round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
34,37792,Edimo Ferreira Campos,Edinho,MEI,294.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,1.89,-0.22
34,50294,Guilherme Milhomem Gusmão,Guilherme,MEI,264.0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,-0.4,11.86,-0.64
34,50317,David Braz de Oliveira Filho,David Braz,ZAG,277.0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,2,-2.7,6.67,-1.79
34,63219,Luan Madson Gedeão De Paiva,Luan,ATA,282.0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,-0.6,9.58,-0.84
34,68725,,Diego Renan,LAT,287.0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,-0.4,12.18,0.04
34,68698,Bruno César Pereira da Silva,Bruno Silva,MEI,263.0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,4,-0.4,7.28,-0.88
34,93697,,Gervasio Núñez,MEI,263.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8,2.87,-0.41
34,38617,,Danilinho,ATA,266.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.6,7.58,-0.98
34,70916,Diogo Barbosa Mendanha,Diogo Barbosa,LAT,263.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.5,6.97,-1.22
34,91094,,Ábila,ATA,283.0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,-6.6,8.16,-1.34
34,73421,Rafael Vaz dos Santos,Rafael Vaz,ZAG,262.0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,1,0,2,3.9,10.65,0.71
34,37770,Marcelo Grohe,Marcelo Grohe,GOL,284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-6.0,11.03,-2.37
34,38021,,Wendel,MEI,303.0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,2.4,7.42,0.41
34,38219,,Alex,MEI,285.0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,2,-0.7,3.84,-0.12
34,38246,,Robinho,ATA,282.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9,20.7,-2.61
34,70874,Rhayner Santos Nascimento,Rhayner,ATA,303.0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,3,1.4,4.76,-0.24
34,63172,Paulo Marcos de Jesus Ribeiro,Paulão,ZAG,285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.7,7.45,-0.6
34,68773,,Henrique Almeida,ATA,284.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0.4,3.81,-0.44
34,68770,Guilherme de Aguiar Camacho,Camacho,MEI,264.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1.2,4.24,0.16
34,68950,Ronaldo Luiz Alves,Ronaldo Alves,ZAG,292.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.7,6.94,0.67
34,81881,João Ricardo Riedi,João Ricardo,GOL,327.0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,3.7,6.24,-1.65
34,42411,Alexi Stival,Cuca,TEC,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,14.42,0.52
34,68987,,João Vitor,MEI,303.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,-2.3,3.07,-1.4
34,69033,,Tony,MEI,327.0,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,2,1.1,5.5,0.45
34,89154,,Gabriel Jesus,ATA,275.0,0,0,0,1,0,2,0,2,4,0,0,0,0,0,0,0,0,2,-1.2,26.19,-0.86
34,83760,,Caramelo,LAT,315.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3.7,3.44,0.09
34,91102,Flávio Medeiros da Silva,Flávio,MEI,287.0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1.1,2.26,0.08
34,87192,José Carlos Cracco Neto,Zeca,LAT,277.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,-1.1,9.48,-1.3
34,78445,Renê Rodrigues Martins,Renê,LAT,292.0,0,0,0,0,0,1,0,0,4,1,0,0,5,0,0,0,0,0,12.8,13.19,1.36
34,90535,,Alex,MEI,283.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1.45,0.04
34,87887,Fabián Cornelio Balbuena González,Balbuena,ZAG,264.0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,2,-0.8,3.74,-0.39
34,87999,Gustavo Henrique Furtado Scarpa,Gustavo Scarpa,MEI,266.0,0,1,0,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,8.6,16.01,1.0
