round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
10,37837,,Cristian,MEI,303.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2,4.05,-0.08
10,38162,,Fred,ATA,282.0,1,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,2,9.1,19.72,1.65
10,38100,,Durval,ZAG,292.0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,3,3.4,7.82,0.45
10,38140,,Fernando Prass,GOL,275.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.7,14.47,0.2
10,37792,,Edinho,MEI,294.0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,3,3.2,1.98,0.38
10,50294,,Guilherme,MEI,264.0,0,0,0,1,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0.9,13.29,-0.15
10,50301,,Everton,MEI,262.0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,5,-0.1,12.01,-0.29
10,68725,,Diego Renan,LAT,287.0,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,13.8,12.77,2.16
10,68698,,Bruno Silva,MEI,263.0,0,0,0,0,1,0,0,1,5,0,0,0,2,0,0,0,0,0,2.1,7.14,-0.73
10,63158,,Moisés,MEI,275.0,0,0,0,1,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6.0,8.91,0.22
10,93697,,Gervasio Núñez,MEI,263.0,0,0,0,0,2,3,0,0,4,0,0,0,1,0,0,0,0,1,2.9,3.68,0.05
10,70622,,Paulo Bento,TEC,283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,6.33,1.45
10,70916,,Diogo Barbosa,LAT,263.0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,4.5,4.33,0.89
10,73421,,Rafael Vaz,ZAG,262.0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,4.2,10.34,0.82
10,37613,,Dagoberto,ATA,287.0,0,0,0,1,2,2,0,1,3,0,0,0,0,0,0,1,0,0,0.0,6.09,-0.53
10,37770,,Marcelo Grohe,GOL,284.0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,1.4,11.52,-0.62
10,38219,,Alex,MEI,285.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.2,3.95,0.37
10,38246,,Robinho,ATA,282.0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,3,-4.0,19.34,-1.06
