round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
28,36940,,Oswaldo de Oliveira,TEC,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,-0.22,-0.22
28,37646,Ebert William Amâncio,Betão,ZAG,314,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,-1.1,-1.39,-1.39
28,37657,Eduardo Luís Abonizio de Souza,Edu Dracena,ZAG,275,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,4.6,0.69,0.69
28,37662,Jonathan Cícero Moreira,Jonathan,LAT,293,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.6,-1.37,-1.37
28,37674,Wagner Ferreira dos Santos,Wagner,MEI,267,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0.4,-0.84,-0.84
28,37705,,Juan,MEI,314,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,2.1,-0.12,-0.12
28,37770,Marcelo Grohe,Marcelo Grohe,GOL,284,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7.7,1.12,1.12
28,37851,Maicosuel Reginaldo de Matos,Maicosuel,MEI,276,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,6.9,0.9,0.9
28,37934,,Roger Bernardo,MEI,282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8,-0.85,-0.85
28,38138,,Jô,ATA,264,0,0,0,1,0,1,0,2,1,0,0,0,1,0,0,1,0,2,-1.1,-2.12,-2.12
28,38140,Fernando Buttenbender Prass,Fernando Prass,GOL,275,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7.0,-0.1,-0.1
28,38150,,Marquinhos,MEI,314,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,-0.1,-0.01,-0.01
28,38162,Frederico Chaves Guedes,Fred,ATA,282,1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,1,0,5,3.8,0.38,0.38
28,38229,Fábio Santos Romeu,Fábio Santos,LAT,282,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,5.0,-1.01,-1.01
28,38279,Wellington Pereira do Nascimento,Wellington Paulista,ATA,315,0,0,0,0,2,3,0,0,2,0,0,0,1,0,0,0,0,3,2.5,0.16,0.16
28,38311,Márcio Rodrigues Araújo,Márcio Araújo,MEI,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.0,-0.62,-0.62
28,38315,Jadson Rodrigues da Silva,Jadson,MEI,264,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.7,-0.69,-0.69
28,38394,Thiago Heleno Henrique Ferreira,Thiago Heleno,ZAG,293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8,-0.4,-0.4
28,38431,Diego Cavalieri,Diego Cavalieri,GOL,266,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,0.32,0.32
28,38509,Diego Alves Carreira,Diego Alves,GOL,262,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,10.7,0.92,0.92
28,38523,Edílson Mendes Guimarães,Edílson,LAT,284,0,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0,0,1,6.2,1.01,1.01
28,38617,,Danilinho,ATA,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-0.14,-0.14
28,38648,Anderson Hernanes de Carvalho Andrade Lima,Hernanes,MEI,276,0,0,0,2,0,2,0,0,4,0,0,0,2,0,0,0,0,0,5.2,0.69,0.69
28,38852,,Anderson,MEI,294,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.6,-0.1,-0.1
28,38909,Diego Ribas da Cunha,Diego,MEI,262,1,0,0,1,0,6,0,0,2,0,0,0,0,0,0,0,0,0,11.4,1.72,1.72
28,38910,Ricardo de Oliveira,Ricardo Oliveira,ATA,277,0,0,0,3,2,0,0,0,2,0,0,0,1,0,0,0,0,1,5.0,-0.36,-0.36
28,38913,Anderson Luiz de Carvalho,Nenê,MEI,267,1,0,0,1,0,3,0,0,8,0,0,0,1,0,0,1,0,2,6.8,0.02,0.02
28,39355,Paulo César Carpegiani,Carpegiani,TEC,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,1.57,1.57
28,39572,José Renato da Silva Júnior,Renato,LAT,266,0,0,0,0,3,0,0,0,2,1,0,0,1,0,0,0,0,1,7.7,1.43,1.43
28,39850,Vagner Carmo Mancini,Vagner Mancini,TEC,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0.2,0.2
28,40006,Abel Carlos da Silva Braga,Abel Braga,TEC,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,0.71,0.71
28,40025,Levir Culpi,Levir Culpi,TEC,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,0.09,0.09
28,40990,Dorival Silvestre Júnior,Dorival Júnior,TEC,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0.18,0.18
28,41218,Alessandro Beti Rosa,Magrão,GOL,292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,-0.32,-0.32
28,41327,Vanderlei Luxemburgo da Silva,Vanderlei Luxemburgo,TEC,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,-0.04,-0.04
28,41929,Renato Portaluppi,Renato Gaúcho,TEC,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82,0.32,0.32
28,42116,Willian Gomes de Siqueira,Willian,ATA,275,1,0,0,0,2,1,0,1,5,0,0,0,0,0,0,0,0,1,7.4,-1.87,-1.87
28,42140,,Felipe Santana,ZAG,282,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.9,-1.13,-1.13
28,42145,Egídio de Araújo Pereira Júnior,Egídio,LAT,275,0,0,0,1,0,2,0,0,5,0,0,0,3,0,0,0,0,1,5.1,0.03,0.03
28,42222,Osvaldo Lourenço Filho,Osvaldo,ATA,292,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,-1.2,-0.54,-0.54
28,42234,Cássio Ramos,Cássio,GOL,264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-1.0,-1.46,-1.46
28,42500,Fagner Conserva Lemos,Fagner,LAT,264,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1.8,-0.02,-0.02
28,50284,,Wilson,GOL,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,-0.48,-0.48
28,50294,Guilherme Milhomem Gusmão,Guilherme,MEI,293,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,3,1.5,-1.2,-1.2
28,50301,Everton Cardoso da Silva,Everton,MEI,262,0,0,0,0,1,1,0,2,1,0,0,0,3,0,0,0,0,2,4.0,-0.73,-0.73
28,50307,Adilson Warken,Adilson,MEI,282,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,2,1.3,-0.2,-0.2
28,50313,Elicarlos Souza Santos,Elicarlos,MEI,315,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0.4,-0.06,-0.06
28,50317,David Braz de Oliveira Filho,David Braz,ZAG,277,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,2,7.4,0.78,0.78
28,50369,Carlos Eduardo Marques,Carlos Eduardo,MEI,287,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-1.8,-0.38,-0.38
28,50408,Breno Vinicius Rodrigues Borges,Breno,ZAG,267,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6.4,0.66,0.66
28,50645,Carlos Eduardo Santos Oliveira,Eduardo,LAT,265,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,4.1,-1.02,-1.02
28,51042,Luiz Diallison de Souza Alves,Apodi,LAT,315,0,0,0,1,3,3,0,0,2,0,0,0,0,0,0,0,0,0,4.0,-0.45,-0.45
28,51700,Thiago Carleto Alves,Thiago Carleto,LAT,294,0,0,0,2,0,1,0,0,5,0,0,0,3,0,0,0,0,1,5.6,0.55,0.55
28,51772,Éverton Augusto de Barros Ribeiro,Éverton Ribeiro,MEI,262,0,0,0,0,1,1,1,0,6,0,0,0,1,0,0,0,0,0,-2.4,-0.88,-0.88
28,52253,Réver Humberto Alves Araújo,Réver,ZAG,262,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.5,-1.48,-1.48
28,52618,Anderson Vieira Martins,Anderson Martins,ZAG,267,0,0,0,0,2,0,0,0,2,1,0,0,2,0,0,0,0,0,9.2,1.01,1.01
28,52674,Gilson Gomes do Nascimento,Gilson,LAT,263,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2,-0.62,-0.62
28,52950,Victor Leandro Bagy,Victor,GOL,282,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1.8,-2.18,-2.18
28,54395,Elias Mendes Trindade,Elias,MEI,282,0,0,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,2,2.0,0.13,0.13
28,54797,,Túlio de Melo,ATA,315,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,-0.1,-1.06,-1.06
28,60859,Jael Ferreira Vieira,Jael,ATA,284,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0.57,0.57
28,60969,Patric Cabral Lalau,Patric,LAT,287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,-0.69,-0.69
28,61033,Rodrigo Eduardo Costa Marinho,Rodriguinho,MEI,264,0,0,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,3,-1.9,-2.23,-2.23
28,62086,Marcos Rogério Ricci Lopes,Pará,LAT,262,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6.2,1.31,1.31
28,62121,Vanderlei Farias da Silva,Vanderlei,GOL,277,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2.0,0.35,0.35
28,62128,Walter Henrique da Silva,Walter,ATA,373,1,0,0,1,4,2,0,0,5,0,0,0,1,0,0,0,0,2,12.0,0.81,0.81
28,62129,Wellington Aparecido Martins,Wellington,MEI,267,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.4,0.1,0.1
28,62136,Marcelo de Oliveira Santos,Marcelo Oliveira,TEC,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0.08,0.08
28,62974,Werley Ananias da Silva,Werley,ZAG,294,0,0,1,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0,9.2,1.21,1.21
28,62997,,João Paulo,LAT,314,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-1.5,-0.82,-0.82
28,63013,Marcos Luis Rocha Aquino,Marcos Rocha,LAT,282,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,4.4,-1.01,-1.01
28,63119,,Juninho,LAT,287,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3.1,0.54,0.54
28,63128,Douglas Silva Bacelar,Douglas,ZAG,315,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1.9,-0.42,-0.42
28,63158,Moisés Lima Magalhães,Moisés,MEI,275,1,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,1,8.0,0.05,0.05
28,63422,Jucilei da Silva,Jucilei,MEI,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.41,-0.41
28,68698,Bruno César Pereira da Silva,Bruno Silva,MEI,263,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1,0,1,-3.9,-0.49,-0.49
28,68745,Emiliano Gabriel Vecchio,Vecchio,MEI,277,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1.1,0.19,0.19
28,68758,,Fernandinho,ATA,284,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,-1.8,-0.87,-0.87
28,68770,Guilherme de Aguiar Camacho,Camacho,MEI,264,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,1,0,1,3.4,0.53,0.53
28,68773,,Henrique Almeida,ATA,294,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,-1.6,-1.96,-1.96
28,68807,,Neto Berola,ATA,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.06,-0.06
28,68834,Francisco Rithely da Silva Sousa,Rithely,MEI,292,0,0,0,1,1,1,0,0,4,0,0,0,3,0,0,0,0,3,4.6,0.57,0.57
28,68887,Welington Pereira Rodrigues,Gum,ZAG,266,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,5.8,0.85,0.85
