round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
22,36540,Juan Silveira dos Santos,Juan,ZAG,262,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6.4,0.37,0.37
22,37281,Luis Antônio Venker de Menezes,Mano Menezes,TEC,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,-0.3,-0.3
22,37306,Gilson Kleina,Gilson Kleina,TEC,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0.01,0.01
22,37604,Paulo André Cren Benini,Paulo André,ZAG,293,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,2,1.5,-0.61,-0.61
22,37607,Michel Fernandes Bastos,Michel Bastos,MEI,275,0,1,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,1,9.4,0.62,0.62
22,37646,Ebert William Amâncio,Betão,ZAG,314,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,2,4.1,0.04,0.04
22,37653,,Nilmar,ATA,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.11,0.11
22,37655,Rafael Martiniano de Miranda Moura,Rafael Moura,ATA,282,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,2,0.1,0.43,0.43
22,37656,Fábio Deivson Lopes Maciel,Fábio,GOL,283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-2.3,-1.07,-1.07
22,37657,Eduardo Luís Abonizio de Souza,Edu Dracena,ZAG,275,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,-0.4,-0.52,-0.52
22,37673,,Alecsandro,ATA,294,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,3,-4.8,-0.91,-0.91
22,37674,Wagner Ferreira dos Santos,Wagner,MEI,267,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,-0.7,-1.66,-1.66
