round_num,query_time,player_id,status_id
8,2019-06-07 19:01:49,71043,Nulo
8,2019-06-07 19:01:49,38509,Provável
8,2019-06-07 19:01:49,71479,Nulo
8,2019-06-07 19:01:49,73540,Nulo
8,2019-06-07 19:01:49,70934,Nulo
8,2019-06-07 19:01:49,78445,Provável
8,2019-06-07 19:01:49,90285,Provável
8,2019-06-07 19:01:49,73741,Nulo
8,2019-06-07 19:01:49,80853,Provável
8,2019-06-07 19:01:49,78584,Provável
8,2019-06-07 19:01:49,87342,Contundido
8,2019-06-07 19:01:49,71719,Provável
8,2019-06-07 19:01:49,39572,Nulo
8,2019-06-07 19:01:49,74140,Provável
8,2019-06-07 19:01:49,80189,Provável
8,2019-06-07 19:01:49,90444,Provável
8,2019-06-07 19:01:49,80337,Nulo
8,2019-06-07 19:01:49,91626,Nulo
8,2019-06-07 19:01:49,81770,Nulo
8,2019-06-07 19:01:49,90894,Nulo
8,2019-06-07 19:01:49,91102,Nulo
8,2019-06-07 19:01:49,91130,Nulo
8,2019-06-07 19:01:49,94971,Nulo
8,2019-06-07 19:01:49,92497,Provável
8,2019-06-07 19:01:49,94975,Nulo
8,2019-06-07 19:01:49,91929,Nulo
8,2019-06-07 19:01:49,92841,Nulo
8,2019-06-07 19:01:49,94981,Nulo
8,2019-06-07 19:01:49,94982,Nulo
8,2019-06-07 19:01:49,83263,Nulo
8,2019-06-07 19:01:49,95799,Provável
8,2019-06-07 19:01:49,95464,Provável
8,2019-06-07 19:01:49,94980,Nulo
8,2019-06-07 19:01:49,81776,Nulo
8,2019-06-07 19:01:49,97522,Nulo
8,2019-06-07 19:01:49,104128,Nulo
8,2019-06-07 19:01:49,98184,Nulo
8,2019-06-07 19:01:49,83528,Nulo
8,2019-06-07 19:01:49,97619,Nulo
8,2019-06-07 19:01:49,86766,Nulo
8,2019-06-07 19:01:49,96591,Nulo
8,2019-06-07 19:01:49,98057,Provável
8,2019-06-07 19:01:49,98022,Nulo
8,2019-06-07 19:01:49,95131,Nulo
8,2019-06-07 19:01:49,98224,Nulo
8,2019-06-07 19:01:49,98933,Nulo
8,2019-06-07 19:01:49,98352,Provável
8,2019-06-07 19:01:49,105176,Nulo
8,2019-06-07 19:01:49,105175,Nulo
8,2019-06-07 19:01:49,100459,Contundido
8,2019-06-07 19:01:49,99460,Nulo
8,2019-06-07 19:01:49,105208,Nulo
8,2019-06-07 19:01:49,91607,Provável
8,2019-06-07 19:01:49,101421,Nulo
8,2019-06-07 19:01:49,42232,Nulo
8,2019-06-07 19:01:49,38311,Provável
8,2019-06-07 19:01:49,50313,Provável
8,2019-06-07 19:01:49,73992,Nulo
8,2019-06-07 19:01:49,50645,Contundido
8,2019-06-07 19:01:49,69008,Nulo
8,2019-06-07 19:01:49,63128,Suspenso
8,2019-06-07 19:01:49,51194,Provável
8,2019-06-07 19:01:49,71042,Nulo
8,2019-06-07 19:01:49,68887,Provável
8,2019-06-07 19:01:49,86932,Nulo
8,2019-06-07 19:01:49,102609,Nulo
8,2019-06-07 19:01:49,103523,Nulo
8,2019-06-07 19:01:49,63110,Nulo
8,2019-06-07 19:01:49,101626,Nulo
8,2019-06-07 19:01:49,38431,Provável
8,2019-06-07 19:01:49,101035,Nulo
8,2019-06-07 19:01:49,104591,Nulo
8,2019-06-07 19:01:49,103295,Nulo
8,2019-06-07 19:01:49,72168,Provável
8,2019-06-07 19:01:49,52674,Provável
8,2019-06-07 19:01:49,37688,Provável
8,2019-06-07 19:01:49,68930,Provável
8,2019-06-07 19:01:49,89150,Nulo
8,2019-06-07 19:01:49,68901,Nulo
8,2019-06-07 19:01:49,70132,Dúvida
8,2019-06-07 19:01:49,85465,Dúvida
8,2019-06-07 19:01:49,93797,Nulo
8,2019-06-07 19:01:49,87393,Provável
8,2019-06-07 19:01:49,93414,Provável
8,2019-06-07 19:01:49,99430,Nulo
8,2019-06-07 19:01:49,90715,Provável
8,2019-06-07 19:01:49,73635,Dúvida
8,2019-06-07 19:01:49,95638,Nulo
8,2019-06-07 19:01:49,89815,Nulo
8,2019-06-07 19:01:49,95798,Nulo
8,2019-06-07 19:01:49,91508,Nulo
8,2019-06-07 19:01:49,72497,Provável
8,2019-06-07 19:01:49,78117,Provável
8,2019-06-07 19:01:49,70666,Provável
8,2019-06-07 19:01:49,99474,Nulo
8,2019-06-07 19:01:49,80536,Nulo
8,2019-06-07 19:01:49,73721,Nulo
8,2019-06-07 19:01:49,85930,Nulo
8,2019-06-07 19:01:49,80779,Nulo
8,2019-06-07 19:01:49,97535,Nulo
8,2019-06-07 19:01:49,78991,Suspenso
8,2019-06-07 19:01:49,93151,Contundido
8,2019-06-07 19:01:49,90061,Provável
8,2019-06-07 19:01:49,98421,Nulo
8,2019-06-07 19:01:49,97536,Provável
8,2019-06-07 19:01:49,98412,Provável
8,2019-06-07 19:01:49,102997,Nulo
8,2019-06-07 19:01:49,101422,Nulo
8,2019-06-07 19:01:49,98794,Nulo
8,2019-06-07 19:01:49,94249,Nulo
8,2019-06-07 19:01:49,38959,Provável
8,2019-06-07 19:01:49,102999,Nulo
8,2019-06-07 19:01:49,99160,Nulo
8,2019-06-07 19:01:49,102892,Contundido
8,2019-06-07 19:01:49,51413,Provável
8,2019-06-07 19:01:49,50856,Provável
8,2019-06-07 19:01:49,38315,Provável
8,2019-06-07 19:01:49,69014,Nulo
8,2019-06-07 19:01:49,100002,Nulo
8,2019-06-07 19:01:49,94286,Nulo
8,2019-06-07 19:01:49,71116,Nulo
8,2019-06-07 19:01:49,71829,Provável
8,2019-06-07 19:01:49,69161,Nulo
8,2019-06-07 19:01:49,102998,Nulo
8,2019-06-07 19:01:49,52190,Provável
8,2019-06-07 19:01:49,78715,Nulo
8,2019-06-07 19:01:49,101073,Nulo
8,2019-06-07 19:01:49,104080,Nulo
8,2019-06-07 19:01:49,70696,Provável
8,2019-06-07 19:01:49,103183,Nulo
8,2019-06-07 19:01:49,102597,Contundido
8,2019-06-07 19:01:49,83817,Provável
8,2019-06-07 19:01:49,91808,Nulo
8,2019-06-07 19:01:49,102958,Nulo
8,2019-06-07 19:01:49,88323,Nulo
8,2019-06-07 19:01:49,87225,Nulo
8,2019-06-07 19:01:49,97994,Nulo
8,2019-06-07 19:01:49,86711,Nulo
8,2019-06-07 19:01:49,100712,Nulo
8,2019-06-07 19:01:49,92146,Nulo
8,2019-06-07 19:01:49,94010,Nulo
8,2019-06-07 19:01:49,98706,Nulo
8,2019-06-07 19:01:49,102352,Nulo
8,2019-06-07 19:01:49,93108,Nulo
8,2019-06-07 19:01:49,101803,Nulo
8,2019-06-07 19:01:49,102599,Nulo
8,2019-06-07 19:01:49,103575,Nulo
8,2019-06-07 19:01:49,104250,Nulo
8,2019-06-07 19:01:49,38162,Nulo
8,2019-06-07 19:01:49,104651,Nulo
8,2019-06-07 19:01:49,37694,Provável
8,2019-06-07 19:01:49,37281,Provável
8,2019-06-07 19:01:49,37792,Nulo
8,2019-06-07 19:01:49,50877,Nulo
8,2019-06-07 19:01:49,69010,Nulo
8,2019-06-07 19:01:49,104650,Nulo
8,2019-06-07 19:01:49,68727,Provável
8,2019-06-07 19:01:49,104610,Nulo
8,2019-06-07 19:01:49,71113,Nulo
8,2019-06-07 19:01:49,71787,Nulo
8,2019-06-07 19:01:49,51700,Provável
8,2019-06-07 19:01:49,70925,Nulo
8,2019-06-07 19:01:49,51495,Nulo
8,2019-06-07 19:01:49,73384,Provável
8,2019-06-07 19:01:49,77570,Nulo
8,2019-06-07 19:01:49,71882,Provável
8,2019-06-07 19:01:49,72359,Provável
8,2019-06-07 19:01:49,78475,Nulo
8,2019-06-07 19:01:49,71937,Provável
8,2019-06-07 19:01:49,84187,Nulo
8,2019-06-07 19:01:49,78577,Provável
8,2019-06-07 19:01:49,82407,Nulo
8,2019-06-07 19:01:49,86740,Nulo
8,2019-06-07 19:01:49,82930,Nulo
8,2019-06-07 19:01:49,84428,Provável
8,2019-06-07 19:01:49,88669,Provável
8,2019-06-07 19:01:49,84509,Provável
8,2019-06-07 19:01:49,94297,Contundido
8,2019-06-07 19:01:49,37717,Nulo
8,2019-06-07 19:01:49,70986,Provável
8,2019-06-07 19:01:49,86757,Nulo
8,2019-06-07 19:01:49,78077,Provável
8,2019-06-07 19:01:49,42234,Nulo
8,2019-06-07 19:01:49,101678,Nulo
8,2019-06-07 19:01:49,104634,Nulo
8,2019-06-07 19:01:49,101960,Nulo
8,2019-06-07 19:01:49,100430,Nulo
8,2019-06-07 19:01:49,97520,Nulo
8,2019-06-07 19:01:49,101997,Nulo
8,2019-06-07 19:01:49,68954,Provável
8,2019-06-07 19:01:49,101579,Nulo
8,2019-06-07 19:01:49,102290,Nulo
8,2019-06-07 19:01:49,99661,Nulo
8,2019-06-07 19:01:49,102301,Contundido
8,2019-06-07 19:01:49,102877,Nulo
8,2019-06-07 19:01:49,102253,Provável
8,2019-06-07 19:01:49,104333,Nulo
8,2019-06-07 19:01:49,72142,Provável
8,2019-06-07 19:01:49,104332,Nulo
8,2019-06-07 19:01:49,99550,Provável
8,2019-06-07 19:01:49,84848,Provável
8,2019-06-07 19:01:49,78605,Nulo
8,2019-06-07 19:01:49,104081,Nulo
8,2019-06-07 19:01:49,42145,Nulo
8,2019-06-07 19:01:49,73281,Nulo
8,2019-06-07 19:01:49,80664,Provável
8,2019-06-07 19:01:49,50459,Provável
8,2019-06-07 19:01:49,69141,Nulo
8,2019-06-07 19:01:49,82647,Nulo
8,2019-06-07 19:01:49,60819,Provável
8,2019-06-07 19:01:49,84709,Provável
8,2019-06-07 19:01:49,62104,Provável
8,2019-06-07 19:01:49,80275,Dúvida
8,2019-06-07 19:01:49,97868,Nulo
8,2019-06-07 19:01:49,79113,Provável
8,2019-06-07 19:01:49,37656,Provável
8,2019-06-07 19:01:49,74061,Suspenso
8,2019-06-07 19:01:49,63354,Nulo
8,2019-06-07 19:01:49,81682,Provável
8,2019-06-07 19:01:49,52950,Provável
8,2019-06-07 19:01:49,68808,Provável
8,2019-06-07 19:01:49,78548,Dúvida
8,2019-06-07 19:01:49,62121,Provável
8,2019-06-07 19:01:49,38648,Nulo
8,2019-06-07 19:01:49,69138,Contundido
8,2019-06-07 19:01:49,80313,Provável
8,2019-06-07 19:01:49,62977,Provável
8,2019-06-07 19:01:49,38910,Dúvida
8,2019-06-07 19:01:49,38229,Provável
8,2019-06-07 19:01:49,61033,Nulo
8,2019-06-07 19:01:49,38505,Nulo
8,2019-06-07 19:01:49,80196,Provável
8,2019-06-07 19:01:49,78850,Provável
8,2019-06-07 19:01:49,50307,Dúvida
8,2019-06-07 19:01:49,63219,Provável
8,2019-06-07 19:01:49,62968,Nulo
8,2019-06-07 19:01:49,68925,Contundido
8,2019-06-07 19:01:49,71162,Nulo
8,2019-06-07 19:01:49,52253,Provável
8,2019-06-07 19:01:49,61211,Nulo
8,2019-06-07 19:01:49,54395,Provável
8,2019-06-07 19:01:49,73896,Nulo
8,2019-06-07 19:01:49,80124,Nulo
8,2019-06-07 19:01:49,60969,Provável
8,2019-06-07 19:01:49,91702,Nulo
8,2019-06-07 19:01:49,98765,Nulo
8,2019-06-07 19:01:49,97543,Nulo
8,2019-06-07 19:01:49,91264,Provável
8,2019-06-07 19:01:49,93659,Nulo
8,2019-06-07 19:01:49,85418,Contundido
8,2019-06-07 19:01:49,86859,Dúvida
8,2019-06-07 19:01:49,89493,Provável
8,2019-06-07 19:01:49,84851,Nulo
8,2019-06-07 19:01:49,81091,Nulo
8,2019-06-07 19:01:49,89226,Nulo
8,2019-06-07 19:01:49,91191,Contundido
8,2019-06-07 19:01:49,38523,Contundido
8,2019-06-07 19:01:49,87009,Nulo
8,2019-06-07 19:01:49,78851,Contundido
8,2019-06-07 19:01:49,78654,Nulo
8,2019-06-07 19:01:49,80393,Provável
