match_num,round_num,team_home,team_away,week_day,time,stadium,referee_name
121,13,Cruzeiro - MG,América - MG,Quinta,19:30,Mineirão - Belo Horizonte - MG,raphael_claus
122,13,Atlético - PR,Internacional - RS,Quinta,21:00,Arena da Baixada - Curitiba - PR,ricardo_marques_ribeiro
123,13,Chapecoense - SC,Bahia - BA,Quinta,19:30,Arena Condá - Chapeco - SC,rodolpho_toski_marques
124,13,Vitória - BA,Paraná - PR,Quarta,21:00,Manoel Barradas - Salvador - BA,savio_pereira_sampaio
125,13,Vasco da Gama - RJ,Fluminense - RJ,Quinta,20:00,São Januário - Rio de Janeiro - RJ,marcelo_aparecido_ribeiro_de_souza
126,13,Flamengo - RJ,São Paulo - SP,Quarta,21:45,Maracanã - Rio de Janeiro - RJ,paulo_roberto_alves_junior
127,13,Ceará - CE,Sport - PE,Quarta,19:30,Presidente Vargas - Fortaleza - CE,grazianni_maciel_rocha
128,13,Santos - SP,Palmeiras - SP,Quinta,20:00,Pacaembu - Sao Paulo - SP,dewson_fernando_freitas_da_silva
129,13,Corinthians - SP,Botafogo - RJ,Quarta,21:45,Arena Corinthians - Sao Paulo - SP,rodrigo_d_alonso_ferreira
130,13,Grêmio - RS,Atlético - MG,Quarta,21:45,Arena do Grêmio - Porto Alegre - RS,flavio_rodrigues_de_souza
131,14,Cruzeiro - MG,Atlético - PR,Domingo,19:00,Mineirão - Belo Horizonte - MG,jean_pierre_goncalves_lima
132,14,Paraná - PR,América - MG,Domingo,16:00,Durival Britto - Curitiba - PR,anderson_daronco
133,14,Chapecoense - SC,Santos - SP,Domingo,19:00,Arena Condá - Chapeco - SC,wagner_reway
134,14,Bahia - BA,Vitória - BA,Domingo,16:00,Arena Fonte Nova - Salvador - BA,wagner_do_nascimento_magalhaes
135,14,Vasco da Gama - RJ,Grêmio - RS,Domingo,16:00,São Januário - Rio de Janeiro - RJ,igor_junio_benevenuto_de_oliveira
136,14,Flamengo - RJ,Botafogo - RJ,Sábado,19:00,Maracanã - Rio de Janeiro - RJ,luiz_flavio_de_oliveira
137,14,São Paulo - SP,Corinthians - SP,Sábado,21:00,Morumbi - Sao Paulo - SP,marcelo_de_lima_henrique
138,14,Sport - PE,Fluminense - RJ,Domingo,16:00,Ilha do Retiro - Recife - PE,braulio_da_silva_machado
139,14,Palmeiras - SP,Atlético - MG,Domingo,16:00,Allianz Parque - Sao Paulo - SP,pericles_bassols_pegado_cortez
140,14,Internacional - RS,Ceará - CE,Segunda,20:00,Beira-Rio - Porto Alegre - RS,bruno_arleu_de_araujo
141,15,Atlético - MG,Paraná - PR,Quarta,21:00,Independência - Belo Horizonte - MG,leandro_pedro_vuaden
142,15,Atlético - PR,Vasco da Gama - RJ,Quarta,19:30,Arena da Baixada - Curitiba - PR,rodrigo_d_alonso_ferreira
143,15,América - MG,Internacional - RS,Quinta,20:00,Independência - Belo Horizonte - MG,flavio_rodrigues_de_souza
144,15,Vitória - BA,Sport - PE,Quinta,19:30,Manoel Barradas - Salvador - BA,vinicius_goncalves_dias_araujo
145,15,Fluminense - RJ,Palmeiras - SP,Quarta,19:30,Maracanã - Rio de Janeiro - RJ,rodrigo_d_alonso_ferreira
146,15,Botafogo - RJ,Chapecoense - SC,Quinta,19:30,Nilton Santos - Rio de Janeiro - RJ,savio_pereira_sampaio
147,15,Ceará - CE,Bahia - BA,Quarta,19:30,Presidente Vargas - Fortaleza - CE,dyorgines_jose_padovani_de_andrade
148,15,Santos - SP,Flamengo - RJ,Quarta,21:45,Vila Belmiro - Santos - SP,jailson_macedo_freitas
149,15,Corinthians - SP,Cruzeiro - MG,Quarta,21:45,Arena Corinthians - Sao Paulo - SP,paulo_roberto_alves_junior
150,15,Grêmio - RS,São Paulo - SP,Quinta,19:30,Arena do Grêmio - Porto Alegre - RS,grazianni_maciel_rocha
151,16,Cruzeiro - MG,São Paulo - SP,Domingo,16:00,Mineirão - Belo Horizonte - MG,wagner_do_nascimento_magalhaes
152,16,Atlético - PR,Vitória - BA,Domingo,16:00,Arena da Baixada - Curitiba - PR,anderson_daronco
153,16,Chapecoense - SC,Grêmio - RS,Domingo,19:00,Arena Condá - Chapeco - SC,rodrigo_carvalhaes_de_miranda
154,16,Bahia - BA,Atlético - MG,Segunda,20:00,Arena Fonte Nova - Salvador - BA,wilton_pereira_sampaio
155,16,Vasco da Gama - RJ,Corinthians - SP,Domingo,11:00,Mané Garrincha - Brasilia - DF,dewson_fernando_freitas_da_silva
156,16,Flamengo - RJ,Sport - PE,Domingo,16:00,Maracanã - Rio de Janeiro - RJ,marcelo_aparecido_ribeiro_de_souza
157,16,Ceará - CE,Fluminense - RJ,Sábado,16:00,Presidente Vargas - Fortaleza - CE,leandro_bizzio_marinho
158,16,Santos - SP,América - MG,Domingo,19:00,Vila Belmiro - Santos - SP,rafael_traci
159,16,Palmeiras - SP,Paraná - PR,Domingo,11:00,Allianz Parque - Sao Paulo - SP,wagner_reway
160,16,Internacional - RS,Botafogo - RJ,Domingo,16:00,Beira-Rio - Porto Alegre - RS,igor_junio_benevenuto_de_oliveira
161,17,Atlético - MG,Internacional - RS,Segunda,20:00,Independência - Belo Horizonte - MG,jailson_macedo_freitas
162,17,Paraná - PR,Ceará - CE,Domingo,16:00,Durival Britto - Curitiba - PR,grazianni_maciel_rocha
163,17,América - MG,Palmeiras - SP,Domingo,16:00,Independência - Belo Horizonte - MG,andre_luiz_de_freitas_castro
164,17,Vitória - BA,Cruzeiro - MG,Domingo,16:00,Manoel Barradas - Salvador - BA,eduardo_tomaz_de_aquino_valadao
165,17,Fluminense - RJ,Bahia - BA,Domingo,19:00,Maracanã - Rio de Janeiro - RJ,luiz_flavio_de_oliveira
166,17,Botafogo - RJ,Santos - SP,Sábado,16:00,Nilton Santos - Rio de Janeiro - RJ,paulo_roberto_alves_junior
167,17,São Paulo - SP,Vasco da Gama - RJ,Domingo,16:00,Morumbi - Sao Paulo - SP,braulio_da_silva_machado
168,17,Sport - PE,Chapecoense - SC,Domingo,19:00,Ilha do Retiro - Recife - PE,ricardo_marques_ribeiro
169,17,Corinthians - SP,Atlético - PR,Sábado,21:00,Arena Corinthians - Sao Paulo - SP,pericles_bassols_pegado_cortez
170,17,Grêmio - RS,Flamengo - RJ,Sábado,19:00,Arena do Grêmio - Porto Alegre - RS,rafael_traci
171,18,Atlético - MG,Santos - SP,Domingo,11:00,Independência - Belo Horizonte - MG,rodrigo_d_alonso_ferreira
172,18,Paraná - PR,Botafogo - RJ,Domingo,11:00,Durival Britto - Curitiba - PR,raphael_claus
173,18,Chapecoense - SC,Corinthians - SP,Domingo,16:00,Arena Condá - Chapeco - SC,grazianni_maciel_rocha
174,18,Bahia - BA,América - MG,Sábado,19:00,Arena Fonte Nova - Salvador - BA,pericles_bassols_pegado_cortez
175,18,Fluminense - RJ,Internacional - RS,Segunda,20:00,Maracanã - Rio de Janeiro - RJ,savio_pereira_sampaio
176,18,Flamengo - RJ,Cruzeiro - MG,Domingo,16:00,Maracanã - Rio de Janeiro - RJ,dewson_fernando_freitas_da_silva
177,18,Ceará - CE,Atlético - PR,Sábado,16:00,Presidente Vargas - Fortaleza - CE,luiz_flavio_de_oliveira
178,18,Sport - PE,São Paulo - SP,Domingo,16:00,Ilha do Retiro - Recife - PE,anderson_daronco
179,18,Palmeiras - SP,Vasco da Gama - RJ,Domingo,19:00,Allianz Parque - Sao Paulo - SP,wilton_pereira_sampaio
180,18,Grêmio - RS,Vitória - BA,Domingo,19:00,Arena do Grêmio - Porto Alegre - RS,bruno_arleu_de_araujo
181,19,Cruzeiro - MG,Bahia - BA,Domingo,16:00,Mineirão - Belo Horizonte - MG,bruno_arleu_de_araujo
182,19,Atlético - PR,Flamengo - RJ,Domingo,11:00,Arena da Baixada - Curitiba - PR,igor_junio_benevenuto_de_oliveira
183,19,América - MG,Fluminense - RJ,Domingo,19:00,Independência - Belo Horizonte - MG,caio_max_augusto_vieira
184,19,Vitória - BA,Palmeiras - SP,Domingo,16:00,Manoel Barradas - Salvador - BA,rodrigo_batista_raposo
185,19,Vasco da Gama - RJ,Ceará - CE,Segunda,20:00,São Januário - Rio de Janeiro - RJ,vinicius_goncalves_dias_araujo
186,19,Botafogo - RJ,Atlético - MG,Domingo,16:00,Nilton Santos - Rio de Janeiro - RJ,marcelo_aparecido_ribeiro_de_souza
187,19,São Paulo - SP,Chapecoense - SC,Domingo,19:00,Morumbi - Sao Paulo - SP,rafael_traci
188,19,Santos - SP,Sport - PE,Sábado,16:00,Vila Belmiro - Santos - SP,dewson_fernando_freitas_da_silva
189,19,Corinthians - SP,Grêmio - RS,Sábado,19:00,Arena Corinthians - Sao Paulo - SP,wagner_reway
190,19,Internacional - RS,Paraná - PR,Domingo,11:00,Beira-Rio - Porto Alegre - RS,leandro_bizzio_marinho
191,20,Atlético - MG,Vasco da Gama - RJ,Quinta,20:00,Independência - Belo Horizonte - MG,leandro_pedro_vuaden
192,20,Paraná - PR,São Paulo - SP,Quarta,19:30,Durival Britto - Curitiba - PR,pericles_bassols_pegado_cortez
193,20,Chapecoense - SC,Atlético - PR,Quinta,20:00,Arena Condá - Chapeco - SC,flavio_rodrigues_de_souza
194,20,Bahia - BA,Internacional - RS,Quarta,19:30,Arena Fonte Nova - Salvador - BA,rodrigo_d_alonso_ferreira
195,20,Fluminense - RJ,Corinthians - SP,Quarta,21:45,Maracanã - Rio de Janeiro - RJ,ricardo_marques_ribeiro
196,20,Flamengo - RJ,Vitória - BA,Quinta,19:30,Maracanã - Rio de Janeiro - RJ,wilton_pereira_sampaio
197,20,Ceará - CE,Santos - SP,Quarta,19:30,Presidente Vargas - Fortaleza - CE,marcelo_de_lima_henrique
198,20,Sport - PE,América - MG,Quarta,21:00,Ilha do Retiro - Recife - PE,jailson_macedo_freitas
199,20,Palmeiras - SP,Botafogo - RJ,Quarta,21:00,Allianz Parque - Sao Paulo - SP,anderson_daronco
200,20,Grêmio - RS,Cruzeiro - MG,Quarta,21:45,Arena do Grêmio - Porto Alegre - RS,marcelo_de_lima_henrique
201,21,Santos - SP,Bahia - BA,Sábado,16:00,Vila Belmiro - Santos - SP,heber_roberto_lopes
202,21,Corinthians - SP,Paraná - PR,Sábado,19:00,Arena Corinthians - Sao Paulo - SP,andre_luiz_de_freitas_castro
203,21,Atlético - PR,Grêmio - RS,Sábado,19:00,Arena da Baixada - Curitiba - PR,marcelo_aparecido_ribeiro_de_souza
204,21,Cruzeiro - MG,Fluminense - RJ,Sábado,21:00,Mineirão - Belo Horizonte - MG,rafael_traci
205,21,Botafogo - RJ,Sport - PE,Sábado,21:00,Nilton Santos - Rio de Janeiro - RJ,savio_pereira_sampaio
206,21,São Paulo - SP,Ceará - CE,Domingo,11:00,Morumbi - Sao Paulo - SP,wagner_reway
207,21,América - MG,Flamengo - RJ,Domingo,16:00,Independência - Belo Horizonte - MG,jean_pierre_goncalves_lima
208,21,Vitória - BA,Atlético - MG,Domingo,16:00,Manoel Barradas - Salvador - BA,leandro_bizzio_marinho
209,21,Internacional - RS,Palmeiras - SP,Domingo,16:00,Beira-Rio - Porto Alegre - RS,bruno_arleu_de_araujo
210,21,Vasco da Gama - RJ,Chapecoense - SC,Domingo,19:00,São Januário - Rio de Janeiro - RJ,igor_junio_benevenuto_de_oliveira
211,22,Vitória - BA,América - MG,Sábado,16:00,Manoel Barradas - Salvador - BA,luiz_flavio_de_oliveira
212,22,Grêmio - RS,Botafogo - RJ,Sábado,16:00,Arena do Grêmio - Porto Alegre - RS,jailson_macedo_freitas
213,22,Vasco da Gama - RJ,Santos - SP,Sábado,19:00,Maracanã - Rio de Janeiro - RJ,braulio_da_silva_machado
214,22,Corinthians - SP,Atlético - MG,Sábado,21:00,Arena Corinthians - Sao Paulo - SP,wagner_do_nascimento_magalhaes
215,22,Flamengo - RJ,Ceará - CE,Domingo,11:00,Maracanã - Rio de Janeiro - RJ,raphael_claus
216,22,Atlético - PR,Bahia - BA,Domingo,16:00,Arena da Baixada - Curitiba - PR,leandro_pedro_vuaden
217,22,São Paulo - SP,Fluminense - RJ,Domingo,16:00,Morumbi - Sao Paulo - SP,dewson_fernando_freitas_da_silva
218,22,Sport - PE,Paraná - PR,Domingo,16:00,Ilha do Retiro - Recife - PE,emerson_de_almeida_ferreira
219,22,Chapecoense - SC,Palmeiras - SP,Domingo,19:00,Arena Condá - Chapeco - SC,ricardo_marques_ribeiro
220,22,Cruzeiro - MG,Internacional - RS,Domingo,19:00,Mineirão - Belo Horizonte - MG,wilton_pereira_sampaio
221,23,Bahia - BA,Sport - PE,Quarta,19:30,Arena Fonte Nova - Salvador - BA,marcelo_aparecido_ribeiro_de_souza
222,23,Botafogo - RJ,Cruzeiro - MG,Quarta,19:30,Nilton Santos - Rio de Janeiro - RJ,raphael_claus
223,23,Ceará - CE,Corinthians - SP,Quarta,20:00,Arena Castelão - Fortaleza - CE,rodolpho_toski_marques
