match_num,player_name_2,team_name_3,player_status,team_id,player_id,match_name,match_nickname,match_ratio
41,Sassá,Cruzeiro - MG,out,283,79578,Luiz Ricardo Alves,Sassá,100
41,Raniel Santana de Vasconcelos,Cruzeiro - MG,in,283,86797,Raniel Santana de Vasconcelos,Raniel,100
41,Robinho,Cruzeiro - MG,out,283,62104,Róbson Michael Signorini,Robinho,100
41,Mancuello,Cruzeiro - MG,in,283,71066,Federico Mancuello,Mancuello,100
41,Rafinha,Cruzeiro - MG,out,283,38421,Rafael da Silva Francisco,Rafinha,100
41,Rafael Sobis,Cruzeiro - MG,in,283,37798,Rafael Augusto Sobis do Nascimento,Rafael Sobis,100
41,Claudio Winck,Sport - PE,out,292,74074,Claudio Winck Neto,Claudio Winck,100
41,Fabricio,Sport - PE,in,292,95539,Fabrício Silva Costa,Fabrício,93
41,Gabriel,Sport - PE,out,292,73515,Gabriel Santana Pinto,Gabriel,100
41,Carlos,Sport - PE,in,292,87732,Carlos Henrique Alves Pereira,Carlos Henrique,100
41,Neto,Sport - PE,out,292,"[87742, 74074]","['Antônio Francisco Moura Neto', 'Claudio Winck Neto']","['Neto Moura', 'Claudio Winck']","[100, 100]"
41,Everton Felipe,Sport - PE,in,292,86519,Everton Felipe de Oliveira Silva,Everton Felipe,100
42,Guilherme,Atlético - PR,out,293,"[68770, 50294]","['Guilherme de Aguiar Camacho', 'Guilherme Milhomem Gusmão']","['Camacho', 'Guilherme']","[100, 100]"
42,Ederson,Atlético - PR,in,293,"[73446, 86143]","['Éderson Alves Ribeiro Silva', 'Wanderson Santos Pereira']","['Éderson', 'Wanderson']","[92, 86]"
42,Renan Augusto,Atlético - PR,out,293,"[68770, 50294, 37662, 51700, 69705, 69138, 69012, 73446, 72391, 86143, 91866, 98352]","['Guilherme de Aguiar Camacho', 'Guilherme Milhomem Gusmão', 'Jonathan Cícero Moreira', 'Thiago Carleto Alves', 'Maycon Vinícius Ferreira da Cruz', 'Pablo Felipe Teixeira', 'Aderbar Melo dos Santos Neto', 'Éderson Alves Ribeiro Silva', 'Fernando Diniz Silva', 'Wanderson Santos Pereira', 'José Ivaldo Almeida Silva', 'Bruno Guimarães Rodriguez Moura']","['Camacho', 'Guilherme', 'Jonathan', 'Thiago Carleto', 'Nikão', 'Pablo', 'Santos', 'Éderson', 'Fernando Diniz', 'Wanderson', 'Zé Ivaldo', 'Bruno Guimarães']",
42,Wanderson,Atlético - PR,in,293,"[86143, 73446]","['Wanderson Santos Pereira', 'Éderson Alves Ribeiro Silva']","['Wanderson', 'Éderson']","[100, 86]"
42,Esteban Pavez,Atlético - PR,out,293,90959,Esteban Andrés Pavez Suazo,Pavez,100
42,Raphael Veiga,Atlético - PR,in,293,94509,Raphael Cavalcante Veiga,Raphael Veiga,100
42,Luan,Atlético - MG,out,282,63219,Luan Madson Gedeão De Paiva,Luan,100
42,Elias,Atlético - MG,in,282,54395,Elias Mendes Trindade,Elias,100
42,Gustavo,Atlético - MG,out,282,91191,Gustavo Blanco Petersen Macedo,Gustavo Blanco,100
42,M. Galdezani,Atlético - MG,in,282,82634,Matheus Galdezani,Matheus Galdezani,90
42,Otero,Atlético - MG,out,282,83004,Rómulo Otero Vásquez,Otero,100
42,Cazares,Atlético - MG,in,282,81682,Juan Ramón Cazares Sevillano,Cazares,100
43,Apodi,Chapecoense - SC,out,315,51042,Luiz Diallison de Souza Alves,Apodi,100
43,Bruno,Chapecoense - SC,in,315,"[101422, 90061]","['Bruno da Silva Santos', 'Bruno de Jesus Pacheco']","['Bruno Silva', 'Bruno Pacheco']","[100, 100]"
43,Guilherme Augusto,Chapecoense - SC,out,315,94207,Guilherme Augusto Vieira dos Santos,Guilherme,100
43,Eduardo,Chapecoense - SC,in,315,50645,Carlos Eduardo Santos Oliveira,Eduardo,100
43,Hector,Chapecoense - SC,out,315,"[73918, 90061]","['Héctor Canteros', 'Bruno de Jesus Pacheco']","['Canteros', 'Bruno Pacheco']","[83, 80]"
43,Odair,Chapecoense - SC,in,315,79892,Odair Souza ,Nenén,100
43,Jean,Flamengo - RJ,out,262,98517,Jean Lucas de Souza Oliveira,Jean Lucas,100
43,Vinicius Jr.,Flamengo - RJ,in,262,99535,Vinicius José Paixão de Oliveira Junior,Vinicius Junior,85
43,Pará,Flamengo - RJ,out,262,62086,Marcos Rogério Ricci Lopes,Pará,100
43,Henrique Dourado,Flamengo - RJ,in,262,"[38909, 95738, 78086, 73992, 75295, 82792, 36540, 94214, 85586]","['Diego Ribas da Cunha', 'Miguel Ángel Trauco Saavedra', 'César Bernardo Dutra', 'Rodinei Marcelo de Almeida', 'José Paolo Guerrero Gonzales', 'Maurício Nogueira Barbieri', 'Juan Silveira dos Santos', 'Leonardo Campos Duarte da Silva', 'Jonas Gomes de Sousa']","['Diego', 'Trauco', 'César', 'Rodinei', 'Paolo Guerrero', 'Maurício Barbieri', 'Juan', 'Léo Duarte', 'Jonas']",
43,Marlos Moreno,Flamengo - RJ,out,262,89827,Marlos Moreno Durán,Marlos,100
