match_num,player_name_2,team_name_3,player_status
271,Marlone,Sport - PE,out
271,Rafael Marques,Sport - PE,in
271,Marcos,Sport - PE,out
271,Fellipe,Sport - PE,in
271,Gabriel,Sport - PE,out
271,Matheus Peixoto,Sport - PE,in
271,Camilo,Internacional - RS,out
271,Charles,Internacional - RS,in
271,Rossi,Internacional - RS,out
271,Dalessandro,Internacional - RS,in
271,William,Internacional - RS,out
271,JONATAN ALVEZ,Internacional - RS,in
272,Ralf,Corinthians - SP,out
272,Danilo,Corinthians - SP,in
272,Douglas,Corinthians - SP,out
272,Emerson Sheik,Corinthians - SP,in
272,Clayson,Corinthians - SP,out
272,Pedro,Corinthians - SP,in
272,Everton Ribeiro,Flamengo - RJ,out
272,Rodinei,Flamengo - RJ,in
272,Vitinho,Flamengo - RJ,out
272,Piris,Flamengo - RJ,in
272,URIBE,Flamengo - RJ,out
272,Gigio,Flamengo - RJ,in
273,Jose Rodrigo Andrade Ramos,Vitória - BA,out
273,Mauricio,Vitória - BA,in
273,Erick,Vitória - BA,out
273,Wallyson,Vitória - BA,in
273,Yago Felipe,Vitória - BA,out
273,Lucas Fernandes,Vitória - BA,in
273,Alison,Santos - SP,out
273,Renato,Santos - SP,in
273,Bruno,Santos - SP,out
273,Bryan Ruiz,Santos - SP,in
273,Derlis Gonzalez,Santos - SP,out
273,Rodrygo,Santos - SP,in
274,Marcelo Cirino,Atlético - PR,out
274,Marcinho,Atlético - PR,in
274,Renan Augusto,Atlético - PR,out
274,Marcio Azevedo,Atlético - PR,in
274,Lucho Gonzalez,Atlético - PR,out
274,Camacho,Atlético - PR,in
274,Gerson,América - MG,out
274,David França,América - MG,in
274,Wesley,América - MG,out
274,Marquinhos,América - MG,in
274,Luan,América - MG,out
274,Robinho,América - MG,in
275,Elicarlos,Chapecoense - SC,out
275,Amaral,Chapecoense - SC,in
275,Vinicius,Chapecoense - SC,out
275,Bruno,Chapecoense - SC,in
275,Diego Torres,Chapecoense - SC,out
275,Yann,Chapecoense - SC,in
275,Luan,Atlético - MG,out
275,Leandro,Atlético - MG,in
275,M. Galdezani,Atlético - MG,out
275,David Terans,Atlético - MG,in
275,Chará,Atlético - MG,out
275,Tomas Andrade,Atlético - MG,in
276,Diego Souza,São Paulo - SP,out
276,Santiago,São Paulo - SP,in
276,Nene,São Paulo - SP,out
276,Gonzalo Carneiro,São Paulo - SP,in
276,Rodrigo Caio,São Paulo - SP,out
276,Everton,São Paulo - SP,in
276,Marcos Rocha,Palmeiras - SP,out
276,Mayke,Palmeiras - SP,in
276,Hyoran,Palmeiras - SP,out
276,Willian,Palmeiras - SP,in
276,Lucas Lima,Palmeiras - SP,out
276,Bruno,Palmeiras - SP,in
277,M. Grohe,Grêmio - RS,out
277,Paulo Victor,Grêmio - RS,in
277,Maicon,Grêmio - RS,out
277,Andre,Grêmio - RS,in
277,Everton,Grêmio - RS,out
277,Marinho,Grêmio - RS,in
277,Gilberto,Bahia - BA,out
277,Edigar Junio,Bahia - BA,in
277,Nilton,Bahia - BA,out
277,Elton,Bahia - BA,in
277,Ramires,Bahia - BA,out
277,Ignacio,Bahia - BA,in
278,Marcos Jr,Fluminense - RJ,out
278,Daniel,Fluminense - RJ,in
278,Everaldo,Fluminense - RJ,out
278,Marcos Calazans,Fluminense - RJ,in
278,Ibañez,Fluminense - RJ,out
278,Paulo Ricardo,Fluminense - RJ,in
278,Deivid,Paraná - PR,out
278,Andrey,Paraná - PR,in
278,Júnior,Paraná - PR,out
278,Caio Henrique,Paraná - PR,in
278,Torito,Paraná - PR,out
278,Jhony Douglas,Paraná - PR,in
279,Kieza,Botafogo - RJ,out
279,Brenner,Botafogo - RJ,in
279,Erik,Botafogo - RJ,out
279,Pimpao,Botafogo - RJ,in
279,Gustavo,Botafogo - RJ,out
279,Joao Pedro,Botafogo - RJ,in
279,Ramon,Vasco da Gama - RJ,out
279,Marrony,Vasco da Gama - RJ,in
279,Fabricio,Vasco da Gama - RJ,out
279,Giovanni Augusto,Vasco da Gama - RJ,in
279,Willian,Vasco da Gama - RJ,out
279,Bruno,Vasco da Gama - RJ,in
280,Rafinha,Cruzeiro - MG,out
280,Lucas Silva,Cruzeiro - MG,in
280,Thiago Neves,Cruzeiro - MG,out
280,David,Cruzeiro - MG,in
280,Ariel Cabral,Cruzeiro - MG,out
280,Raniel Santana de Vasconcelos,Cruzeiro - MG,in
280,Calyson,Ceará - CE,out
280,Felipe Azevedo,Ceará - CE,in
280,Leandro,Ceará - CE,out
280,Valdo,Ceará - CE,in
280,Ricardinho,Ceará - CE,out
280,Pedro Ken,Ceará - CE,in
