,match_num,player_name_2,player_team,player_status
0,31,Thiago Neves,Cruzeiro - MG,out
1,31,Robinho,Cruzeiro - MG,in
2,31,Rafinha,Cruzeiro - MG,out
3,31,Bruno Silva,Cruzeiro - MG,in
4,31,Sassá,Cruzeiro - MG,out
5,31,Raniel Santana de Vasconcelos,Cruzeiro - MG,in
6,31,Rodrigo,Botafogo - RJ,out
7,31,Kieza,Botafogo - RJ,in
8,31,Pimpao,Botafogo - RJ,out
9,31,Luiz Fernando,Botafogo - RJ,in
10,31,Leo Valencia,Botafogo - RJ,out
11,31,Joao Pedro,Botafogo - RJ,in
12,32,Matheus,Atlético - PR,out
13,32,Renan Augusto,Atlético - PR,in
14,32,Carleto,Atlético - PR,out
15,32,Bergson,Atlético - PR,in
16,32,Lucho Gonzalez,Atlético - PR,out
17,32,Jonathan,Atlético - PR,in
18,32,Felipe Melo,Palmeiras - SP,out
19,32,Thiago Santos,Palmeiras - SP,in
20,32,Moises,Palmeiras - SP,out
21,32,Lucas Lima,Palmeiras - SP,in
22,32,Keno,Palmeiras - SP,out
23,32,Hyoran,Palmeiras - SP,in
24,33,Arthur,Chapecoense - SC,out
25,33,Guilherme Augusto,Chapecoense - SC,in
26,33,Junior Santos,Chapecoense - SC,out
27,33,Leandro,Chapecoense - SC,in
28,33,Marcio Araujo,Chapecoense - SC,out
29,33,Hector,Chapecoense - SC,in
30,33,Caio Henrique,Paraná - PR,out
31,33,Zezinho,Paraná - PR,in
32,33,Silvinho,Paraná - PR,out
33,33,Vitor,Paraná - PR,in
34,33,Torito,Paraná - PR,out
35,33,Leandro,Paraná - PR,in
36,34,Neilton,Vitória - BA,out
37,34,Baumjohann,Vitória - BA,in
38,34,Yago Felipe,Vitória - BA,out
39,34,Luan Santos,Vitória - BA,in
40,34,Aderllan,Vitória - BA,out
41,34,Ramon,Vitória - BA,in
42,34,Jadson,Fluminense - RJ,out
43,34,Robinho,Fluminense - RJ,in
44,34,Pedro,Fluminense - RJ,out
45,34,Dodi,Fluminense - RJ,in
46,34,Marcos Jr,Fluminense - RJ,out
47,34,Pablo Dyego,Fluminense - RJ,in
48,35,Thiago,Vasco da Gama - RJ,out
49,35,Bruno,Vasco da Gama - RJ,in
50,35,Galhardo,Vasco da Gama - RJ,out
51,35,Wagner,Vasco da Gama - RJ,in
52,35,Caio Monteiro,Vasco da Gama - RJ,out
53,35,Kelvin,Vasco da Gama - RJ,in
54,35,Marquinhos,América - MG,out
55,35,Joao Victor,América - MG,in
56,35,Rafael Moura,América - MG,out
57,35,Ruy,América - MG,in
58,35,Sergio,América - MG,out
59,35,Judivan,América - MG,in
60,36,Henrique Dourado,Flamengo - RJ,out
61,36,Guerrero,Flamengo - RJ,in
62,36,Gigio,Flamengo - RJ,out
63,36,Jean,Flamengo - RJ,in
64,36,Rene,Flamengo - RJ,out
65,36,Trauco,Flamengo - RJ,in
66,36,Leandro Damiao,Internacional - RS,out
67,36,Lucca,Internacional - RS,in
68,36,Gabriel,Internacional - RS,out
69,36,Brenner,Internacional - RS,in
70,37,Nene,São Paulo - SP,out
71,37,Igor,São Paulo - SP,in
72,37,Hudson,São Paulo - SP,out
73,37,Cueva,São Paulo - SP,in
74,37,Bruno Alves,São Paulo - SP,out
75,37,Marcos Guilherme,São Paulo - SP,in
76,37,Luan,Atlético - MG,out
77,37,Elias,Atlético - MG,in
78,37,Gustavo,Atlético - MG,out
79,37,Erik,Atlético - MG,in
80,37,Otero,Atlético - MG,out
81,37,Cazares,Atlético - MG,in
82,38,Claudio Winck,Sport - PE,out
83,38,Fabricio,Sport - PE,in
84,38,Neto,Sport - PE,out
85,38,Everton Felipe,Sport - PE,in
86,38,Rogerio,Sport - PE,out
87,38,Carlos,Sport - PE,in
88,38,Vinicius,Bahia - BA,out
89,38,Regis,Bahia - BA,in
90,38,Edigar Junio,Bahia - BA,out
91,38,Junior Brumado,Bahia - BA,in
92,38,Ze Rafael,Bahia - BA,out
93,38,Italo,Bahia - BA,in
94,39,Danilo,Corinthians - SP,out
95,39,Jadson,Corinthians - SP,in
96,39,Marquinhos Gabriel,Corinthians - SP,out
97,39,Mateus,Corinthians - SP,in
98,39,Pedro,Corinthians - SP,out
99,39,Emerson Sheik,Corinthians - SP,in
100,39,Arnaldo,Ceará - CE,out
101,39,Naldo,Ceará - CE,in
102,39,Felipe Azevedo,Ceará - CE,out
103,39,Hyuri,Ceará - CE,in
104,39,Wescley,Ceará - CE,out
105,39,Romario,Ceará - CE,in
106,40,Leo Moura,Grêmio - RS,out
107,40,Madson,Grêmio - RS,in
108,40,Andre,Grêmio - RS,out
109,40,Jael,Grêmio - RS,in
110,40,Cortez,Grêmio - RS,out
111,40,M. Oliveira,Grêmio - RS,in
112,40,Leo Cittadini,Santos - SP,out
113,40,Copete,Santos - SP,in
114,40,Gabriel B.,Santos - SP,out
115,40,Arthur,Santos - SP,in
116,40,Rodrygo,Santos - SP,out
117,40,Vitor Bueno,Santos - SP,in
