,match_num,player_name_2,player_team,player_status
0,101,Leo Silva,Atlético - MG,out
1,101,Gleison Bremer Silva Nascimento,Atlético - MG,in
2,101,Gustavo,Atlético - MG,out
3,101,Elias,Atlético - MG,in
4,101,Cazares,Atlético - MG,out
5,101,Luan,Atlético - MG,in
6,101,Gilberto,Fluminense - RJ,out
7,101,Sornoza,Fluminense - RJ,in
8,101,Matheus Alessandro,Fluminense - RJ,out
9,101,Pablo Dyego,Fluminense - RJ,in
10,101,Ayrton Lucas,Fluminense - RJ,out
11,101,João Carlos,Fluminense - RJ,in
12,102,Wanderson,Atlético - PR,out
13,102,Guilherme,Atlético - PR,in
14,102,Pablo,Atlético - PR,out
15,102,Bill,Atlético - PR,in
16,102,Lucho Gonzalez,Atlético - PR,out
17,102,Esteban Pavez,Atlético - PR,in
18,102,Diego Souza,São Paulo - SP,out
19,102,Santiago,São Paulo - SP,in
20,102,Nene,São Paulo - SP,out
21,102,Lucas,São Paulo - SP,in
22,102,Felipe,São Paulo - SP,out
23,102,Petros,São Paulo - SP,in
24,103,Apodi,Chapecoense - SC,out
25,103,Eduardo,Chapecoense - SC,in
26,103,Arthur,Chapecoense - SC,out
27,103,Bruno,Chapecoense - SC,in
28,103,Wellington Paulista,Chapecoense - SC,out
29,103,Luiz Antonio,Chapecoense - SC,in
30,103,Thiago Neves,Cruzeiro - MG,out
31,103,Lucas Romero,Cruzeiro - MG,in
32,103,Bruno Silva,Cruzeiro - MG,out
33,103,Marcelo,Cruzeiro - MG,in
34,103,Sassá,Cruzeiro - MG,out
35,103,Raniel Santana de Vasconcelos,Cruzeiro - MG,in
36,104,Elton,Bahia - BA,out
37,104,Vinicius,Bahia - BA,in
38,104,Gregore,Bahia - BA,out
39,104,Geovane Itinga,Bahia - BA,in
40,104,Regis,Bahia - BA,out
41,104,Allione,Bahia - BA,in
42,104,Rodrigo,Botafogo - RJ,out
43,104,Marcelo,Botafogo - RJ,in
44,104,Kieza,Botafogo - RJ,out
45,104,Brenner,Botafogo - RJ,in
46,104,Pimpao,Botafogo - RJ,out
47,104,Luiz Fernando,Botafogo - RJ,in
48,105,Giovanni Augusto,Vasco da Gama - RJ,out
49,105,Raul,Vasco da Gama - RJ,in
50,105,Bruno,Vasco da Gama - RJ,out
51,105,Ramon,Vasco da Gama - RJ,in
52,105,Ricardo,Vasco da Gama - RJ,out
53,105,Erazo,Vasco da Gama - RJ,in
54,105,Rogerio,Sport - PE,out
55,105,Carlos,Sport - PE,in
56,105,Marlone,Sport - PE,out
57,105,Neto,Sport - PE,in
58,105,Fellipe,Sport - PE,out
59,105,Michel Bastos,Sport - PE,in
60,106,Diego,Flamengo - RJ,out
61,106,Marlos Moreno,Flamengo - RJ,in
62,106,Henrique Dourado,Flamengo - RJ,out
63,106,Felipe Vizeu,Flamengo - RJ,in
64,106,Jean,Flamengo - RJ,out
65,106,Willian Arão,Flamengo - RJ,in
66,106,Silvinho,Paraná - PR,out
67,106,Thiago,Paraná - PR,in
68,106,Jesiel,Paraná - PR,out
69,106,Neris,Paraná - PR,in
70,106,Jhonny,Paraná - PR,out
71,106,Carlos Eduardo,Paraná - PR,in
72,107,Eder,Ceará - CE,out
73,107,Luidy,Ceará - CE,in
74,107,Samuel,Ceará - CE,out
75,107,Arnaldo,Ceará - CE,in
76,107,Reina,Ceará - CE,out
77,107,Elton,Ceará - CE,in
78,107,Dudu,Palmeiras - SP,out
79,107,Artur,Palmeiras - SP,in
80,107,Hyoran,Palmeiras - SP,out
81,107,Mayke,Palmeiras - SP,in
82,107,Lucas Lima,Palmeiras - SP,out
83,107,Moises,Palmeiras - SP,in
84,108,Eduardo Sasha,Santos - SP,out
85,108,Leo Cittadini,Santos - SP,in
86,108,Sousa,Santos - SP,out
87,108,Bruno,Santos - SP,in
88,108,Gabriel B.,Santos - SP,out
89,108,Gustavo,Santos - SP,in
90,108,Danilo Fernandes,Internacional - RS,out
91,108,Daniel,Internacional - RS,in
92,108,Leandro Damiao,Internacional - RS,out
93,108,Rossi,Internacional - RS,in
94,108,Lucca,Internacional - RS,out
95,108,Nico Lopez,Internacional - RS,in
96,109,Roger,Corinthians - SP,out
97,109,Matheus,Corinthians - SP,in
98,109,Gabriel,Corinthians - SP,out
99,109,Emerson Sheik,Corinthians - SP,in
100,109,Mateus,Corinthians - SP,out
101,109,Marquinhos Gabriel,Corinthians - SP,in
102,109,Lucas Marques,Vitória - BA,out
103,109,Bruno,Vitória - BA,in
104,109,Ramon,Vitória - BA,out
105,109,Jose Rodrigo Andrade Ramos,Vitória - BA,in
106,109,Andre Lima,Vitória - BA,out
107,109,Yago Felipe,Vitória - BA,in
108,110,Andre,Grêmio - RS,out
109,110,Jael,Grêmio - RS,in
110,110,Lima,Grêmio - RS,out
111,110,Thaciano,Grêmio - RS,in
112,110,Luan,Grêmio - RS,out
113,110,Kaio,Grêmio - RS,in
114,110,Ademir,América - MG,out
115,110,Marquinhos,América - MG,in
116,110,Aylon,América - MG,out
117,110,Wesley,América - MG,in
118,110,Giovanni,América - MG,out
119,110,Rafael Moura,América - MG,in
