,match_num,player_name_2,player_team,player_status
0,81,Elias,Atlético - MG,out
1,81,Bruno,Atlético - MG,in
2,81,Luan,Atlético - MG,out
3,81,Tomas Andrade,Atlético - MG,in
4,81,Gabriel Costa Franca,Atlético - MG,out
5,81,Erik,Atlético - MG,in
6,81,Arthur,Chapecoense - SC,out
7,81,Bruno,Chapecoense - SC,in
8,81,Bruno Pacheco,Chapecoense - SC,out
9,81,Barreto,Chapecoense - SC,in
10,81,Hector,Chapecoense - SC,out
11,81,Vinicius,Chapecoense - SC,in
12,82,Carlos Eduardo,Paraná - PR,out
13,82,Wesley,Paraná - PR,in
14,82,Thiago,Paraná - PR,out
15,82,Guilherme Biteco,Paraná - PR,in
16,82,Carlos Alberto Carvalho,Paraná - PR,out
17,82,Caio Henrique,Paraná - PR,in
18,82,Jadson,Fluminense - RJ,out
19,82,Pablo Dyego,Fluminense - RJ,in
20,82,Léo,Fluminense - RJ,out
21,82,Matheus Alessandro,Fluminense - RJ,in
22,82,Marcos Jr,Fluminense - RJ,out
23,82,Robinho,Fluminense - RJ,in
24,83,Gerson,América - MG,out
25,83,Ademir,América - MG,in
26,83,Carlinho,América - MG,out
27,83,Giovanni,América - MG,in
28,83,Judivan,América - MG,out
29,83,Aderlan,América - MG,in
30,83,Wanderson,Atlético - PR,out
31,83,Raphael Veiga,Atlético - PR,in
32,83,Matheus,Atlético - PR,out
33,83,Bergson,Atlético - PR,in
34,83,Carleto,Atlético - PR,out
35,83,Renan Augusto,Atlético - PR,in
36,84,Edson,Bahia - BA,out
37,84,Flavio,Bahia - BA,in
38,84,Junior Brumado,Bahia - BA,out
39,84,Fernando,Bahia - BA,in
40,84,Allione,Bahia - BA,out
41,84,Vinicius,Bahia - BA,in
42,84,Andre,Grêmio - RS,out
43,84,Thaciano,Grêmio - RS,in
44,84,Ramiro,Grêmio - RS,out
45,84,Lima,Grêmio - RS,in
46,84,T. Anderson,Grêmio - RS,out
47,84,Pepe,Grêmio - RS,in
48,85,Fabricio,Vasco da Gama - RJ,out
49,85,Ramon,Vasco da Gama - RJ,in
50,85,Giovanni Augusto,Vasco da Gama - RJ,out
51,85,Riascos,Vasco da Gama - RJ,in
52,85,Erazo,Vasco da Gama - RJ,out
53,85,Lucas Santos,Vasco da Gama - RJ,in
54,85,Marcos Vinicius,Botafogo - RJ,out
55,85,Pimpao,Botafogo - RJ,in
56,85,Jean,Botafogo - RJ,out
57,85,Marcelo,Botafogo - RJ,in
58,85,Aguirre,Botafogo - RJ,out
59,85,Luiz Fernando,Botafogo - RJ,in
60,86,Henrique Dourado,Flamengo - RJ,out
61,86,Felipe Vizeu,Flamengo - RJ,in
62,86,Everton Ribeiro,Flamengo - RJ,out
63,86,Jean,Flamengo - RJ,in
64,86,Vinicius Jr.,Flamengo - RJ,out
65,86,Marlos Moreno,Flamengo - RJ,in
66,86,Jadson,Corinthians - SP,out
67,86,Roger,Corinthians - SP,in
68,86,Gabriel,Corinthians - SP,out
69,86,Kazim-richards,Corinthians - SP,in
70,86,Pedro,Corinthians - SP,out
71,86,Marquinhos Gabriel,Corinthians - SP,in
72,87,Wescley,Ceará - CE,out
73,87,Eder,Ceará - CE,in
74,87,Ricardinho,Ceará - CE,out
75,87,Juninho,Ceará - CE,in
76,87,Douglas,Ceará - CE,out
77,87,Reina,Ceará - CE,in
78,87,Rafael Sobis,Cruzeiro - MG,out
79,87,Marcelo,Cruzeiro - MG,in
80,87,Bruno Silva,Cruzeiro - MG,out
81,87,Mancuello,Cruzeiro - MG,in
82,87,Sassá,Cruzeiro - MG,out
83,87,Raniel Santana de Vasconcelos,Cruzeiro - MG,in
84,88,Eduardo Sasha,Santos - SP,out
85,88,Leo Cittadini,Santos - SP,in
86,88,Lucas Verissimo,Santos - SP,out
87,88,Gustavo,Santos - SP,in
88,88,Rodrygo,Santos - SP,out
89,88,Copete,Santos - SP,in
90,88,Lucas Fernandes,Vitória - BA,out
91,88,Ramon,Vitória - BA,in
92,88,Jose Rodrigo Andrade Ramos,Vitória - BA,out
93,88,Andre Lima,Vitória - BA,in
94,88,Uillian Correia,Vitória - BA,out
95,88,Lucas Marques,Vitória - BA,in
96,89,Moises,Palmeiras - SP,out
97,89,Thiago Santos,Palmeiras - SP,in
98,89,Diogo,Palmeiras - SP,out
99,89,Victor,Palmeiras - SP,in
100,89,Keno,Palmeiras - SP,out
101,89,Hyoran,Palmeiras - SP,in
102,89,Hudson,São Paulo - SP,out
103,89,Petros,São Paulo - SP,in
104,89,Marcos Guilherme,São Paulo - SP,out
105,89,Paulo,São Paulo - SP,in
106,89,Reinaldo,São Paulo - SP,out
107,89,Igor,São Paulo - SP,in
108,90,Lucca,Internacional - RS,out
109,90,Nico Lopez,Internacional - RS,in
110,90,Rodrigo Dourado,Internacional - RS,out
111,90,Juan Alano,Internacional - RS,in
112,90,William,Internacional - RS,out
113,90,Rossi,Internacional - RS,in
114,90,Rogerio,Sport - PE,out
115,90,Neto,Sport - PE,in
116,90,Marlone,Sport - PE,out
117,90,Hygor,Sport - PE,in
118,90,Gabriel,Sport - PE,out
119,90,Michel Bastos,Sport - PE,in
