match_num,player_name_2,player_team,player_status
51,Elias,Atlético - MG,out
51,M. Galdezani,Atlético - MG,in
51,Ricardo Oliveira,Atlético - MG,out
51,Alerrandro,Atlético - MG,in
51,Luan,Atlético - MG,out
51,Otero,Atlético - MG,in
51,Rafael Sobis,Cruzeiro - MG,out
51,De Arrascaeta,Cruzeiro - MG,in
51,Robinho,Cruzeiro - MG,out
51,Vitinho,Cruzeiro - MG,in
51,Raniel Santana de Vasconcelos,Cruzeiro - MG,out
51,Sassá,Cruzeiro - MG,in
52,Caio Henrique,Paraná - PR,out
52,Alex,Paraná - PR,in
52,Leandro,Paraná - PR,out
52,Léo Itaperuna,Paraná - PR,in
52,Junior,Paraná - PR,out
52,Alemão Teixeira,Paraná - PR,in
52,Leo Moura,Grêmio - RS,out
52,Lima,Grêmio - RS,in
52,Maicosuel,Grêmio - RS,out
52,Pepe,Grêmio - RS,in
52,Jailson,Grêmio - RS,out
52,Cicero,Grêmio - RS,in
53,Ze Ricardo,América - MG,out
53,Juninho,América - MG,in
53,Judivan,América - MG,out
53,Rafael Moura,América - MG,in
53,Sergio,América - MG,out
53,Ruy,América - MG,in
53,Gilson,Botafogo - RJ,out
53,Moises,Botafogo - RJ,in
53,Renatinho,Botafogo - RJ,out
53,Aguirre,Botafogo - RJ,in
53,Brenner,Botafogo - RJ,out
53,Kieza,Botafogo - RJ,in
54,Lucas,Vitória - BA,out
54,Guilherme,Vitória - BA,in
54,Andre Lima,Vitória - BA,out
54,Lucas Fernandes,Vitória - BA,in
54,Rhayner,Vitória - BA,out
54,Jose Rodrigo Andrade Ramos,Vitória - BA,in
54,Samuel,Ceará - CE,out
54,Pio,Ceará - CE,in
54,Eder,Ceará - CE,out
54,Felipe Azevedo,Ceará - CE,in
54,Richardson,Ceará - CE,out
54,Hyuri,Ceará - CE,in
55,Pedro,Fluminense - RJ,out
55,João Carlos,Fluminense - RJ,in
55,Marcos Jr,Fluminense - RJ,out
55,Matheus Alessandro,Fluminense - RJ,in
55,Sornoza,Fluminense - RJ,out
55,Douglas,Fluminense - RJ,in
55,Esteban Pavez,Atlético - PR,out
55,Matheus,Atlético - PR,in
55,Ivaldo,Atlético - PR,out
55,Lucas Ribamar,Atlético - PR,in
56,Rever,Flamengo - RJ,out
56,Rhodolfo,Flamengo - RJ,in
56,Henrique Dourado,Flamengo - RJ,out
56,Lincoln,Flamengo - RJ,in
56,Vinicius Jr.,Flamengo - RJ,out
56,Marlos Moreno,Flamengo - RJ,in
56,Wagner,Vasco da Gama - RJ,out
56,Kelvin,Vasco da Gama - RJ,in
56,Thiago,Vasco da Gama - RJ,out
56,Evander,Vasco da Gama - RJ,in
56,Andy,Vasco da Gama - RJ,out
56,Riascos,Vasco da Gama - RJ,in
57,Diego Souza,São Paulo - SP,out
57,Santiago,São Paulo - SP,in
57,Everton,São Paulo - SP,out
57,Igor,São Paulo - SP,in
57,Reinaldo,São Paulo - SP,out
57,Edimar,São Paulo - SP,in
57,Eduardo Sasha,Santos - SP,out
57,Copete,Santos - SP,in
57,Vitor Bueno,Santos - SP,out
57,Yuri Alberto,Santos - SP,in
57,Alison,Santos - SP,out
57,Sousa,Santos - SP,in
58,Rogerio,Sport - PE,out
58,Michel Bastos,Sport - PE,in
58,Everton Felipe,Sport - PE,out
58,Carlos,Sport - PE,in
58,Neto,Sport - PE,out
58,Deivid,Sport - PE,in
58,Paulo Roberto,Corinthians - SP,out
58,Maycon,Corinthians - SP,in
58,Mateus,Corinthians - SP,out
58,Emerson Sheik,Corinthians - SP,in
58,Pedro,Corinthians - SP,out
58,Marquinhos Gabriel,Corinthians - SP,in
59,Felipe Melo,Palmeiras - SP,out
59,Thiago Santos,Palmeiras - SP,in
59,Keno,Palmeiras - SP,out
59,Guerra,Palmeiras - SP,in
59,Borja,Palmeiras - SP,out
59,Hyoran,Palmeiras - SP,in
59,Douglas,Bahia - BA,out
59,Anderson,Bahia - BA,in
59,Vinicius,Bahia - BA,out
59,Flavio,Bahia - BA,in
59,Junior Brumado,Bahia - BA,out
59,Regis,Bahia - BA,in
60,Leandro Damiao,Internacional - RS,out
60,Nico Lopez,Internacional - RS,in
60,William,Internacional - RS,out
60,Rossi,Internacional - RS,in
60,Edenilson,Internacional - RS,out
60,Juan Alano,Internacional - RS,in
60,Arthur,Chapecoense - SC,out
60,Leandro,Chapecoense - SC,in
60,Guilherme Augusto,Chapecoense - SC,out
60,Bruno,Chapecoense - SC,in
60,Hector,Chapecoense - SC,out
60,Odair,Chapecoense - SC,in
