,match_num,player_name_2,player_team,player_status
0,171,Elias,Atlético - MG,out
1,171,M. Galdezani,Atlético - MG,in
2,171,Nathan,Atlético - MG,out
3,171,Luan,Atlético - MG,in
4,171,Tomas Andrade,Atlético - MG,out
5,171,Cazares,Atlético - MG,in
6,171,Alison,Santos - SP,out
7,171,Yuri Alberto,Santos - SP,in
8,171,Sousa,Santos - SP,out
9,171,Leo Cittadini,Santos - SP,in
10,171,Bruno,Santos - SP,out
11,171,Copete,Santos - SP,in
12,172,Maicosuel,Paraná - PR,out
13,172,Rodolfo,Paraná - PR,in
14,172,Grampola,Paraná - PR,out
15,172,Marcelo Baez,Paraná - PR,in
16,172,Silvinho,Paraná - PR,out
17,172,Caio Henrique,Paraná - PR,in
18,172,Pimpao,Botafogo - RJ,out
19,172,Joao Pedro,Botafogo - RJ,in
20,172,Leo Valencia,Botafogo - RJ,out
21,172,Renatinho,Botafogo - RJ,in
22,172,Luiz Fernando,Botafogo - RJ,out
23,172,Jean,Botafogo - RJ,in
24,173,Yann,Chapecoense - SC,out
25,173,Agustin,Chapecoense - SC,in
26,173,Victor,Chapecoense - SC,out
27,173,Bruno,Chapecoense - SC,in
28,173,Diego Torres,Chapecoense - SC,out
29,173,Hector,Chapecoense - SC,in
30,173,Roger,Corinthians - SP,out
31,173,Emerson Sheik,Corinthians - SP,in
32,173,Marquinhos Gabriel,Corinthians - SP,out
33,173,Ralf,Corinthians - SP,in
34,173,Clayson,Corinthians - SP,out
35,173,Pedro,Corinthians - SP,in
36,174,Bruno,Bahia - BA,out
37,174,Nino Paraiba,Bahia - BA,in
38,174,Gilberto,Bahia - BA,out
39,174,Elber,Bahia - BA,in
40,174,Ze Rafael,Bahia - BA,out
41,174,Regis,Bahia - BA,in
42,174,Paulão,América - MG,out
43,174,Renan,América - MG,in
44,174,Wesley,América - MG,out
45,174,Judivan,América - MG,in
46,174,Gerson,América - MG,out
47,174,Matheusinho,América - MG,in
48,175,Junior Dutra,Fluminense - RJ,out
49,175,Everaldo,Fluminense - RJ,in
50,175,Airton,Fluminense - RJ,out
51,175,Luciano,Fluminense - RJ,in
52,175,Marcos Jr,Fluminense - RJ,out
53,175,Matheus Alessandro,Fluminense - RJ,in
54,175,Fabiano,Internacional - RS,out
55,175,Luis,Internacional - RS,in
56,175,Nico Lopez,Internacional - RS,out
57,175,Dalessandro,Internacional - RS,in
58,175,JONATAN ALVEZ,Internacional - RS,out
59,175,Rossi,Internacional - RS,in
60,176,Diego,Flamengo - RJ,out
61,176,Willian Arão,Flamengo - RJ,in
62,176,Vitinho,Flamengo - RJ,out
63,176,Marlos Moreno,Flamengo - RJ,in
64,176,Henrique Dourado,Flamengo - RJ,out
65,176,Pará,Flamengo - RJ,in
66,176,Rafinha,Cruzeiro - MG,out
67,176,Robinho,Cruzeiro - MG,in
68,176,David,Cruzeiro - MG,out
69,176,De Arrascaeta,Cruzeiro - MG,in
70,176,Mancuello,Cruzeiro - MG,out
71,176,Thiago Neves,Cruzeiro - MG,in
72,177,Juninho Quixadá,Ceará - CE,out
73,177,Calyson,Ceará - CE,in
74,177,Ricardinho,Ceará - CE,out
75,177,JOWN CARDONA,Ceará - CE,in
76,177,Leandro,Ceará - CE,out
77,177,Felipe Azevedo,Ceará - CE,in
78,177,Marcelo Cirino,Atlético - PR,out
79,177,Nikao,Atlético - PR,in
80,177,Bruno Guimaraes,Atlético - PR,out
81,177,Lucho Gonzalez,Atlético - PR,in
82,177,Raphael Veiga,Atlético - PR,out
83,177,Bruno Nazario,Atlético - PR,in
84,178,Rafael Marques,Sport - PE,out
85,178,Morato,Sport - PE,in
86,178,Carlos,Sport - PE,out
87,178,Marlone,Sport - PE,in
88,178,Matheus,Sport - PE,out
89,178,Rogerio,Sport - PE,in
90,178,Diego Souza,São Paulo - SP,out
91,178,Santiago,São Paulo - SP,in
92,178,Nene,São Paulo - SP,out
93,178,Shaylon,São Paulo - SP,in
94,178,Joao Rojas,São Paulo - SP,out
95,178,Everton Felipe,São Paulo - SP,in
96,179,Weverton,Palmeiras - SP,out
97,179,Jailson,Palmeiras - SP,in
98,179,Gustavo Scarpa,Palmeiras - SP,out
99,179,Hyoran,Palmeiras - SP,in
100,179,Lucas Lima,Palmeiras - SP,out
101,179,Moises,Palmeiras - SP,in
102,179,Andy,Vasco da Gama - RJ,out
103,179,Maxi Lopez,Vasco da Gama - RJ,in
104,179,Giovanni Augusto,Vasco da Gama - RJ,out
105,179,Vinicius Araujo,Vasco da Gama - RJ,in
106,179,Galhardo,Vasco da Gama - RJ,out
107,179,Raul,Vasco da Gama - RJ,in
108,180,Marinho,Grêmio - RS,out
109,180,Alisson,Grêmio - RS,in
110,180,M. Henrique,Grêmio - RS,out
111,180,Maicon,Grêmio - RS,in
112,180,Pepe,Grêmio - RS,out
113,180,Everton,Grêmio - RS,in
114,180,Jose Rodrigo Andrade Ramos,Vitória - BA,out
115,180,Lucas Fernandes,Vitória - BA,in
116,180,Ramon,Vitória - BA,out
117,180,Erick,Vitória - BA,in
118,180,Bou,Vitória - BA,out
119,180,Wallyson,Vitória - BA,in
