match_num,player_name_2,team_name_3,player_status,team_id,player_id,match_name,match_nickname,match_ratio
251,Igor,São Paulo - SP,out,276,100761,Igor Matheus Liziero Pereira ,Liziero,100
251,Santiago,São Paulo - SP,in,276,87679,Santiago Tréllez Vivero,Tréllez,100
251,Everton Felipe,São Paulo - SP,out,276,86519,Everton Felipe de Oliveira Silva,Everton Felipe,100
251,Régis Souza,São Paulo - SP,in,276,68995,Régis Ribeiro de Souza,Régis,100
251,Arboleda,São Paulo - SP,out,276,91573,Robert Abel Arboleda Escobar,Arboleda,100
251,Gonzalo Carneiro,São Paulo - SP,in,276,101796,Gonzalo Rodrigo Carneiro Méndez,Carneiro,100
251,Juninho,América - MG,out,327,82381,Adilson dos Anjos Oliveira,Juninho,100
251,Matheusinho,América - MG,in,327,93886,Matheus Leonardo Sales Cardoso,Matheusinho,100
251,David França,América - MG,out,327,"[38632, 50401, 63194, 87402, 81881, 88423, 97317, 51318, 41258]","['Matheus Ferraz Pereira', 'Gerson Alencar de Lima Junior', 'Carlos Emiliano Pereira', 'Messias Rodrigues da Silva Júnior', 'João Ricardo Riedi', 'Aderlan de Lima Silva', 'José Ricardo Barbosa Ribeiro Drumond', 'Leandro Donizete Gonçalves da Silva', 'Adilson Dias Batista']","['Matheus Ferraz', 'Gerson Magrão', 'Carlinhos', 'Messias', 'João Ricardo', 'Aderlan', 'Zé Ricardo', 'Leandro Donizete', 'Adilson Batista']",
251,Wesley,América - MG,in,327,71121,Wesley Pacheco Gomes,Wesley Pacheco,100
251,Ruy,América - MG,out,327,82939,Ruy Franco de Almeida Junior,Ruy,100
251,Robinho,América - MG,in,327,99574,Robson Azevedo da Silva,Robinho,100
252,Henrique Dourado,Flamengo - RJ,out,262,81905,José Henrique da Silva Dourado,Henrique Dourado,100
252,Piris,Flamengo - RJ,in,262,"[95738, 38509, 51772, 62086, 52253, 71709, 82792, 94214, 94930, 78478]","['Miguel Ángel Trauco Saavedra', 'Diego Alves Carreira', 'Éverton Augusto de Barros Ribeiro', 'Marcos Rogério Ricci Lopes', 'Réver Humberto Alves Araújo', 'Gustavo Leonardo Cuellar Gallego', 'Maurício Nogueira Barbieri', 'Leonardo Campos Duarte da Silva', 'Lucas Tolentino Coelho de Lima', 'Willian Souza Arão da Silva']","['Trauco', 'Diego Alves', 'Éverton Ribeiro', 'Pará', 'Réver', 'Cuéllar', 'Maurício Barbieri', 'Léo Duarte', 'Lucas Paquetá', 'Willian Arão']",
252,Matheus Savio,Flamengo - RJ,out,262,91264,Matheus Gonçalves Savio,Matheus Savio,100
252,Vitinho,Flamengo - RJ,in,262,78435,Victor Vinícius Coelho dos Santos,Vitinho,100
252,Ricardo Oliveira,Atlético - MG,out,282,38910,Ricardo de Oliveira,Ricardo Oliveira,100
252,Denilson,Atlético - MG,in,282,84718,Denilson Pereira Junior,Denilson,100
252,Luan,Atlético - MG,out,282,63219,Luan Madson Gedeão De Paiva,Luan,100
252,Edinho,Atlético - MG,in,282,80193,Francisco Edson Moreira da Silva,Edinho,100
252,Tomas Andrade,Atlético - MG,out,282,97619,Tomás Gustavo Andrade,Tomás Andrade,96
252,Cazares,Atlético - MG,in,282,81682,Juan Ramón Cazares Sevillano,Cazares,100
253,Leonardo,Vitória - BA,out,287,"[101585, 85607]","['Leonardo Silva Gomes', 'Leonardo de Sousa Pereira']","['Léo Gomes', 'Léo Ceará']","[100, 100]"
253,Andre Lima,Vitória - BA,in,287,68893,André Luiz Barretto Silva Lima,André Lima,95
253,Neilton,Vitória - BA,out,287,83772,Neilton Meira Mestzk,Neilton,100
253,Mauricio,Vitória - BA,in,287,73883,Maurício Plenckauskas Cordeiro,Maurício Cordeiro,88
253,Marcelo Meli,Vitória - BA,out,287,89838,César Marcelo Meli,Marcelo Meli,100
253,Wallyson,Vitória - BA,in,287,62127,Wallyson Ricardo Maciel Monteiro,Wallyson,100
253,Kieza,Botafogo - RJ,out,263,68930,Welker Marçal de Almeida,Kieza,100
253,Brenner,Botafogo - RJ,in,263,"[84848, 52674, 72362, 89150, 95780, 89492, 90444, 89493, 93414, 93797]","['Erik Nascimento Lima', 'Gilson Gomes do Nascimento', 'Rodrigo Oliveira Lindoso', 'Jean Carlos de Souza Irmer', 'José Ricardo Mannarino', 'Saulo Ferreira Silva Nascimento', 'Moisés Roberto Barbosa', 'Igor Rabello da Costa', 'Mauro Joel Carli', 'Márcio Almeida de Oliveira']","['Erik', 'Gilson', 'Rodrigo Lindoso', 'Jean', 'Zé Ricardo', 'Saulo', 'Moisés', 'Igor Rabello', 'Joel Carli', 'Marcinho']",
253,Gustavo,Botafogo - RJ,out,263,95798,Gustavo Costa da Silva Machado,Gustavo Bochecha,100
253,Matheus Fernandes,Botafogo - RJ,in,263,"[84848, 52674, 72362, 89150, 95780, 89492, 90444, 89493, 93414, 93797]","['Erik Nascimento Lima', 'Gilson Gomes do Nascimento', 'Rodrigo Oliveira Lindoso', 'Jean Carlos de Souza Irmer', 'José Ricardo Mannarino', 'Saulo Ferreira Silva Nascimento', 'Moisés Roberto Barbosa', 'Igor Rabello da Costa', 'Mauro Joel Carli', 'Márcio Almeida de Oliveira']","['Erik', 'Gilson', 'Rodrigo Lindoso', 'Jean', 'Zé Ricardo', 'Saulo', 'Moisés', 'Igor Rabello', 'Joel Carli', 'Marcinho']",
253,Luiz Fernando,Botafogo - RJ,out,263,90715,Luiz Fernando Moraes dos Santos,Luiz Fernando ,100
253,Pimpao,Botafogo - RJ,in,263,68901,Rodrigo Pimpão Viana,Rodrigo Pimpão,83
254,Maicon,Grêmio - RS,out,284,38196,Maicon Thiago Pereira de Souza,Maicon,100
254,Kaio,Grêmio - RS,in,284,92574,Kaio Silva Mendes,Kaio,100
254,Ramiro,Grêmio - RS,out,284,78715,Ramiro Moschen Benetti,Ramiro,100
254,Pepe,Grêmio - RS,in,284,91201,Eduardo Gabriel Aquino Cossa,Pepê,86
254,T. Anderson,Grêmio - RS,out,284,101484,Thonny Anderson da Silva Carvalho,Thonny Anderson,89
254,Thaciano,Grêmio - RS,in,284,"[80853, 86759, 86757, 87342, 37688, 37770, 37701, 41929, 72079]","['Pedro Tonon Geromel', 'Luan Guilherme de Jesus Vieira', 'Everton Sousa Soares', 'Walter Kannemann', 'Cícero Santos', 'Marcelo Grohe', 'Leonardo da Silva Moura', 'Renato Portaluppi', 'Bruno Cortês Barbosa']","['Pedro Geromel', 'Luan', 'Everton', 'Kannemann', 'Cícero', 'Marcelo Grohe', 'Léo Moura', 'Renato Gaúcho', 'Bruno Cortez']",
254,Juninho Quixadá,Ceará - CE,out,354,71787,Pedro Julião Azevedo Junior,Juninho Quixadá,100
254,Felipe Azevedo,Ceará - CE,in,354,60825,Felipe Azevedo dos Santos,Felipe Azevedo,100
254,Edinho,Ceará - CE,out,354,37792,Edimo Ferreira Campos,Edinho,100
