,match_num,player_name_2,player_team,player_status
0,71,Thiago Neves,Cruzeiro - MG,out
1,71,Bruno Silva,Cruzeiro - MG,in
2,71,Lucas Silva,Cruzeiro - MG,out
3,71,Ariel Cabral,Cruzeiro - MG,in
4,71,Sassá,Cruzeiro - MG,out
5,71,Raniel Santana de Vasconcelos,Cruzeiro - MG,in
6,71,Willian,Palmeiras - SP,out
7,71,Deyverson,Palmeiras - SP,in
8,71,Dudu,Palmeiras - SP,out
9,71,Moises,Palmeiras - SP,in
10,71,Lucas Lima,Palmeiras - SP,out
11,71,Hyoran,Palmeiras - SP,in
12,72,Nikao,Atlético - PR,out
13,72,Bergson,Atlético - PR,in
14,72,Guilherme,Atlético - PR,out
15,72,Raphael Veiga,Atlético - PR,in
16,72,Lucho Gonzalez,Atlético - PR,out
17,72,Bruno Guimaraes,Atlético - PR,in
18,72,Renato,Santos - SP,out
19,72,Bruno,Santos - SP,in
20,72,Diego,Santos - SP,out
21,72,Leo Cittadini,Santos - SP,in
22,72,Rodrygo,Santos - SP,out
23,72,Yuri Alberto,Santos - SP,in
24,73,Leandro,Chapecoense - SC,out
25,73,Alan Ruschel,Chapecoense - SC,in
26,73,Arthur,Chapecoense - SC,out
27,73,Bruno,Chapecoense - SC,in
28,73,Guilherme Augusto,Chapecoense - SC,out
29,73,Wellington Paulista,Chapecoense - SC,in
30,73,Hyuri,Ceará - CE,out
31,73,Eder,Ceará - CE,in
32,73,Valdo,Ceará - CE,out
33,73,Reina,Ceará - CE,in
34,73,Fabinho,Ceará - CE,out
35,73,Tiago,Ceará - CE,in
36,74,Lucas Fernandes,Vitória - BA,out
37,74,Nickson,Vitória - BA,in
38,74,Jose Rodrigo Andrade Ramos,Vitória - BA,out
39,74,Ramon,Vitória - BA,in
40,74,Andre Lima,Vitória - BA,out
41,74,Todinho,Vitória - BA,in
42,74,Uendel,Internacional - RS,out
43,74,Juan Alano,Internacional - RS,in
44,74,William,Internacional - RS,out
45,74,Brenner,Internacional - RS,in
46,74,Rossi,Internacional - RS,out
47,74,Nico Lopez,Internacional - RS,in
48,75,Bruno,Vasco da Gama - RJ,out
49,75,Giovanni Augusto,Vasco da Gama - RJ,in
50,75,Caio Monteiro,Vasco da Gama - RJ,out
51,75,Matheus,Vasco da Gama - RJ,in
52,75,Riascos,Vasco da Gama - RJ,out
53,75,Ramon,Vasco da Gama - RJ,in
54,75,Silvinho,Paraná - PR,out
55,75,Léo Itaperuna,Paraná - PR,in
56,75,Caio Henrique,Paraná - PR,out
57,75,Guilherme Biteco,Paraná - PR,in
58,75,Torito,Paraná - PR,out
59,75,Carlos Eduardo,Paraná - PR,in
60,76,Henrique Dourado,Flamengo - RJ,out
61,76,Jean,Flamengo - RJ,in
62,76,Jonas,Flamengo - RJ,out
63,76,Romulo,Flamengo - RJ,in
64,76,Leonardo,Flamengo - RJ,out
65,76,Thuler,Flamengo - RJ,in
66,76,Vinicius,Bahia - BA,out
67,76,Junior Brumado,Bahia - BA,in
68,76,Regis,Bahia - BA,out
69,76,Allione,Bahia - BA,in
70,76,Gregore,Bahia - BA,out
71,76,Flavio,Bahia - BA,in
72,77,Diego Souza,São Paulo - SP,out
73,77,Igor,São Paulo - SP,in
74,77,Nene,São Paulo - SP,out
75,77,Shaylon,São Paulo - SP,in
76,77,Everton,São Paulo - SP,out
77,77,Valdivia,São Paulo - SP,in
78,77,Rodrigo,Botafogo - RJ,out
79,77,Pimpao,Botafogo - RJ,in
80,77,Joao Pedro,Botafogo - RJ,out
81,77,Marcos Vinicius,Botafogo - RJ,in
82,77,Luiz Fernando,Botafogo - RJ,out
83,77,Aguirre,Botafogo - RJ,in
84,78,Rogerio,Sport - PE,out
85,78,Carlos,Sport - PE,in
86,78,Marlone,Sport - PE,out
87,78,Michel Bastos,Sport - PE,in
88,78,Fellipe,Sport - PE,out
89,78,Deivid,Sport - PE,in
90,78,Adilson,Atlético - MG,out
91,78,Elias,Atlético - MG,in
92,78,Luan,Atlético - MG,out
93,78,M. Galdezani,Atlético - MG,in
94,78,Gustavo,Atlético - MG,out
95,78,Alerrandro,Atlético - MG,in
96,79,Jadson,Corinthians - SP,out
97,79,Marquinhos Gabriel,Corinthians - SP,in
98,79,Mateus,Corinthians - SP,out
99,79,Junior Dutra,Corinthians - SP,in
100,79,Pedro,Corinthians - SP,out
101,79,Roger,Corinthians - SP,in
102,79,Luan,América - MG,out
103,79,Ademir,América - MG,in
104,79,Aylon,América - MG,out
105,79,Wesley,América - MG,in
106,79,Juninho,América - MG,out
107,79,Marquinhos,América - MG,in
108,80,Andre,Grêmio - RS,out
109,80,T. Anderson,Grêmio - RS,in
110,80,Madson,Grêmio - RS,out
111,80,Thaciano,Grêmio - RS,in
112,80,Lima,Grêmio - RS,out
113,80,Pepe,Grêmio - RS,in
114,80,Pedro,Fluminense - RJ,out
115,80,João Carlos,Fluminense - RJ,in
116,80,Gilberto,Fluminense - RJ,out
117,80,Mateus Norton,Fluminense - RJ,in
118,80,Dodi,Fluminense - RJ,out
119,80,Douglas,Fluminense - RJ,in
