match_num,player_name_2,team_name_3,player_status
31,Jorge Wagner Goes Conceicao,Botafogo - RJ,out
31,Lucas,Botafogo - RJ,in
31,Bolatti,Botafogo - RJ,out
31,Julio Cesar,Botafogo - RJ,in
31,Pablo Daniel,Botafogo - RJ,out
31,Wallyson,Botafogo - RJ,in
31,Joao Vitor,Criciuma - SC,out
31,Bruno,Criciuma - SC,in
31,Cortez,Criciuma - SC,out
31,Romulo,Criciuma - SC,in
31,Silvinho,Criciuma - SC,out
31,Everton,Criciuma - SC,in
32,Fred,Fluminense - RJ,out
32,Walter,Fluminense - RJ,in
32,Wagner,Fluminense - RJ,out
32,Chiquinho,Fluminense - RJ,in
32,Luiz Antonio,Flamengo - RJ,out
32,Negueba,Flamengo - RJ,in
32,Caceres,Flamengo - RJ,out
32,Luiz,Flamengo - RJ,in
32,Lucas,Flamengo - RJ,out
32,Arthur,Flamengo - RJ,in
33,Osvaldo,São Paulo - SP,out
33,Gabriel,São Paulo - SP,in
33,Ademilson,São Paulo - SP,out
33,Pabon,São Paulo - SP,in
33,Danilo,Corinthians - SP,out
33,Renato Augusto,Corinthians - SP,in
33,Petros,Corinthians - SP,out
33,Bruno,Corinthians - SP,in
33,Romarinho,Corinthians - SP,out
33,Luciano,Corinthians - SP,in
34,Wesley,Palmeiras - SP,out
34,Josimar,Palmeiras - SP,in
34,Henrique Dourado,Palmeiras - SP,out
34,Juninho,Palmeiras - SP,in
34,Weverson,Palmeiras - SP,out
34,Francisco,Palmeiras - SP,in
34,Vitor,Goiás - GO,out
34,Esquerdinha,Goiás - GO,in
34,Erik,Goiás - GO,out
34,Danilo,Goiás - GO,in
34,Araujo,Goiás - GO,out
34,Leonardo,Goiás - GO,in
35,Moacir,Coritiba - PR,out
35,Ronei,Coritiba - PR,in
35,Alex,Coritiba - PR,out
35,Geraldo,Coritiba - PR,in
35,Carlinho,Coritiba - PR,out
35,Dener,Coritiba - PR,in
35,Renan,Sport - PE,out
35,Danilo,Sport - PE,in
35,Augusto Cesar,Sport - PE,out
35,Felipe Azevedo,Sport - PE,in
36,Edcarlos,Atlético - MG,out
36,Marion,Atlético - MG,in
36,Leandro Donizete,Atlético - MG,out
36,Rosinei,Atlético - MG,in
36,Diego Tardelli,Atlético - MG,out
36,Carlos Alberto Carvalho,Atlético - MG,in
36,Souza,Cruzeiro - MG,out
36,Willian,Cruzeiro - MG,in
36,Marlone,Cruzeiro - MG,out
36,Alisson,Cruzeiro - MG,in
36,Tinga,Cruzeiro - MG,out
36,Martinucio,Cruzeiro - MG,in
37,Branquinho,Bahia - BA,out
37,Lima,Bahia - BA,in
37,Talisca,Bahia - BA,out
37,Biancucchi,Bahia - BA,in
37,Leandro,Bahia - BA,out
37,H. Almeida,Bahia - BA,in
37,Neto,Vitória - BA,out
37,Leonardo,Vitória - BA,in
37,Alemao,Vitória - BA,out
37,Dão,Vitória - BA,in
37,Hugo,Vitória - BA,out
37,Joseilson,Vitória - BA,in
38,Rafael Moura,Internacional - RS,out
38,Wellington Paulista,Internacional - RS,in
38,Alan Patrick,Internacional - RS,out
38,Otavio,Internacional - RS,in
38,Paulão,Internacional - RS,out
38,Ernando,Internacional - RS,in
38,Ederson,Atletico - PR,out
38,Bruno Mendes,Atletico - PR,in
38,Marcelo Cirino,Atletico - PR,out
38,Mosquito,Atletico - PR,in
38,Otavio,Atletico - PR,out
38,Felipe,Atletico - PR,in
39,Artur,Figueirense - SC,out
39,Leandro Silva,Figueirense - SC,in
39,Everton Santos,Figueirense - SC,out
39,Vitor Junior,Figueirense - SC,in
39,Marquinhos,Figueirense - SC,out
39,Rivaldo,Figueirense - SC,in
39,Emerson,Santos - SP,out
39,Zeca,Santos - SP,in
39,Alison,Santos - SP,out
39,Leandro,Santos - SP,in
39,Lucas Lima,Santos - SP,out
39,Gigio,Santos - SP,in
40,Fabinho Alves,Chapecoense - SC,out
40,Tiago Luis,Chapecoense - SC,in
40,Abuda,Chapecoense - SC,out
40,Alemao,Chapecoense - SC,in
40,Regis,Chapecoense - SC,out
40,Odair,Chapecoense - SC,in
40,Rodriguinho,Grêmio - RS,out
40,Ramiro,Grêmio - RS,in
40,Dudu,Grêmio - RS,out
40,Ze Roberto,Grêmio - RS,in
40,Alan Ruiz,Grêmio - RS,out
40,Luan,Grêmio - RS,in
