match_num,player_name_2,team_name_3,player_status
281,Airton,Botafogo - RJ,out
281,Pablo Daniel,Botafogo - RJ,in
281,Régis Souza,Botafogo - RJ,out
281,Mauricio,Botafogo - RJ,in
281,Rogerio,Botafogo - RJ,out
281,Murilo,Botafogo - RJ,in
281,Rodrigo Mancha,Sport - PE,out
281,Rithely,Sport - PE,in
281,Ibson,Sport - PE,out
281,Ze Mario,Sport - PE,in
281,Felipe Azevedo,Sport - PE,out
281,Erico Junior,Sport - PE,in
282,Wagner,Fluminense - RJ,out
282,Carlinhos,Fluminense - RJ,in
282,Chiquinho,Fluminense - RJ,out
282,Rafael,Fluminense - RJ,in
282,Walter,Fluminense - RJ,out
282,Diego,Fluminense - RJ,in
282,Souza,Criciuma - SC,out
282,Ze Carlos,Criciuma - SC,in
282,Lucca,Criciuma - SC,out
282,Rafinha,Criciuma - SC,in
282,Bruno,Criciuma - SC,out
282,Gustavo,Criciuma - SC,in
283,Michel Bastos,São Paulo - SP,out
283,Gabriel,São Paulo - SP,in
283,Alan Kardec,São Paulo - SP,out
283,Luis Fabiano,São Paulo - SP,in
283,Souza,São Paulo - SP,out
283,Maicon,São Paulo - SP,in
283,Diego Macedo,Bahia - BA,out
283,Biancucchi,Bahia - BA,in
283,Bruno Paulista,Bahia - BA,out
283,Leandro,Bahia - BA,in
283,Lima,Bahia - BA,out
283,Wiliam Barbio,Bahia - BA,in
284,Wesley,Palmeiras - SP,out
284,Mazinho,Palmeiras - SP,in
284,Juninho,Palmeiras - SP,out
284,Weverson,Palmeiras - SP,in
284,Cristaldo,Palmeiras - SP,out
284,Pablo Nicolas Mouche,Palmeiras - SP,in
284,Alison,Santos - SP,out
284,Souza,Santos - SP,in
284,Lucas Lima,Santos - SP,out
284,Renato,Santos - SP,in
284,Gabriel B.,Santos - SP,out
284,Rildo,Santos - SP,in
285,Cleo,Atlético - PR,out
285,Marcos Guilherme,Atlético - PR,in
285,Bady,Atlético - PR,out
285,Hernani,Atlético - PR,in
285,Guilherme,Atlético - PR,out
285,Douglas,Atlético - PR,in
285,Anderson Pico,Flamengo - RJ,out
285,Joao Paulo,Flamengo - RJ,in
285,Caceres,Flamengo - RJ,out
285,Luiz,Flamengo - RJ,in
285,Eduardo da Silva,Flamengo - RJ,out
285,Nixon,Flamengo - RJ,in
286,Diego Tardelli,Atlético - MG,out
286,Pierre,Atlético - MG,in
286,Luan,Atlético - MG,out
286,Maicosuel,Atlético - MG,in
286,Carlos Alberto Carvalho,Atlético - MG,out
286,Cesar,Atlético - MG,in
286,Camilo,Chapecoense - SC,out
286,Jorge,Chapecoense - SC,in
286,Dede,Chapecoense - SC,out
286,Bruno Rangel,Chapecoense - SC,in
286,Biro,Chapecoense - SC,out
286,Marcos Yuri,Chapecoense - SC,in
287,Juan,Vitória - BA,out
287,Mansur,Vitória - BA,in
287,Luiz,Vitória - BA,out
287,William Henrique,Vitória - BA,in
287,Luis Bernardo,Vitória - BA,out
287,Marcos Jr,Vitória - BA,in
287,Everton Ribeiro,Cruzeiro - MG,out
287,Eurico,Cruzeiro - MG,in
287,Alisson,Cruzeiro - MG,out
287,Willian,Cruzeiro - MG,in
287,Lucas Silva,Cruzeiro - MG,out
287,Willian,Cruzeiro - MG,in
288,Alan Patrick,Internacional - RS,out
288,Valdivia,Internacional - RS,in
288,Willians,Internacional - RS,out
288,Wellington Paulista,Internacional - RS,in
288,Wellington Silva,Internacional - RS,out
288,Jorge Henrique,Internacional - RS,in
288,Renato Augusto,Corinthians - SP,out
288,Danilo,Corinthians - SP,in
288,Jadson,Corinthians - SP,out
288,Lodeiro,Corinthians - SP,in
288,Bruno,Corinthians - SP,out
288,Guilherme,Corinthians - SP,in
289,Felipe,Figueirense - SC,out
289,Leonardo,Figueirense - SC,in
289,Paulo Roberto,Figueirense - SC,out
289,França,Figueirense - SC,in
289,Clayton,Figueirense - SC,out
289,Mazola,Figueirense - SC,in
289,Rosinei,Coritiba - PR,out
289,Martinucio,Coritiba - PR,in
289,Sergio Manoel,Coritiba - PR,out
289,Dudu,Coritiba - PR,in
289,Joel,Coritiba - PR,out
289,Julio Cesar,Coritiba - PR,in
290,Ramon,Goiás - GO,out
290,Bruno Mineiro,Goiás - GO,in
290,Felipe,Goiás - GO,out
290,Tiago Real,Goiás - GO,in
290,Samuel,Goiás - GO,out
290,Welinton,Goiás - GO,in
290,M. Grohe,Grêmio - RS,out
290,Tiago,Grêmio - RS,in
290,Ramiro,Grêmio - RS,out
290,Matheus Biteco,Grêmio - RS,in
290,Fellipe,Grêmio - RS,out
290,Riveros,Grêmio - RS,in
