match_num,player_name_2,team_name_3,player_status,team_id,player_id,match_name,match_nickname,match_ratio
181,Arthur,Flamengo - RJ,out,262,80337,Arthur Caíke do Nascimento Cruz,Arthur ,100
181,Eduardo da Silva,Flamengo - RJ,in,262,"[72893, 37701, 41327]","[nan, 'Leonardo da Silva Moura', 'Vanderlei Luxemburgo da Silva']","['Eduardo Da Silva', 'Léo Moura', 'Vanderlei Luxemburgo']","[100, 88, 81]"
181,Lucas,Flamengo - RJ,out,262,"[37673, 37684, 37701, 38311, 41327, 68873, 71602, 72893, 73918, 78895, 81121, 84320]","[nan, nan, 'Leonardo da Silva Moura', 'Márcio Rodrigues Araújo', 'Vanderlei Luxemburgo da Silva', 'Paulo Victor Mileo Vidotti', nan, nan, 'Héctor Canteros', nan, nan, nan]","['Alecsandro', 'Chicão', 'Léo Moura', 'Márcio Araújo', 'Vanderlei Luxemburgo', 'Paulo Victor', 'João Paulo', 'Eduardo Da Silva', 'Canteros', 'Marcelo', 'Mugni', 'Recife']",
181,Gabriel,Flamengo - RJ,in,262,73515,Gabriel Santana Pinto,Gabriel,100
181,Wheidson,Flamengo - RJ,out,262,"[37673, 37684, 37701, 38311, 41327, 68873, 71602, 72893, 73918, 78895, 81121, 84320]","[nan, nan, 'Leonardo da Silva Moura', 'Márcio Rodrigues Araújo', 'Vanderlei Luxemburgo da Silva', 'Paulo Victor Mileo Vidotti', nan, nan, 'Héctor Canteros', nan, nan, nan]","['Alecsandro', 'Chicão', 'Léo Moura', 'Márcio Araújo', 'Vanderlei Luxemburgo', 'Paulo Victor', 'João Paulo', 'Eduardo Da Silva', 'Canteros', 'Marcelo', 'Mugni', 'Recife']",
181,Amaral,Flamengo - RJ,in,262,72071,Maurício Azevedo Alves,Amaral,100
181,Giuliano,Grêmio - RS,out,284,51548,,Giuliano,100
181,Fernandinho,Grêmio - RS,in,284,68758,,Fernandinho,100
181,Lucas,Grêmio - RS,out,284,82632,,Lucas Coelho,100
181,Luan,Grêmio - RS,in,284,86759,Luan Guilherme de Jesus Vieira,Luan,100
182,Carlos Henrique,Fluminense - RJ,out,266,38365,,Henrique,100
182,Marlon,Fluminense - RJ,in,266,80538,,Marlon,100
182,Bruno,Fluminense - RJ,out,266,42499,Bruno Vieira do Nascimento,Bruno,100
182,Robert,Fluminense - RJ,in,266,"[37627, 37674, 37688, 38162, 50348, 60752, 62047, 68711, 68884, 74059, 84791]","[nan, 'Wagner Ferreira dos Santos', 'Cícero Santos', 'Frederico Chaves Guedes', nan, nan, 'Jean Raphael Vanderlei Moreira', nan, nan, nan, nan]","['Diguinho', 'Wagner', 'Cícero', 'Fred', 'Conca', 'Cristóvão Borges', 'Jean', 'Chiquinho', 'Klever', 'Elivelton', 'Kenedy']",
182,Julio Baptista,Cruzeiro - MG,out,283,38921,,Júlio Baptista,96
182,Marquinhos,Cruzeiro - MG,in,283,60788,Marcos Antônio da Silva Gonçalves,Marquinhos,100
182,Willian,Cruzeiro - MG,out,283,"[42116, 63058]","['Willian Gomes de Siqueira', 'Willian Roberto Farias']","['Willian', 'Willian Farias']","[100, 100]"
182,Willian,Cruzeiro - MG,in,283,"[42116, 63058]","['Willian Gomes de Siqueira', 'Willian Roberto Farias']","['Willian', 'Willian Farias']","[100, 100]"
182,Miguel Angel Ramon Samudio,Cruzeiro - MG,out,283,73708,,Samudio,100
182,Ceara,Cruzeiro - MG,in,283,37790,,Ceará,89
183,Kaká,São Paulo - SP,out,276,38919,,Kaká,100
