match_num,player_name_2,team_name_3,player_status
151,Luiz Antonio,Flamengo - RJ,out
151,Nixon,Flamengo - RJ,in
151,Arthur,Flamengo - RJ,out
151,Eduardo da Silva,Flamengo - RJ,in
151,Marcio Araujo,Flamengo - RJ,out
151,Lucas,Flamengo - RJ,in
151,Maicosuel,Atlético - MG,out
151,Luan,Atlético - MG,in
151,Jo,Atlético - MG,out
151,Andre,Atlético - MG,in
151,Rafael Carioca,Atlético - MG,out
151,Claudinei,Atlético - MG,in
152,Felipe Azevedo,Sport - PE,out
152,Diego Souza,Sport - PE,in
152,Regis,Sport - PE,out
152,Ananias,Sport - PE,in
152,Erico Junior,Sport - PE,out
152,Ibson,Sport - PE,in
152,Wesley,Palmeiras - SP,out
152,Cristaldo,Palmeiras - SP,in
152,Pablo Nicolas Mouche,Palmeiras - SP,out
152,Diogo,Palmeiras - SP,in
152,Allione,Palmeiras - SP,out
152,Weverson,Palmeiras - SP,in
153,Renato Augusto,Corinthians - SP,out
153,Lodeiro,Corinthians - SP,in
153,Jadson,Corinthians - SP,out
153,Bruno,Corinthians - SP,in
153,Angel Romero,Corinthians - SP,out
153,Luciano,Corinthians - SP,in
153,Bruno Mineiro,Goiás - GO,out
153,Erik,Goiás - GO,in
153,Tiago Real,Goiás - GO,out
153,Danilo,Goiás - GO,in
153,Murilo,Goiás - GO,out
153,Joao Paulo,Goiás - GO,in
154,Robinho,Santos - SP,out
154,Rildo,Santos - SP,in
154,Thiago Ribeiro,Santos - SP,out
154,Stefano Yuri Goncalves Almeida,Santos - SP,in
154,Leandro Damiao,Santos - SP,out
154,Souza,Santos - SP,in
154,João Paulo,Atlético - PR,out
154,Otavio,Atlético - PR,in
154,Bady,Atlético - PR,out
154,Guilherme,Atlético - PR,in
154,Marcos Guilherme,Atlético - PR,out
154,Douglas,Atlético - PR,in
155,Neto,Coritiba - PR,out
155,Reginaldo,Coritiba - PR,in
155,Dudu,Coritiba - PR,out
155,Ze Rafael,Coritiba - PR,in
155,Gil,Coritiba - PR,out
155,Geraldo,Coritiba - PR,in
155,Marcio,Vitória - BA,out
155,Beltran,Vitória - BA,in
155,Caio,Vitória - BA,out
155,William Henrique,Vitória - BA,in
155,Luis,Vitória - BA,out
155,Welison,Vitória - BA,in
156,Julio Baptista,Cruzeiro - MG,out
156,Dagoberto,Cruzeiro - MG,in
156,Willian,Cruzeiro - MG,out
156,Alisson,Cruzeiro - MG,in
156,Lucas Silva,Cruzeiro - MG,out
156,Nilton,Cruzeiro - MG,in
156,Ronan,Grêmio - RS,out
156,Fernandinho,Grêmio - RS,in
156,Fellipe,Grêmio - RS,out
156,Alan Ruiz,Grêmio - RS,in
156,Riveros,Grêmio - RS,out
156,Edinho,Grêmio - RS,in
157,Marcos Aurelio,Bahia - BA,out
157,Wiliam Barbio,Bahia - BA,in
157,Uelliton,Bahia - BA,out
157,Biancucchi,Bahia - BA,in
157,Rhayner,Bahia - BA,out
157,Max,Bahia - BA,in
157,Silvinho,Criciuma - SC,out
157,Cortez,Criciuma - SC,in
157,Giovanni,Criciuma - SC,out
157,Mauro,Criciuma - SC,in
157,Luis Fernando Lojudice Martinez,Criciuma - SC,out
157,Rodrigo,Criciuma - SC,in
158,Alex,Internacional - RS,out
158,Jorge Henrique,Internacional - RS,in
158,Ygor,Internacional - RS,out
158,Valdivia,Internacional - RS,in
158,Bertotto,Internacional - RS,out
158,Wellington Paulista,Internacional - RS,in
158,Alexandre Pato,São Paulo - SP,out
158,Ademilson,São Paulo - SP,in
158,GANSO,São Paulo - SP,out
158,Michel Bastos,São Paulo - SP,in
159,Clayton,Figueirense - SC,out
159,Pablo,Figueirense - SC,in
159,Luan,Figueirense - SC,out
159,Dener,Figueirense - SC,in
159,Marcao,Figueirense - SC,out
159,Jean,Figueirense - SC,in
159,Gabriel,Botafogo - RJ,out
159,Rogerio,Botafogo - RJ,in
159,Daniel,Botafogo - RJ,out
159,Gêge,Botafogo - RJ,in
159,Ramirez,Botafogo - RJ,out
159,Bolatti,Botafogo - RJ,in
160,Camilo,Chapecoense - SC,out
160,Ricardo Conceicao,Chapecoense - SC,in
160,Abuda,Chapecoense - SC,out
160,Diones,Chapecoense - SC,in
160,Zezinho,Chapecoense - SC,out
160,Tiago Luis,Chapecoense - SC,in
160,Bruno,Fluminense - RJ,out
160,Edson,Fluminense - RJ,in
160,Walter,Fluminense - RJ,out
160,Rafael Sobis,Fluminense - RJ,in
