match_num,player_name_2,player_team,player_status
51,Elano,Flamengo - RJ,out
51,Amaral,Flamengo - RJ,in
51,Paulinho,Flamengo - RJ,out
51,Negueba,Flamengo - RJ,in
51,Caceres,Flamengo - RJ,out
51,Arthur,Flamengo - RJ,in
51,Helder,Bahia - BA,out
51,Guilherme,Bahia - BA,in
51,Branquinho,Bahia - BA,out
51,Wiliam Barbio,Bahia - BA,in
51,Para,Bahia - BA,out
51,H. Almeida,Bahia - BA,in
52,Rafael Sobis,Fluminense - RJ,out
52,Robert,Fluminense - RJ,in
52,Wagner,Fluminense - RJ,out
52,Chiquinho,Fluminense - RJ,in
52,Elivelton,Fluminense - RJ,out
52,Marlon,Fluminense - RJ,in
52,Luis Fabiano,São Paulo - SP,out
52,Gabriel,São Paulo - SP,in
52,Osvaldo,São Paulo - SP,out
52,Hudson,São Paulo - SP,in
53,Jadson,Corinthians - SP,out
53,Danilo,Corinthians - SP,in
53,Renato Augusto,Corinthians - SP,out
53,Romarinho,Corinthians - SP,in
53,Petros,Corinthians - SP,out
53,Luciano,Corinthians - SP,in
53,Paulinho Dias,Atletico - PR,out
53,Nathan,Atletico - PR,in
53,Ederson,Atletico - PR,out
53,Douglas,Atletico - PR,in
53,Bady,Atletico - PR,out
53,Bruno Mendes,Atletico - PR,in
54,Marquinhos Gabriel,Palmeiras - SP,out
54,Victor,Palmeiras - SP,in
54,Mendieta,Palmeiras - SP,out
54,Bernardo,Palmeiras - SP,in
54,Wesley,Palmeiras - SP,out
54,Mazinho,Palmeiras - SP,in
54,Everton Santos,Figueirense - SC,out
54,Everaldo,Figueirense - SC,in
54,Rivaldo,Figueirense - SC,out
54,Leonardo,Figueirense - SC,in
54,Paulo Roberto,Figueirense - SC,out
54,Marquinhos,Figueirense - SC,in
55,Neto,Coritiba - PR,out
55,Jakson Avelino,Coritiba - PR,in
55,Ze Eduardo,Coritiba - PR,out
55,Keirrison,Coritiba - PR,in
55,Ronei,Coritiba - PR,out
55,Geraldo,Coritiba - PR,in
55,Indio,Internacional - RS,out
55,Alan Costa,Internacional - RS,in
55,Alex,Internacional - RS,out
55,Jair,Internacional - RS,in
55,Alan Patrick,Internacional - RS,out
55,Valdivia,Internacional - RS,in
56,Ricardo Goulart,Cruzeiro - MG,out
56,Souza,Cruzeiro - MG,in
56,Dagoberto,Cruzeiro - MG,out
56,Luan,Cruzeiro - MG,in
56,Everton Ribeiro,Cruzeiro - MG,out
56,Willian,Cruzeiro - MG,in
56,Leonardo,Sport - PE,out
56,Ailton,Sport - PE,in
56,Renan,Sport - PE,out
56,Felipe Azevedo,Sport - PE,in
56,Augusto Cesar,Sport - PE,out
56,Mike,Sport - PE,in
57,Danilo Tarracha,Vitória - BA,out
57,Euller,Vitória - BA,in
57,Marquinhos,Vitória - BA,out
57,Willie,Vitória - BA,in
57,Souza,Vitória - BA,out
57,Dinei,Vitória - BA,in
57,Marion,Atlético - MG,out
57,Carlos Alberto Carvalho,Atlético - MG,in
57,Pierre,Atlético - MG,out
57,Josue,Atlético - MG,in
57,Datolo,Atlético - MG,out
57,Rosinei,Atlético - MG,in
58,Rodriguinho,Grêmio - RS,out
58,Maxi Rodriguez,Grêmio - RS,in
58,Dudu,Grêmio - RS,out
58,Edinho,Grêmio - RS,in
58,Ramiro,Grêmio - RS,out
58,Ze Roberto,Grêmio - RS,in
58,Gabriel,Botafogo - RJ,out
58,Sassá,Botafogo - RJ,in
58,Carlos Alberto,Botafogo - RJ,out
58,Gêge,Botafogo - RJ,in
58,Pablo Daniel,Botafogo - RJ,out
58,Wallyson,Botafogo - RJ,in
59,Paulo Baier,Criciuma - SC,out
59,Luis Fernando Lojudice Martinez,Criciuma - SC,in
59,Silvinho,Criciuma - SC,out
59,Giovanni,Criciuma - SC,in
59,Rodrigo,Criciuma - SC,out
59,Maylson,Criciuma - SC,in
59,Fabinho Alves,Chapecoense - SC,out
59,Odair,Chapecoense - SC,in
59,Abuda,Chapecoense - SC,out
59,Roni,Chapecoense - SC,in
59,Regis,Chapecoense - SC,out
59,Bergson,Chapecoense - SC,in
60,Tiago Real,Goiás - GO,out
60,Junior,Goiás - GO,in
60,Juliano,Goiás - GO,out
60,Lima,Goiás - GO,in
60,Esquerdinha,Goiás - GO,out
60,Erik,Goiás - GO,in
60,Gigio,Santos - SP,out
60,Victor,Santos - SP,in
60,Gabriel B.,Santos - SP,out
60,Stefano Yuri Goncalves Almeida,Santos - SP,in
60,Renato,Santos - SP,out
60,Leandro,Santos - SP,in
