,match_num,player_name_2,player_team,player_status
0,71,Luiz Antonio,Flamengo - RJ,out
1,71,Negueba,Flamengo - RJ,in
2,71,Elano,Flamengo - RJ,out
3,71,Igor,Flamengo - RJ,in
4,71,Giovanni Augusto,Figueirense - SC,out
5,71,Vitor Junior,Figueirense - SC,in
6,71,Paulo Roberto,Figueirense - SC,out
7,71,Nem,Figueirense - SC,in
8,71,Guilherme Lazaroni,Figueirense - SC,out
9,71,Artur,Figueirense - SC,in
10,72,Erico Junior,Sport - PE,out
11,72,Mike,Sport - PE,in
12,72,Ananias,Sport - PE,out
13,72,Flores,Sport - PE,in
14,72,Augusto Cesar,Sport - PE,out
15,72,Wendel,Sport - PE,in
16,72,Rodriguinho,Grêmio - RS,out
17,72,Matheus Biteco,Grêmio - RS,in
18,72,Dudu,Grêmio - RS,out
19,72,K. Giacomazzi,Grêmio - RS,in
20,72,Bressan,Grêmio - RS,out
21,72,Saimon,Grêmio - RS,in
22,73,Petros,Corinthians - SP,out
23,73,Danilo,Corinthians - SP,in
24,73,Romarinho,Corinthians - SP,out
25,73,Luciano,Corinthians - SP,in
26,73,Fagner,Corinthians - SP,out
27,73,Guilherme,Corinthians - SP,in
28,73,Ceara,Cruzeiro - MG,out
29,73,Mayke,Cruzeiro - MG,in
30,73,Willian,Cruzeiro - MG,out
31,73,Dagoberto,Cruzeiro - MG,in
32,73,Henrique,Cruzeiro - MG,out
33,73,Julio Baptista,Cruzeiro - MG,in
34,74,Felipe,Palmeiras - SP,out
35,74,Bernardo,Palmeiras - SP,in
36,74,Marquinhos Gabriel,Palmeiras - SP,out
37,74,Francisco,Palmeiras - SP,in
38,74,Wendel,Palmeiras - SP,out
39,74,Rodolfo,Palmeiras - SP,in
40,74,Wallyson,Botafogo - RJ,out
41,74,Jorge Wagner Goes Conceicao,Botafogo - RJ,in
42,74,Bolatti,Botafogo - RJ,out
43,74,Rodrigo Souto,Botafogo - RJ,in
44,74,Junior Cesar,Botafogo - RJ,out
45,74,Julio Cesar,Botafogo - RJ,in
46,75,Ederson,Atletico - PR,out
47,75,Cleo,Atletico - PR,in
48,75,Bady,Atletico - PR,out
49,75,João Paulo,Atletico - PR,in
50,75,Douglas,Atletico - PR,out
51,75,Nathan,Atletico - PR,in
52,75,Osvaldo,São Paulo - SP,out
53,75,Hudson,São Paulo - SP,in
54,75,Alexandre Pato,São Paulo - SP,out
55,75,Gabriel,São Paulo - SP,in
56,76,Andre,Atlético - MG,out
57,76,Guilherme,Atlético - MG,in
58,76,Diego Tardelli,Atlético - MG,out
59,76,Carlos Alberto Carvalho,Atlético - MG,in
60,76,Pierre,Atlético - MG,out
61,76,Josue,Atlético - MG,in
62,76,Chiquinho,Fluminense - RJ,out
63,76,Robert,Fluminense - RJ,in
64,76,Rafael Sobis,Fluminense - RJ,out
65,76,Michael,Fluminense - RJ,in
66,77,H. Almeida,Bahia - BA,out
67,77,Erick Luis,Bahia - BA,in
68,77,Wilson,Bahia - BA,out
69,77,Lima,Bahia - BA,in
70,77,Neto,Santos - SP,out
71,77,Bruno Uvini Bortolanca,Santos - SP,in
72,77,Alan Santos,Santos - SP,out
73,77,Renato,Santos - SP,in
74,77,Gabriel B.,Santos - SP,out
75,77,Giva,Santos - SP,in
76,78,Eduardo Sasha,Internacional - RS,out
77,78,Leandro,Internacional - RS,in
78,78,Valdivia,Internacional - RS,out
79,78,Jorge Henrique,Internacional - RS,in
80,78,Diogo,Internacional - RS,out
81,78,Claudio Winck,Internacional - RS,in
82,78,Dede,Chapecoense - SC,out
83,78,Bergson,Chapecoense - SC,in
84,78,Odair,Chapecoense - SC,out
85,78,Fabinho Alves,Chapecoense - SC,in
86,79,Maylson,Criciuma - SC,out
87,79,Ricardinho,Criciuma - SC,in
88,79,Silvinho,Criciuma - SC,out
89,79,Mauro,Criciuma - SC,in
90,79,Bruno,Criciuma - SC,out
91,79,Lucca,Criciuma - SC,in
92,79,Chico,Coritiba - PR,out
93,79,Germano,Coritiba - PR,in
94,79,Dudu,Coritiba - PR,out
95,79,Neto,Coritiba - PR,in
96,79,Ronei,Coritiba - PR,out
97,79,Julio Cesar,Coritiba - PR,in
98,80,Tiago Real,Goiás - GO,out
99,80,Junior,Goiás - GO,in
100,80,Danilo,Goiás - GO,out
101,80,Erik,Goiás - GO,in
102,80,Liniker,Goiás - GO,out
103,80,Esquerdinha,Goiás - GO,in
104,80,Souza,Vitória - BA,out
105,80,Dinei,Vitória - BA,in
106,80,Caio,Vitória - BA,out
107,80,William Henrique,Vitória - BA,in
108,80,Neto,Vitória - BA,out
109,80,Willie,Vitória - BA,in
