round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
6,91251,Antônio Josenildo Rodrigues de Oliveira,Rodrigues,ZAG,284,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,4.03,2.03
6,91201,Eduardo Gabriel Aquino Cossa,Pepê,ATA,284,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0.0,2.45,0.0
6,86759,Luan Guilherme de Jesus Vieira,Luan,ATA,284,0,1,1,4,0,5,0,1,11,0,0,0,1,0,0,0,0,2,0.0,10.15,0.0
6,68873,Paulo Victor Mileo Vidotti,Paulo Victor,GOL,284,0,0,0,0,0,0,0,0,4,2,0,7,0,0,0,0,5,0,13.7,6.57,3.88
6,86973,Leonardo Gomes da Conceição Silva,Leonardo,LAT,284,0,0,0,3,2,1,0,0,8,2,0,0,5,0,0,2,0,4,7.5,6.32,1.49
6,68952,Mário Sérgio Santos Costa,Marinho,ATA,277,0,0,0,1,2,3,0,0,2,0,0,0,3,0,0,1,0,2,0.0,5.74,0.0
6,87470,Thaciano Mickael da Silva,Thaciano,MEI,284,0,0,0,0,1,1,0,2,5,0,0,0,4,0,0,0,0,2,-0.3,3.38,-0.41
6,68817,Jonathan Doin,Paulo Miranda,ZAG,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0
6,71920,Michel Ferreira dos Santos,Michel,MEI,284,0,0,0,2,1,0,0,0,4,0,0,0,13,2,0,1,0,11,1.1,4.04,0.68
6,81845,Alisson Euler de Freitas Castro,Alisson,MEI,284,0,2,0,3,0,6,0,0,9,0,0,0,6,0,0,1,0,5,5.4,7.35,0.59
6,94138,Felipe dos Reis Pereira Vizeu do Carmo,Felipe Vizeu,ATA,284,1,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,4,7.1,3.63,1.73
6,100741,Guilherme Alecsander Guedes,Guilherme Guedes,LAT,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0
6,98832,Jean Pyerre Casagrande Silveira Correa,Jean Pyerre,MEI,284,1,0,0,1,5,2,0,0,5,0,0,0,3,0,0,0,0,1,3.1,8.6,-0.71
6,95622,Marcus Vinicius Aredes Duarte,Vico,ATA,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
6,37798,Rafael Augusto Sobis do Nascimento,Rafael Sobis,ATA,285,0,0,0,1,3,3,0,0,0,0,0,0,1,0,0,1,0,3,-1.2,5.44,-0.92
6,103069,Matias Antonini Lui,Antonini,ZAG,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
6,100742,Matheus Henrique de Souza,Matheus Henrique,MEI,284,0,0,0,1,1,9,0,0,14,0,0,0,7,0,0,3,0,6,0.0,3.9,0.0
6,101484,Thonny Anderson da Silva Carvalho,Thonny Anderson,MEI,293,0,0,0,1,1,3,0,2,6,0,0,0,2,0,0,0,0,3,2.9,3.49,0.73
6,100840,Emanuel Leone Moura,Emanuel,ZAG,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0
6,62023,Andrés Nicolas D'Alessandro,D'Alessandro,MEI,285,0,1,0,2,4,3,1,1,16,0,0,0,1,0,0,0,0,0,0.0,7.14,0.0
6,42499,Bruno Vieira do Nascimento,Bruno,LAT,285,0,0,0,0,1,4,0,0,6,1,0,0,2,0,0,1,0,3,3.1,4.89,-0.24
6,100830,Brenno Oliveira Fraga Costa,Brenno,GOL,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0
6,68895,Wellington Alves da Silva,Wellington Silva,ATA,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,0.0
6,69051,Danilo Fernandes Batista,Danilo Fernandes,GOL,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,0.0
6,68872,Marcelo Lomba do Nascimento,Marcelo Lomba,GOL,285,0,0,0,0,0,3,0,0,0,2,0,12,0,0,0,0,5,0,12.0,12.24,1.12
6,77809,William de Oliveira Pottker,William Pottker,ATA,285,0,0,0,1,2,1,0,0,3,0,0,0,2,0,0,0,0,2,2.1,7.2,-1.33
6,75295,José Paolo Guerrero Gonzales,Paolo Guerrero,ATA,285,2,0,1,5,5,10,0,4,8,0,0,0,4,0,0,1,0,5,2.3,13.76,-0.42
6,72362,Rodrigo Oliveira Lindoso,Rodrigo Lindoso,MEI,285,0,0,0,3,2,2,0,0,4,0,0,0,16,0,0,0,0,4,5.2,9.27,0.62
6,63289,Edenílson Andrade Dos Santos,Edenílson,MEI,285,1,1,0,0,0,4,0,0,17,0,0,0,4,0,0,1,0,7,1.3,7.82,-0.7
6,82634,Matheus Galdezani,Matheus Galdezani,MEI,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0
6,78865,Rodrigo Dourado Cunha,Rodrigo Dourado,MEI,285,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,1,0,2,0.0,7.12,0.0
6,68834,Francisco Rithely da Silva Sousa,Rithely,MEI,285,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.8,5.23,-0.77
6,86972,Emerson Raymundo Santos,Emerson Santos,ZAG,285,0,0,0,1,0,1,0,1,10,2,0,0,7,0,0,2,0,6,6.5,4.38,0.81
6,83772,Neilton Meira Mestzk,Neilton,ATA,285,0,0,0,1,1,5,0,0,5,0,0,0,3,0,0,0,0,1,0.0,6.84,0.0
6,83438,Guilherme Parede Pinheiro,Guilherme Parede,ATA,285,0,0,0,1,3,11,0,1,5,0,0,0,2,0,0,0,0,2,3.1,4.6,0.45
6,60852,Uendel Pereira Gonçalves,Uendel,LAT,285,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0.0,1.8,0.0
6,90846,Willian Klaus,Klaus,ZAG,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0.0
6,87679,Santiago Tréllez Vivero,Tréllez,ATA,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,0.0
6,87192,José Carlos Cracco Neto,Zeca,LAT,285,0,0,0,0,0,1,0,0,7,1,0,0,13,0,0,3,0,6,0.0,6.64,0.0
6,97133,Luis Eduardo Marques Dos Santos,Dudu,LAT,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0
6,93834,Keiller da Silva Nunes,Keiller,GOL,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0
6,92377,Jonatan Daniel Álvez Sagar,Jonatan Álvez,ATA,285,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,6.17,0.0
