round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
34,101729,Fabio Augusto Luciano da Silva,Fabinho,ATA,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.77,0.0
34,37655,Rafael Martiniano de Miranda Moura,Rafael Moura,ATA,290,4,0,0,3,15,23,0,5,21,0,0,0,6,0,1,4,0,39,5.5,4.26,0.79
34,37246,Ney Franco da Silveira Júnior,Ney Franco,TEC,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23,10.06,0.73
34,37281,Luis Antônio Venker de Menezes,Mano Menezes,TEC,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,10.27,-0.4
34,101721,João Pedro Soares Borges,João Pedro Borges,GOL,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
34,101716,Bruno Roberto Pereira da Silva,Bruninho,MEI,282,2,0,0,8,9,7,0,0,12,0,0,0,6,0,0,0,0,9,0.3,2.34,-0.18
34,101720,Matheus dos Santos Miranda,Miranda,ZAG,267,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0.0,2.57,0.0
34,101719,Rafael de Carvalho França,Rafael França,LAT,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0
34,101717,Marrony da Silva Liberato,Marrony,ATA,267,2,3,1,11,24,47,0,5,36,0,0,0,33,0,1,6,0,46,0.0,12.24,0.0
34,37646,Ebert William Amâncio,Betão,ZAG,314,0,0,0,1,3,28,0,0,50,6,0,0,32,0,1,6,0,20,0.0,3.97,0.0
34,37614,Evandro Goebel,Evandro,MEI,277,0,4,0,4,4,22,0,2,23,0,0,0,16,0,1,0,0,28,16.6,7.24,2.61
34,101728,Diego Henrique Costa Barbosa,Diego,ZAG,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
34,37656,Fábio Deivson Lopes Maciel,Fábio,GOL,283,0,0,0,0,0,5,0,0,13,12,2,40,0,0,0,2,34,0,3.4,10.85,-0.77
34,37657,Eduardo Luís Abonizio de Souza,Edu Dracena,ZAG,275,0,0,0,1,3,2,0,0,1,2,0,0,4,0,0,0,0,3,0.0,6.97,0.0
34,37662,Jonathan Cícero Moreira,Jonathan,LAT,293,1,0,0,1,0,3,0,0,7,2,0,0,6,0,0,2,0,4,0.0,7.3,0.0
34,37673,Alecsandro Barbosa Felisbino,Alecsandro,ATA,341,2,0,0,6,11,11,1,7,19,0,0,0,7,0,0,1,0,20,0.0,4.54,0.0
34,37688,Cícero Santos,Cícero,MEI,263,3,1,0,9,10,57,0,4,43,0,0,0,32,0,0,8,0,24,1.1,11.2,-0.33
34,101796,Gonzalo Rodrigo Carneiro Méndez,Gonzalo Carneiro,ATA,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0
34,101798,Guilherme Castilho Carvalho,Guilherme Castilho,MEI,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
34,101803,Carlos Augusto Zopalato Neves,Carlos Augusto,LAT,264,1,0,0,0,2,7,0,0,15,2,0,0,8,0,0,1,0,8,0.0,4.65,0.0
34,101885,Jonas Gabriel da Silva Nunes,Toró,ATA,276,2,1,0,3,10,20,0,3,28,0,0,0,11,0,1,1,0,19,0.0,4.99,0.0
34,101889,Igor Leandro Goularte do Nascimento,Igor Goularte,MEI,314,0,0,0,1,2,4,0,1,3,0,0,0,5,0,0,0,0,3,0.8,2.47,-0.14
34,68821,Rafael Galhardo de Souza,Rafael Galhardo,LAT,284,2,3,0,4,2,6,0,1,26,6,0,0,13,0,1,0,0,12,0.0,5.13,0.0
34,101837,Lucas Paes Souza,Lucas Paes,GOL,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0
34,101846,Iury de Oliveira Nascimento ,Iury,LAT,314,0,1,0,0,3,10,0,0,30,4,0,0,10,0,0,1,0,14,0.0,6.43,0.0
34,101861,Felipe Fernandes Sousa,Felipe Sousa,ATA,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
34,101997,Braian Ezequiel Romero,Braian Romero,ATA,293,2,1,1,3,6,15,0,3,15,0,0,0,12,0,0,2,0,20,-1.5,3.99,-0.36
