round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
12,50317,David Braz de Oliveira Filho,David Braz,ZAG,284,0,0,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,1,0.0,6.6,0.0
12,42499,Bruno Vieira do Nascimento,Bruno,LAT,285,0,0,0,0,1,4,0,0,6,2,0,0,2,0,0,1,0,3,0.0,5.46,0.0
12,51495,Tiago dos Santos Alves,Tiago Alves,ZAG,354,1,0,0,0,1,1,0,1,8,1,0,0,4,0,0,0,0,3,0.0,6.87,0.0
12,42477,Maurício Donizete Ramos Júnior,Maurício Ramos,ZAG,315,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.0,5.17,1.17
12,43618,Luiz Felipe Scolari,Luiz Felipe Scolari,TEC,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,11.97,-0.26
12,42491,Márcio Gonzaga de Azevedo,Márcio Azevedo,LAT,293,0,2,0,0,0,12,0,0,24,4,0,0,6,0,0,3,0,13,3.7,5.52,-0.07
12,50294,Guilherme Milhomem Gusmão,Guilherme,MEI,266,0,0,0,0,0,2,0,0,6,0,0,0,2,0,0,2,0,3,0.5,3.06,-0.25
12,49673,Júlio César Jacobi,Júlio César,GOL,284,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,6,0,5.0,6.04,0.31
12,42500,Fagner Conserva Lemos,Fagner,LAT,264,0,2,0,1,2,15,0,0,28,5,0,0,17,0,0,2,0,6,0.2,12.53,-0.31
12,42501,Luiz Rhodolfo Dini Gaioto,Rhodolfo,ZAG,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4.63,0.0
12,47134,Sebastião Sousa Costa,Tião,MEI,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
12,49651,Ernando Rodrigues Lopes,Ernando,ZAG,265,1,0,1,0,0,4,0,0,3,4,0,0,4,0,0,0,0,2,0.0,10.78,0.0
12,38394,Thiago Heleno Henrique Ferreira,Thiago Heleno,ZAG,293,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,2,0,2,0.0,1.27,0.0
12,50301,Everton Cardoso da Silva,Everton,MEI,276,1,2,0,2,1,8,0,3,13,0,0,0,5,0,0,1,0,16,0.2,7.41,-1.36
12,37656,Fábio Deivson Lopes Maciel,Fábio,GOL,283,0,0,0,0,0,0,0,0,1,3,1,12,0,0,0,0,12,0,0.0,10.75,0.0
12,50293,Ramires Santos do Nascimento,Ramires,MEI,275,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.11,0.0
12,49675,Alexandre Rodrigues da Silva,Alexandre Pato,ATA,276,3,0,0,4,11,15,0,5,21,0,0,0,6,0,0,0,0,7,2.5,8.17,-0.04
12,37281,Luis Antônio Venker de Menezes,Mano Menezes,TEC,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,9.24,-1.02
12,50313,Elicarlos Souza Santos,Elicarlos,MEI,315,0,0,0,2,5,4,0,0,11,0,0,0,7,0,0,1,0,9,0.0,5.19,0.0
12,37614,Evandro Goebel,Evandro,MEI,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,0.0
12,37646,Ebert William Amâncio,Betão,ZAG,314,0,0,0,0,0,11,0,0,23,3,0,0,14,0,0,4,0,8,2.4,3.79,-0.14
12,37655,Rafael Martiniano de Miranda Moura,Rafael Moura,ATA,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.8,-1.2
12,37673,Alecsandro Barbosa Felisbino,Alecsandro,ATA,341,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0.0,4.32,0.0
12,38509,Diego Alves Carreira,Diego Alves,GOL,262,0,0,0,0,0,0,0,0,3,2,0,12,1,0,0,0,9,0,2.0,5.73,0.17
12,38505,Leandro Castan da Silva,Leandro Castan,ZAG,267,1,0,0,0,0,6,0,1,6,0,0,0,2,0,0,1,0,2,-1.9,8.48,-2.15
12,37657,Eduardo Luís Abonizio de Souza,Edu Dracena,ZAG,275,0,0,0,1,3,2,0,0,1,2,0,0,4,0,0,0,0,3,4.5,6.97,0.56
12,38451,Carlos Andrade Souza,Carlinhos,LAT,341,1,0,0,4,5,6,0,0,25,3,0,0,9,0,0,0,0,3,9.0,7.25,1.34
12,37694,Henrique Pacheco de Lima,Henrique,MEI,283,0,0,0,1,7,8,0,0,11,0,0,0,18,0,0,0,0,11,0.0,8.04,0.0
12,37688,Cícero Santos,Cícero,MEI,263,3,1,0,2,7,34,0,1,23,0,0,0,16,0,0,1,0,4,9.7,14.54,0.65
12,37798,Rafael Augusto Sobis do Nascimento,Rafael Sobis,ATA,285,1,1,0,9,9,6,0,0,6,0,0,0,4,0,0,3,0,7,0.0,7.04,0.0
12,38523,Edílson Mendes Guimarães,Edílson,LAT,283,0,0,1,0,1,4,0,0,8,1,0,0,7,0,1,1,0,6,0.0,6.2,0.0
12,38648,Anderson Hernanes de Carvalho Andrade Lima,Hernanes,MEI,276,1,3,0,7,8,13,0,1,10,0,0,0,9,0,0,2,0,8,3.5,14.05,-0.32
12,37701,Leonardo da Silva Moura,Léo Moura,LAT,284,0,1,0,0,0,6,0,0,13,2,0,0,5,0,0,0,0,2,4.9,6.34,0.43
12,38632,Matheus Ferraz Pereira,Matheus Ferraz,ZAG,266,1,0,0,4,3,2,0,1,6,0,0,0,11,0,0,1,0,7,0.0,6.23,0.0
12,38515,Marcos Roberto da Silva Barbosa,Marquinhos Silva,ZAG,314,0,0,0,0,4,4,0,0,17,0,0,0,10,0,0,2,0,6,-1.9,5.39,-1.13
12,37662,Jonathan Cícero Moreira,Jonathan,LAT,293,1,0,0,1,0,3,0,0,7,2,0,0,6,0,0,2,0,4,17.7,7.3,3.08
12,38573,Nílton Ferreira Júnior,Nilton,MEI,341,0,0,0,0,2,6,0,0,11,0,0,0,6,0,0,3,0,7,4.7,3.48,1.24
12,38545,Felipe Melo de Carvalho,Felipe Melo,MEI,275,0,0,0,2,4,9,0,0,9,0,0,0,3,0,0,3,0,6,0.0,6.73,0.0
12,37788,Marcelo Boeck,Marcelo Boeck,GOL,356,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,2,0,0.0,3.31,0.0
12,38431,Diego Cavalieri,Diego Cavalieri,GOL,263,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0.0,5.46,0.0
12,38738,Douglas dos Santos,Douglas,MEI,314,0,0,0,0,1,3,0,1,12,0,0,0,1,0,0,0,0,1,0.0,4.96,0.0
12,37792,Edimo Ferreira Campos,Edinho,MEI,354,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,1,0,0,0.0,1.89,0.0
12,38001,Anderson Pedro Nunes da Silva Campos,Anderson,GOL,265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,2.08,0.0
12,38140,Fernando Buttenbender Prass,Fernando Prass,GOL,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8.0,0.0
12,38144,Márcio Rafael Ferreira de Souza,Rafinha,LAT,262,0,2,0,0,0,3,0,0,3,0,0,0,4,0,0,1,0,3,10.1,10.22,1.55
