match_num,player_name_2,team_name_3,player_status,team_id,player_id,match_name,match_nickname,match_ratio
71,Edinho,Coritiba - PR,out,294,37792,Edimo Ferreira Campos,Edinho,100
71,Weverson,Coritiba - PR,in,294,"[37623, 92192, 50284, 92182, 94985, 73465, 73085, 93153, 56102, 40179, 82939]","[nan, nan, nan, 'José Carlos Ferreira Júnior', nan, nan, nan, nan, nan, nan, 'Ruy Franco de Almeida Junior']","['Rafael Marques', 'Evandro', 'Wilson', 'Juninho', 'Dodô', 'Luccas Claro', 'Leandro', 'Pachequinho', 'João Paulo', 'Kleber', 'Ruy']",
71,Vinicius,Coritiba - PR,out,294,68917,Vinicius Santos Silva,Vinicius,100
71,Evandro,Coritiba - PR,in,294,"[92192, 73085]","[nan, nan]","['Evandro', 'Leandro']","[100, 92]"
71,Felipe Amorim,Coritiba - PR,out,294,71040,,Felipe Amorim,100
71,Ortega,Coritiba - PR,in,294,71694,,Jorge Ortega,100
71,Rafael Marques,Palmeiras - SP,out,275,38957,Rafael Marques Mariano,Rafael Marques,100
71,Cristaldo,Palmeiras - SP,in,275,87420,,Cristaldo,100
71,Thiago Santos,Palmeiras - SP,out,275,78855,Thiago dos Santos,Thiago Santos,100
71,Cleiton Xavier,Palmeiras - SP,in,275,38530,,Cleiton Xavier,100
71,Roger Guedes,Palmeiras - SP,out,275,89898,Róger Krug Guedes,Róger Guedes,96
71,Edu Dracena,Palmeiras - SP,in,275,37657,Eduardo Luís Abonizio de Souza,Edu Dracena,100
72,Cristian,Ponte Preta - SP,out,303,37837,,Cristian,100
72,Thiago,Ponte Preta - SP,in,303,71844,Thiago Galhardo do Nascimento Rocha,Thiago Galhardo,100
72,Rene Junior,Ponte Preta - SP,out,303,73281,Renê dos Santos Júnior,Renê Júnior,90
72,Matheus Sousa de Jesus,Ponte Preta - SP,in,303,95335,Matheus Sousa de Jesus,Matheus Jesus,100
72,Clayson,Ponte Preta - SP,out,303,83817,Clayson Henrique da Silva Vieira,Clayson,100
72,William,Ponte Preta - SP,in,303,77809,William de Oliveira Pottker,William Pottker,100
72,Andre Lima,Atlético - PR,out,293,68893,André Luiz Barretto Silva Lima,André Lima,95
72,Vinicius,Atlético - PR,in,293,"[71162, 69705]","['Vinícius Goes Barbosa de Souza', 'Maycon Vinícius Ferreira da Cruz']","['Vinícius', 'Nikão']","[93, 88]"
72,Nikao,Atlético - PR,out,293,69705,Maycon Vinícius Ferreira da Cruz,Nikão,89
72,Giovanny,Atlético - PR,in,293,92085,Giovanny Bariani Marques,Giovanny ,100
72,Pablo,Atlético - PR,out,293,"[69138, 69177, 36943, 37604]","['Pablo Felipe Teixeira', 'Leonardo Moreira Morais', nan, 'Paulo André Cren Benini']","['Pablo', 'Léo', 'Paulo Autuori', 'Paulo André']","[100, 80, 80, 80]"
72,Ewandro,Atlético - PR,in,293,86842,Ewandro Felipe de Lima Costa,Ewandro,100
73,Airton,Botafogo - RJ,out,263,61985,Airton Ribeiro Santos,Airton,100
73,Jonathan,Botafogo - RJ,in,263,"[68698, 70916, 89885, 72037, 70222, 90399, 41273, 51299, 55348, 83772]","['Bruno César Pereira da Silva', 'Diogo Barbosa Mendanha', 'Leandro Alves de Carvalho', nan, 'Sidney Aparecido Ramos da Silva', nan, nan, nan, 'Luis Ricardo Silva Umbelino', 'Neilton Meira Mestzk']","['Bruno Silva', 'Diogo Barbosa', 'Leandrinho', 'Renan Fonseca', 'Sidão', 'Fernandes', 'Ricardo Gomes', 'Emerson Silva', 'Luis Ricardo', 'Neilton']",
73,Sassá,Botafogo - RJ,out,263,79578,Luiz Ricardo Alves,Sassá,100
73,Lucas Ribamar,Botafogo - RJ,in,263,94068,Lucas Ribamar Lopes dos Santos Bibiano,Ribamar,100
73,Gervasio,Botafogo - RJ,out,263,93697,,Gervasio Núñez,100
73,Salgueiro,Botafogo - RJ,in,263,84592,,Salgueiro,100
73,Claudinei,América - MG,out,327,73863,,Claudinei,100
