match_num,player_name_2,player_team,player_status
61,Roger,Ponte Preta - SP,out
61,Wellington Paulista,Ponte Preta - SP,in
61,Rene Junior,Ponte Preta - SP,out
61,Matheus Sousa de Jesus,Ponte Preta - SP,in
61,Thiago,Ponte Preta - SP,out
61,William,Ponte Preta - SP,in
61,Hyoran,Chapecoense - SC,out
61,Arthur,Chapecoense - SC,in
61,Dener,Chapecoense - SC,out
61,Lucas,Chapecoense - SC,in
61,Lucas,Chapecoense - SC,out
61,Tiago Rocha,Chapecoense - SC,in
62,Gustavo Ferrareis,Internacional - RS,out
62,Rodrigo Dourado,Internacional - RS,in
62,Artur,Internacional - RS,out
62,Geferson,Internacional - RS,in
62,Alex,Internacional - RS,out
62,Anderson,Internacional - RS,in
62,Ernandes,América - MG,out
62,Tiago Luis,América - MG,in
62,Juninho,América - MG,out
62,Bruno Savio,América - MG,in
62,Eduardo,América - MG,out
62,Alan,América - MG,in
63,Ytalo,São Paulo - SP,out
63,Lucas,São Paulo - SP,in
63,Kelvin,São Paulo - SP,out
63,Luiz,São Paulo - SP,in
63,Marcos Guilherme,Atlético - PR,out
63,Walter,Atlético - PR,in
63,Ewandro,Atlético - PR,out
63,Nikao,Atlético - PR,in
63,Andre Lima,Atlético - PR,out
63,Hernani,Atlético - PR,in
64,Fernando Gabriel,Santa Cruz - PE,out
64,Daniel,Santa Cruz - PE,in
64,Bruno Moraes,Santa Cruz - PE,out
64,Wallyson,Santa Cruz - PE,in
64,Bolano,Santa Cruz - PE,out
64,Leandro Lima,Santa Cruz - PE,in
64,Leo Cittadini,Santos - SP,out
64,Sergio,Santos - SP,in
64,Paulinho,Santos - SP,out
64,Ronaldo,Santos - SP,in
64,Joel,Santos - SP,out
64,Elano,Santos - SP,in
65,Gustavo Ermel,Figueirense - SC,out
65,Lins,Figueirense - SC,in
65,Rafael Moura,Figueirense - SC,out
65,Guilherme Queiroz,Figueirense - SC,in
65,Carlos Alberto,Figueirense - SC,out
65,Bady,Figueirense - SC,in
65,Everton,Flamengo - RJ,out
65,Marcelo Cirino,Flamengo - RJ,in
65,Eder,Flamengo - RJ,out
65,Gabriel,Flamengo - RJ,in
65,Marcio Araujo,Flamengo - RJ,out
65,Mancuello,Flamengo - RJ,in
66,Maranhão,Fluminense - RJ,out
66,Marcos Jr,Fluminense - RJ,in
66,Douglas,Fluminense - RJ,out
66,Magno Alves,Fluminense - RJ,in
66,Douglas,Grêmio - RS,out
66,Bressan,Grêmio - RS,in
66,Bobo,Grêmio - RS,out
66,Jailson,Grêmio - RS,in
66,Everton,Grêmio - RS,out
66,Tilica,Grêmio - RS,in
67,Robinho,Atlético - MG,out
67,Clayton,Atlético - MG,in
67,Junior Urso,Atlético - MG,out
67,Carlos Cesar,Atlético - MG,in
67,Carlos Alberto Carvalho,Atlético - MG,out
67,Carlos Eduardo,Atlético - MG,in
67,Alisson,Cruzeiro - MG,out
67,Allano,Cruzeiro - MG,in
67,Riascos,Cruzeiro - MG,out
67,Fabricio Bruno,Cruzeiro - MG,in
67,Elber,Cruzeiro - MG,out
67,Bruno Ramires,Cruzeiro - MG,in
68,Moises,Palmeiras - SP,out
68,Matheus Sales,Palmeiras - SP,in
68,Dudu,Palmeiras - SP,out
68,Rafael Marques,Palmeiras - SP,in
68,Roger Guedes,Palmeiras - SP,out
68,Cleiton Xavier,Palmeiras - SP,in
68,Cristian,Corinthians - SP,out
68,Maycon,Corinthians - SP,in
68,Guilherme,Corinthians - SP,out
68,Danilo,Corinthians - SP,in
68,Luciano,Corinthians - SP,out
68,Andre,Corinthians - SP,in
69,Vinicius,Coritiba - PR,out
69,Evandro,Coritiba - PR,in
69,João Paulo,Coritiba - PR,out
69,Felipe Amorim,Coritiba - PR,in
69,Ruy,Coritiba - PR,out
69,Fabio,Coritiba - PR,in
69,Edmilson dos Santos Silva,Sport - PE,out
69,R. Lenis,Sport - PE,in
69,Gabriel Xavier,Sport - PE,out
69,Rodney,Sport - PE,in
69,Everton Felipe,Sport - PE,out
69,Oswaldo,Sport - PE,in
70,Airton,Botafogo - RJ,out
70,Jonathan,Botafogo - RJ,in
70,Leandro,Botafogo - RJ,out
70,Salgueiro,Botafogo - RJ,in
70,Lucas Ribamar,Botafogo - RJ,out
70,Sassá,Botafogo - RJ,in
70,Flavio,Vitória - BA,out
70,Tiago Real,Vitória - BA,in
70,Amaral,Vitória - BA,out
70,Alipio,Vitória - BA,in
70,Dagoberto,Vitória - BA,out
70,Vander,Vitória - BA,in
