match_num,player_name_2,player_team,player_status
81,Walter,Atlético - PR,out
81,Vinicius,Atlético - PR,in
81,Ewandro,Atlético - PR,out
81,Pablo,Atlético - PR,in
81,Giovanny,Atlético - PR,out
81,Anderson,Atlético - PR,in
81,Leo Cittadini,Santos - SP,out
81,Paulinho,Santos - SP,in
81,Thiago Maia,Santos - SP,out
81,Alison,Santos - SP,in
81,Joel,Santos - SP,out
81,Diogo,Santos - SP,in
82,Cleiton Xavier,Palmeiras - SP,out
82,Cristaldo,Palmeiras - SP,in
82,Moises,Palmeiras - SP,out
82,Thiago Santos,Palmeiras - SP,in
82,Dudu,Palmeiras - SP,out
82,Fabricio,Palmeiras - SP,in
82,Joao Paulo,Santa Cruz - PE,out
82,Wallyson,Santa Cruz - PE,in
82,Vitor,Santa Cruz - PE,out
82,Mario Sergio,Santa Cruz - PE,in
82,Lele,Santa Cruz - PE,out
82,Daniel,Santa Cruz - PE,in
83,Borges,América - MG,out
83,Victor Rangel,América - MG,in
83,Osman,América - MG,out
83,Bruno Savio,América - MG,in
83,Eduardo,América - MG,out
83,Alan,América - MG,in
83,João Paulo,Coritiba - PR,out
83,Weverson,Coritiba - PR,in
83,Ruy,Coritiba - PR,out
83,Ortega,Coritiba - PR,in
83,Felipe Amorim,Coritiba - PR,out
83,Vinicius,Coritiba - PR,in
84,Cássio,Corinthians - SP,out
84,Caique,Corinthians - SP,in
84,Guilherme,Corinthians - SP,out
84,Andre,Corinthians - SP,in
84,Rodriguinho,Corinthians - SP,out
84,Willians,Corinthians - SP,in
84,Leandro,Botafogo - RJ,out
84,Salgueiro,Botafogo - RJ,in
84,Sassá,Botafogo - RJ,out
84,Lucas Ribamar,Botafogo - RJ,in
84,Gervasio,Botafogo - RJ,out
84,Victor,Botafogo - RJ,in
85,Clayton,Atlético - MG,out
85,Carlos Alberto Carvalho,Atlético - MG,in
85,Cazares,Atlético - MG,out
85,Patric,Atlético - MG,in
85,Robinho,Atlético - MG,out
85,Rafael Carioca,Atlético - MG,in
85,Felipe Azevedo,Ponte Preta - SP,out
85,William,Ponte Preta - SP,in
85,Roger,Ponte Preta - SP,out
85,Wellington Paulista,Ponte Preta - SP,in
85,Clayson,Ponte Preta - SP,out
85,Thiago,Ponte Preta - SP,in
86,Dagoberto,Vitória - BA,out
86,Alipio,Vitória - BA,in
86,Flavio,Vitória - BA,out
86,Leandro,Vitória - BA,in
86,Neto,Vitória - BA,out
86,Maicon,Vitória - BA,in
86,Cleber Santana,Chapecoense - SC,out
86,Arthur,Chapecoense - SC,in
86,Moises,Chapecoense - SC,out
86,Rafael Bastos,Chapecoense - SC,in
86,Lucas,Chapecoense - SC,out
86,Ananias,Chapecoense - SC,in
87,Everton,Flamengo - RJ,out
87,Fernandinho,Flamengo - RJ,in
87,Marcelo Cirino,Flamengo - RJ,out
87,Gabriel,Flamengo - RJ,in
87,Felipe Vizeu,Flamengo - RJ,out
87,Emerson Sheik,Flamengo - RJ,in
87,Bruno,São Paulo - SP,out
87,Alan Kardec,São Paulo - SP,in
87,GANSO,São Paulo - SP,out
87,Ytalo,São Paulo - SP,in
87,Kelvin,São Paulo - SP,out
87,Mateus,São Paulo - SP,in
88,Elicarlos,Figueirense - SC,out
88,Jackson Caucaia,Figueirense - SC,in
88,Gustavo Ermel,Figueirense - SC,out
88,Everton Santos,Figueirense - SC,in
88,Lins,Figueirense - SC,out
88,Junior Oliveira,Figueirense - SC,in
88,Paulão,Internacional - RS,out
88,Andrigo,Internacional - RS,in
88,Gustavo Ferrareis,Internacional - RS,out
88,Aylon,Internacional - RS,in
88,Alex,Internacional - RS,out
88,Anderson,Internacional - RS,in
89,Edmilson dos Santos Silva,Sport - PE,out
89,Rodrigo Mancha,Sport - PE,in
89,Serginho,Sport - PE,out
89,Clayton,Sport - PE,in
89,Everton Felipe,Sport - PE,out
89,R. Lenis,Sport - PE,in
89,Jonathan,Fluminense - RJ,out
89,Giovanni,Fluminense - RJ,in
89,Edson,Fluminense - RJ,out
89,Dudu,Fluminense - RJ,in
89,Richarlison,Fluminense - RJ,out
89,Magno Alves,Fluminense - RJ,in
90,Geromel,Grêmio - RS,out
90,Marcelo Hermes,Grêmio - RS,in
90,Maicon,Grêmio - RS,out
90,Jailson,Grêmio - RS,in
90,Wallace Reis,Grêmio - RS,out
90,Bressan,Grêmio - RS,in
90,Rafael Silva,Cruzeiro - MG,out
90,Allano,Cruzeiro - MG,in
90,Alisson,Cruzeiro - MG,out
90,Bruno Ramires,Cruzeiro - MG,in
90,Riascos,Cruzeiro - MG,out
90,Willian,Cruzeiro - MG,in
