match_num,player_name_2,team_name_3,player_status
341,Rodrigo,Botafogo - RJ,out
341,Leandro,Botafogo - RJ,in
341,Pimpao,Botafogo - RJ,out
341,Vinicius,Botafogo - RJ,in
341,Diogo,Botafogo - RJ,out
341,Gervasio,Botafogo - RJ,in
341,Tiago Rocha,Chapecoense - SC,out
341,Ailton,Chapecoense - SC,in
341,Kempes,Chapecoense - SC,out
341,Bruno Rangel,Chapecoense - SC,in
341,Cleber Santana,Chapecoense - SC,out
341,Arthur,Chapecoense - SC,in
342,Cicero,Fluminense - RJ,out
342,Douglas,Fluminense - RJ,in
342,Marquinho,Fluminense - RJ,out
342,Richarlison,Fluminense - RJ,in
342,Edson,Fluminense - RJ,out
342,Osvaldo,Fluminense - RJ,in
342,Léo,Atlético - PR,out
342,Galhardo,Atlético - PR,in
342,Lucho Gonzalez,Atlético - PR,out
342,Nikao,Atlético - PR,in
342,Lucas Fernandes,Atlético - PR,out
342,Marcos Guilherme,Atlético - PR,in
343,Thiago Mendes,São Paulo - SP,out
343,Hudson,São Paulo - SP,in
343,Luiz,São Paulo - SP,out
343,Carlinhos,São Paulo - SP,in
343,Edilson,Grêmio - RS,out
343,Jailson,Grêmio - RS,in
343,Pedro Rocha,Grêmio - RS,out
343,Everton,Grêmio - RS,in
343,Luan,Grêmio - RS,out
343,Batista,Grêmio - RS,in
344,Renato,Santos - SP,out
344,Leo Cittadini,Santos - SP,in
344,Vitor Bueno,Santos - SP,out
344,Lucas Verissimo,Santos - SP,in
344,Lucas Lima,Santos - SP,out
344,Elano,Santos - SP,in
344,Marcelo,Vitória - BA,out
344,Diogo,Vitória - BA,in
344,Euller,Vitória - BA,out
344,David,Vitória - BA,in
344,Cardenas,Vitória - BA,out
344,Sergio,Vitória - BA,in
345,Maicosuel,Atlético - MG,out
345,Lucas Pratto,Atlético - MG,in
345,Robinho,Atlético - MG,out
345,Clayton,Atlético - MG,in
345,Luan,Atlético - MG,out
345,Cazares,Atlético - MG,in
345,Dudu,Palmeiras - SP,out
345,Erik,Palmeiras - SP,in
345,Thiago Santos,Palmeiras - SP,out
345,Thiago Martins,Palmeiras - SP,in
345,Gabriel Jesus,Palmeiras - SP,out
345,Alecsandro,Palmeiras - SP,in
346,Anderson,Internacional - RS,out
346,Nico Lopez,Internacional - RS,in
346,Eduardo Sasha,Internacional - RS,out
346,Aylon,Internacional - RS,in
346,Valdivia,Internacional - RS,out
346,Seijas,Internacional - RS,in
346,Felipe Azevedo,Ponte Preta - SP,out
346,Wellington Paulista,Ponte Preta - SP,in
346,William,Ponte Preta - SP,out
346,Ravanelli,Ponte Preta - SP,in
346,Douglas Groli,Ponte Preta - SP,out
346,Rhayner,Ponte Preta - SP,in
347,Juan,Coritiba - PR,out
347,Yan Sasse,Coritiba - PR,in
347,Carlinho,Coritiba - PR,out
347,Dodô,Coritiba - PR,in
347,Raphael Veiga,Coritiba - PR,out
347,Iago Dias,Coritiba - PR,in
347,Derley,Santa Cruz - PE,out
347,Bruno Moraes,Santa Cruz - PE,in
347,Vitor,Santa Cruz - PE,out
347,Arthur,Santa Cruz - PE,in
347,Jadson,Santa Cruz - PE,out
347,Matias Pisano,Santa Cruz - PE,in
348,Jackson Caucaia,Figueirense - SC,out
348,Everton Santos,Figueirense - SC,in
348,Elvis,Figueirense - SC,out
348,Matheuzinho,Figueirense - SC,in
348,Ferrugem,Figueirense - SC,out
348,Yago Felipe,Figueirense - SC,in
348,Marquinhos Gabriel,Corinthians - SP,out
348,Marlone,Corinthians - SP,in
348,Lucca,Corinthians - SP,out
348,Gustavo,Corinthians - SP,in
348,Fagner,Corinthians - SP,out
348,Leo Principe,Corinthians - SP,in
349,Leandro Luchese,América - MG,out
349,Xavier,América - MG,in
349,Danilo,América - MG,out
349,Nilson,América - MG,in
349,Nixon,América - MG,out
349,Bruno Savio,América - MG,in
349,Diego,Flamengo - RJ,out
349,Cuellar,Flamengo - RJ,in
349,Everton,Flamengo - RJ,out
349,Gabriel,Flamengo - RJ,in
349,Fernandinho,Flamengo - RJ,out
349,Thiago,Flamengo - RJ,in
350,Everton Felipe,Sport - PE,out
350,R. Lenis,Sport - PE,in
350,Neto,Sport - PE,out
350,Ronaldo,Sport - PE,in
350,L. Ruiz,Sport - PE,out
350,Tulio de Melo,Sport - PE,in
350,Marcos Vinicius,Cruzeiro - MG,out
350,Alex Sandro,Cruzeiro - MG,in
350,Willian,Cruzeiro - MG,out
350,Ábila,Cruzeiro - MG,in
350,De Arrascaeta,Cruzeiro - MG,out
350,Ezequiel,Cruzeiro - MG,in
