match_num,player_name_2,team_name_3,player_status
191,Vander,Vitória - BA,out
191,Dagoberto,Vitória - BA,in
191,Diogo,Vitória - BA,out
191,Welison,Vitória - BA,in
191,Flavio,Vitória - BA,out
191,Marcelo,Vitória - BA,in
191,Derley,Santa Cruz - PE,out
191,Danilo,Santa Cruz - PE,in
191,Joao Paulo,Santa Cruz - PE,out
191,Wallyson,Santa Cruz - PE,in
191,Arthur,Santa Cruz - PE,out
191,Matias Pisano,Santa Cruz - PE,in
192,Wendel,Ponte Preta - SP,out
192,Abuda,Ponte Preta - SP,in
192,William,Ponte Preta - SP,out
192,Wellington Paulista,Ponte Preta - SP,in
192,Clayson,Ponte Preta - SP,out
192,Jeferson,Ponte Preta - SP,in
192,Gustavo Ermel,Figueirense - SC,out
192,Bady,Figueirense - SC,in
192,Ferrugem,Figueirense - SC,out
192,Yago Felipe,Figueirense - SC,in
192,Rafael Moura,Figueirense - SC,out
192,Maurides,Figueirense - SC,in
193,Diego Souza,Sport - PE,out
193,Edmilson dos Santos Silva,Sport - PE,in
193,Gabriel Xavier,Sport - PE,out
193,Rodrigo Mancha,Sport - PE,in
193,Everton Felipe,Sport - PE,out
193,Apodi,Sport - PE,in
193,Chiquinho,Flamengo - RJ,out
193,Adryan,Flamengo - RJ,in
193,Marcio Araujo,Flamengo - RJ,out
193,Alan Patrick,Flamengo - RJ,in
193,Marcelo Cirino,Flamengo - RJ,out
193,Leandro Damiao,Flamengo - RJ,in
194,Henrique Dourado,Fluminense - RJ,out
194,Samuel,Fluminense - RJ,in
194,Gustavo Scarpa,Fluminense - RJ,out
194,Danilinho,Fluminense - RJ,in
194,Marcos Jr,Fluminense - RJ,out
194,Marquinho,Fluminense - RJ,in
194,Claudinei,América - MG,out
194,Danilo,América - MG,in
194,Michael,América - MG,out
194,Diego,América - MG,in
194,Matheusinho,América - MG,out
194,Bruno Savio,América - MG,in
195,Maicon,Grêmio - RS,out
195,Ramiro,Grêmio - RS,in
195,Everton,Grêmio - RS,out
195,Guilherme Augusto,Grêmio - RS,in
195,Jailson,Grêmio - RS,out
195,Kaio,Grêmio - RS,in
195,Marquinhos Gabriel,Corinthians - SP,out
195,Guilherme,Corinthians - SP,in
195,Giovanni Augusto,Corinthians - SP,out
195,Marlone,Corinthians - SP,in
195,Andre,Corinthians - SP,out
195,Lucca,Corinthians - SP,in
196,Renato,Santos - SP,out
196,David Braz,Santos - SP,in
196,Sousa,Santos - SP,out
196,Yuri,Santos - SP,in
196,Leo Cittadini,Santos - SP,out
196,Rafael Longuine,Santos - SP,in
196,Maicosuel,Atlético - MG,out
196,Carlos Alberto Carvalho,Atlético - MG,in
196,Fred,Atlético - MG,out
196,Otero,Atlético - MG,in
196,Robinho,Atlético - MG,out
196,Clayton,Atlético - MG,in
197,Fabio,Cruzeiro - MG,out
197,Lucas França,Cruzeiro - MG,in
197,Rafinha,Cruzeiro - MG,out
197,Marcos Vinicius,Cruzeiro - MG,in
197,De Arrascaeta,Cruzeiro - MG,out
197,Willian,Cruzeiro - MG,in
197,Neto Berola,Coritiba - PR,out
197,G. Parede,Coritiba - PR,in
197,Raphael Veiga,Coritiba - PR,out
197,Fabio,Coritiba - PR,in
197,Kazim-richards,Coritiba - PR,out
197,Vinicius,Coritiba - PR,in
198,Kelvin,São Paulo - SP,out
198,Pedro,São Paulo - SP,in
198,Hudson,São Paulo - SP,out
198,Luiz,São Paulo - SP,in
198,Mena,São Paulo - SP,out
198,Carlinhos,São Paulo - SP,in
198,Bruno Silva,Botafogo - RJ,out
198,Pimpao,Botafogo - RJ,in
198,Neilton,Botafogo - RJ,out
198,Jonathan,Botafogo - RJ,in
198,Canales,Botafogo - RJ,out
198,Sassá,Botafogo - RJ,in
199,Léo,Atlético - PR,out
199,Matheus,Atlético - PR,in
199,Luciano Cabral,Atlético - PR,out
199,Andre Lima,Atlético - PR,in
199,Yago,Atlético - PR,out
199,Marcos Guilherme,Atlético - PR,in
199,Dudu,Palmeiras - SP,out
199,Rafael Marques,Palmeiras - SP,in
199,Erik,Palmeiras - SP,out
199,Fabricio,Palmeiras - SP,in
199,Roger Guedes,Palmeiras - SP,out
199,Cleiton Xavier,Palmeiras - SP,in
200,Hyoran,Chapecoense - SC,out
200,Bruno Rangel,Chapecoense - SC,in
200,Tiago Rocha,Chapecoense - SC,out
200,Martinucio,Chapecoense - SC,in
200,Gil,Chapecoense - SC,out
200,Matheus Biteco,Chapecoense - SC,in
200,Valdivia,Internacional - RS,out
200,Gustavo Ferrareis,Internacional - RS,in
200,Seijas,Internacional - RS,out
200,Alex,Internacional - RS,in
