match_num,player_name_2,team_name_3,player_status,team_id,player_id,match_name,match_nickname,match_ratio
261,Dudu,Palmeiras - SP,out,275,68920,Eduardo Pereira Rodrigues,Dudu,100
261,Rafael Marques,Palmeiras - SP,in,275,38957,Rafael Marques Mariano,Rafael Marques,100
261,Erik,Palmeiras - SP,out,275,84848,Erik Nascimento Lima,Erik,100
261,Leandro,Palmeiras - SP,in,275,78968,Leandro Marcos Pereira,Leandro Pereira,100
261,Roger Guedes,Palmeiras - SP,out,275,89898,Róger Krug Guedes,Róger Guedes,96
261,Thiago Santos,Palmeiras - SP,in,275,78855,Thiago dos Santos,Thiago Santos,100
261,Edinho,Coritiba - PR,out,294,37792,Edimo Ferreira Campos,Edinho,100
261,Alan Santos,Coritiba - PR,in,294,70132,Alan Santos da Silva,Alan Santos,100
261,Yan Sasse,Coritiba - PR,out,294,96055,Yan Medeiros Sasse,Yan,100
261,Felipe Amorim,Coritiba - PR,in,294,71040,,Felipe Amorim,100
261,Cesar Gonzales,Coritiba - PR,out,294,74210,,César González,85
261,Evandro,Coritiba - PR,in,294,92192,,Evandro,100
262,Gabriel Xavier,Sport - PE,out,292,85040,,Gabriel Xavier,100
262,Vinicius Araujo,Sport - PE,in,292,82767,Vinícius Vasconcelos Araújo,Vinícius Araújo,93
262,Rogerio,Sport - PE,out,292,73540,José Rogério de Oliveira,Rogério,92
262,Apodi,Sport - PE,in,292,51042,Luiz Diallison de Souza Alves,Apodi,100
262,Neto,Sport - PE,out,292,87742,Antônio Francisco Moura Neto,Neto Moura,100
262,Paulo Roberto,Sport - PE,in,292,69047,Paulo Roberto da Silva,Paulo Roberto,100
262,Gustavo,Santos - SP,out,277,78248,Gustavo Henrique Vernes,Gustavo Henrique,100
262,David Braz,Santos - SP,in,277,50317,David Braz de Oliveira Filho,David Braz,100
262,Vitor Bueno,Santos - SP,out,277,87552,Vitor Frezarin Bueno,Vitor Bueno,100
262,Elano,Santos - SP,in,277,37917,,Elano,100
262,Rodrigao,Santos - SP,out,277,90651,,Rodrigão,93
262,Sousa,Santos - SP,in,277,78548,Jean Mota Oliveira de Sousa,Jean Mota,100
263,Danilo,América - MG,out,327,84382,Danilo Carvalho Barcelos,Danilo Barcelos,100
263,Tony,América - MG,in,327,69033,,Tony,100
263,Nixon,América - MG,out,327,80913,,Nixon,100
263,Michael,América - MG,in,327,80537,,Michael,100
263,Matheusinho,América - MG,out,327,93886,Matheus Leonardo Sales Cardoso,Matheusinho,100
263,Pablo,América - MG,in,327,60794,,Pablo,100
263,Dudu Cearense,Botafogo - RJ,out,263,38928,Alexandro Silva de Souza,Dudu Cearense,100
263,Pimpao,Botafogo - RJ,in,263,68901,Rodrigo Pimpão Viana,Rodrigo Pimpão,83
263,Camilo,Botafogo - RJ,out,263,62009,Fernando Camilo Farias,Camilo,100
