match_num,player_name_2,player_team,player_status
201,Marquinhos Gabriel,Corinthians - SP,out
201,Giovanni Augusto,Corinthians - SP,in
201,Bruno,Corinthians - SP,out
201,Cristian,Corinthians - SP,in
201,Angel Romero,Corinthians - SP,out
201,Marlone,Corinthians - SP,in
201,Marcelo,Vitória - BA,out
201,Tiago Real,Vitória - BA,in
201,Cardenas,Vitória - BA,out
201,Sergio,Vitória - BA,in
201,Diogo,Vitória - BA,out
201,Euller,Vitória - BA,in
202,Helder,América - MG,out
202,Christian,América - MG,in
202,Pablo,América - MG,out
202,Diego,América - MG,in
202,Matheusinho,América - MG,out
202,Loboa,América - MG,in
202,Gil,Chapecoense - SC,out
202,Martinucio,Chapecoense - SC,in
202,Hyoran,Chapecoense - SC,out
202,Tiago Rocha,Chapecoense - SC,in
202,Gimenez,Chapecoense - SC,out
202,Sergio Manoel,Chapecoense - SC,in
203,Airton,Botafogo - RJ,out
203,Dierson Junior Kuhn,Botafogo - RJ,in
203,Jonathan,Botafogo - RJ,out
203,Leandro,Botafogo - RJ,in
203,Sassá,Botafogo - RJ,out
203,Pimpao,Botafogo - RJ,in
203,Everton Felipe,Sport - PE,out
203,R. Lenis,Sport - PE,in
203,Rene,Sport - PE,out
203,Tulio de Melo,Sport - PE,in
203,Edmilson dos Santos Silva,Sport - PE,out
203,L. Ruiz,Sport - PE,in
204,Gabriel,Flamengo - RJ,out
204,Alan Patrick,Flamengo - RJ,in
204,Leandro Damiao,Flamengo - RJ,out
204,Felipe Vizeu,Flamengo - RJ,in
204,Diego,Flamengo - RJ,out
204,Mancuello,Flamengo - RJ,in
204,W. Oliveira,Grêmio - RS,out
204,Lincoln,Grêmio - RS,in
204,Everton,Grêmio - RS,out
204,Guilherme Augusto,Grêmio - RS,in
204,Miller Bolaños,Grêmio - RS,out
204,H. Almeida,Grêmio - RS,in
205,Maicosuel,Atlético - MG,out
205,Yago Henrique Severino dos Santos,Atlético - MG,in
205,Robinho,Atlético - MG,out
205,Clayton,Atlético - MG,in
205,Carlos Alberto Carvalho,Atlético - MG,out
205,Otero,Atlético - MG,in
205,Marcos Guilherme,Atlético - PR,out
205,Yago,Atlético - PR,in
205,Galhardo,Atlético - PR,out
205,Juninho,Atlético - PR,in
205,Matheus,Atlético - PR,out
205,Luciano Cabral,Atlético - PR,in
206,Cleiton Xavier,Palmeiras - SP,out
206,Allione,Palmeiras - SP,in
206,Ze Roberto,Palmeiras - SP,out
206,Egidio,Palmeiras - SP,in
206,Roger Guedes,Palmeiras - SP,out
206,Thiago Santos,Palmeiras - SP,in
206,Wendel,Ponte Preta - SP,out
206,Abuda,Ponte Preta - SP,in
206,William,Ponte Preta - SP,out
206,Rhayner,Ponte Preta - SP,in
206,Maycon,Ponte Preta - SP,out
206,Thiago,Ponte Preta - SP,in
207,Eduardo Sasha,Internacional - RS,out
207,William,Internacional - RS,in
207,Ceara,Internacional - RS,out
207,Andrigo,Internacional - RS,in
207,Nico Lopez,Internacional - RS,out
207,Ariel,Internacional - RS,in
207,Michel Bastos,São Paulo - SP,out
207,Carlinhos,São Paulo - SP,in
207,Hudson,São Paulo - SP,out
207,Gilberto,São Paulo - SP,in
207,Kelvin,São Paulo - SP,out
207,Wesley,São Paulo - SP,in
208,Grafite,Santa Cruz - PE,out
208,Arthur,Santa Cruz - PE,in
208,Derley,Santa Cruz - PE,out
208,Lele,Santa Cruz - PE,in
208,Tiago Costa,Santa Cruz - PE,out
208,Allan,Santa Cruz - PE,in
208,Wellington Silva,Fluminense - RJ,out
208,Igor Julião,Fluminense - RJ,in
208,Edson,Fluminense - RJ,out
208,Pierre,Fluminense - RJ,in
208,Henrique Dourado,Fluminense - RJ,out
208,Samuel,Fluminense - RJ,in
209,Ayrton,Figueirense - SC,out
209,Lins,Figueirense - SC,in
209,Dodo,Figueirense - SC,out
209,Elvis,Figueirense - SC,in
209,Yago Felipe,Figueirense - SC,out
209,Jefferson,Figueirense - SC,in
209,Robinho,Cruzeiro - MG,out
209,Marcos Vinicius,Cruzeiro - MG,in
209,De Arrascaeta,Cruzeiro - MG,out
209,Rafinha,Cruzeiro - MG,in
209,Ábila,Cruzeiro - MG,out
209,Willian,Cruzeiro - MG,in
210,Raphael Veiga,Coritiba - PR,out
210,Thiago Lopes,Coritiba - PR,in
210,Neto Berola,Coritiba - PR,out
210,Iago Dias,Coritiba - PR,in
210,Cesar Benitez,Coritiba - PR,out
210,Evandro,Coritiba - PR,in
210,Vitor Bueno,Santos - SP,out
210,Joel,Santos - SP,in
210,Lucas Lima,Santos - SP,out
210,Sousa,Santos - SP,in
210,Copete,Santos - SP,out
210,Rodrigao,Santos - SP,in
