match_num,player_name_2,team_name_3,player_status
271,Diogo,Botafogo - RJ,out
271,Pimpao,Botafogo - RJ,in
271,Neilton,Botafogo - RJ,out
271,Dudu Cearense,Botafogo - RJ,in
271,Vinicius,Botafogo - RJ,out
271,Luis Henrique,Botafogo - RJ,in
271,Marquinhos Gabriel,Corinthians - SP,out
271,Rildo,Corinthians - SP,in
271,Marciel,Corinthians - SP,out
271,Lucca,Corinthians - SP,in
271,Angel Romero,Corinthians - SP,out
271,Gustavo,Corinthians - SP,in
272,Kelvin,São Paulo - SP,out
272,Luiz,São Paulo - SP,in
272,Thiago Mendes,São Paulo - SP,out
272,Michel Bastos,São Paulo - SP,in
272,Everton,Flamengo - RJ,out
272,Alan Patrick,Flamengo - RJ,in
272,Guerrero,Flamengo - RJ,out
272,Leandro Damiao,Flamengo - RJ,in
272,Gabriel,Flamengo - RJ,out
272,Fernandinho,Flamengo - RJ,in
273,Wendel,Ponte Preta - SP,out
273,Matheus Sousa de Jesus,Ponte Preta - SP,in
273,Joao Vitor,Ponte Preta - SP,out
273,Wellington Paulista,Ponte Preta - SP,in
273,Ravanelli,Ponte Preta - SP,out
273,Zé Roberto,Ponte Preta - SP,in
273,Clayton,Atlético - MG,out
273,Maicosuel,Atlético - MG,in
273,Cazares,Atlético - MG,out
273,Robinho,Atlético - MG,in
273,Otero,Atlético - MG,out
273,Hyuri,Atlético - MG,in
274,Rafael Bastos,Chapecoense - SC,out
274,Kempes,Chapecoense - SC,in
274,Gimenez,Chapecoense - SC,out
274,Neto,Chapecoense - SC,in
274,Lourency,Chapecoense - SC,out
274,Gil,Chapecoense - SC,in
274,Marinho,Vitória - BA,out
274,David,Vitória - BA,in
274,Ze Eduardo,Vitória - BA,out
274,Euller,Vitória - BA,in
274,Tiago Real,Vitória - BA,out
274,Amaral,Vitória - BA,in
275,Marcos Jr,Fluminense - RJ,out
275,Marquinho,Fluminense - RJ,in
275,Douglas,Fluminense - RJ,out
275,Richarlison,Fluminense - RJ,in
275,Wellington Silva,Fluminense - RJ,out
275,Magno Alves,Fluminense - RJ,in
275,Paulo Roberto,Sport - PE,out
275,Neto,Sport - PE,in
275,Gabriel Xavier,Sport - PE,out
275,Vinicius Araujo,Sport - PE,in
275,Everton Felipe,Sport - PE,out
275,R. Lenis,Sport - PE,in
276,Rafael Sobis,Cruzeiro - MG,out
276,Elber,Cruzeiro - MG,in
276,Ariel Cabral,Cruzeiro - MG,out
276,Lucas Romero,Cruzeiro - MG,in
276,Ábila,Cruzeiro - MG,out
276,Willian,Cruzeiro - MG,in
276,Douglas,Grêmio - RS,out
276,H. Almeida,Grêmio - RS,in
276,Kaio,Grêmio - RS,out
276,Guilherme Augusto,Grêmio - RS,in
276,Pedro Rocha,Grêmio - RS,out
276,Everton,Grêmio - RS,in
277,João Paulo,Coritiba - PR,out
277,Cesar Gonzales,Coritiba - PR,in
277,Alan Santos,Coritiba - PR,out
277,Edinho,Coritiba - PR,in
277,Vinicius,Coritiba - PR,out
277,Dodô,Coritiba - PR,in
277,Gilson,América - MG,out
277,Xavier,América - MG,in
277,Danilo,América - MG,out
277,Tony,América - MG,in
277,Nixon,América - MG,out
277,Michael,América - MG,in
278,Alex,Internacional - RS,out
278,Valdivia,Internacional - RS,in
278,Gustavo Ferrareis,Internacional - RS,out
278,Eduardo Sasha,Internacional - RS,in
278,Vitinho,Internacional - RS,out
278,Aylon,Internacional - RS,in
278,Jefferson,Figueirense - SC,out
278,Gustavo Ermel,Figueirense - SC,in
278,Renato,Figueirense - SC,out
278,Joseilson,Figueirense - SC,in
278,Elvis,Figueirense - SC,out
278,Everton Santos,Figueirense - SC,in
279,Ricardo Oliveira,Santos - SP,out
279,Yuri,Santos - SP,in
279,Vecchio,Santos - SP,out
279,Sousa,Santos - SP,in
279,Copete,Santos - SP,out
279,Paulinho,Santos - SP,in
279,Lucas Fernandes,Atlético - PR,out
279,Marcos Guilherme,Atlético - PR,in
279,Lucho Gonzalez,Atlético - PR,out
279,Luan,Atlético - PR,in
280,Allan,Santa Cruz - PE,out
280,Jadson,Santa Cruz - PE,in
280,Derley,Santa Cruz - PE,out
280,Arthur,Santa Cruz - PE,in
280,Matias Pisano,Santa Cruz - PE,out
280,Wagner,Santa Cruz - PE,in
280,Egidio,Palmeiras - SP,out
280,Cleiton Xavier,Palmeiras - SP,in
280,Erik,Palmeiras - SP,out
280,Leandro,Palmeiras - SP,in
280,Roger Guedes,Palmeiras - SP,out
280,Thiago Santos,Palmeiras - SP,in
