,match_num,player_name_2,player_team,player_status
0,221,Airton,Botafogo - RJ,out
1,221,Victor,Botafogo - RJ,in
2,221,Diego,Botafogo - RJ,out
3,221,Marcelo,Botafogo - RJ,in
4,221,Sassá,Botafogo - RJ,out
5,221,Vinicius,Botafogo - RJ,in
6,221,Edson,Fluminense - RJ,out
7,221,Douglas,Fluminense - RJ,in
8,221,Diego Cavalieri,Fluminense - RJ,out
9,221,Julio Cesar,Fluminense - RJ,in
10,221,Pierre,Fluminense - RJ,out
11,221,Magno Alves,Fluminense - RJ,in
12,222,Jackson Caucaia,Figueirense - SC,out
13,222,Renato,Figueirense - SC,in
14,222,Rafael Moura,Figueirense - SC,out
15,222,Maurides,Figueirense - SC,in
16,222,Lins,Figueirense - SC,out
17,222,Gustavo Ermel,Figueirense - SC,in
18,222,Luan,Atlético - PR,out
19,222,Marcos Guilherme,Atlético - PR,in
20,222,Pablo,Atlético - PR,out
21,222,Juninho,Atlético - PR,in
22,222,Lucas Fernandes,Atlético - PR,out
23,222,Luciano Cabral,Atlético - PR,in
24,223,Grafite,Santa Cruz - PE,out
25,223,Bruno Moraes,Santa Cruz - PE,in
26,223,Arthur,Santa Cruz - PE,out
27,223,Wellington Silva,Santa Cruz - PE,in
28,223,Matias Pisano,Santa Cruz - PE,out
29,223,Danilo,Santa Cruz - PE,in
30,223,Gil,Chapecoense - SC,out
31,223,Bruno Rangel,Chapecoense - SC,in
32,223,Arthur,Chapecoense - SC,out
33,223,Ananias,Chapecoense - SC,in
34,223,Gimenez,Chapecoense - SC,out
35,223,Sergio Manoel,Chapecoense - SC,in
36,224,Maicosuel,Atlético - MG,out
37,224,Yago Henrique Severino dos Santos,Atlético - MG,in
38,224,Carlos Eduardo,Atlético - MG,out
39,224,Clayton,Atlético - MG,in
40,224,Lucas Candido,Atlético - MG,out
41,224,Hyuri,Atlético - MG,in
42,224,Diogo,Vitória - BA,out
43,224,Euller,Vitória - BA,in
44,224,Rodrigo Ramallo,Vitória - BA,out
45,224,Sergio,Vitória - BA,in
46,224,David,Vitória - BA,out
47,224,Alipio,Vitória - BA,in
48,225,Everton,Flamengo - RJ,out
49,225,Fernandinho,Flamengo - RJ,in
50,225,Marcio Araujo,Flamengo - RJ,out
51,225,Mancuello,Flamengo - RJ,in
52,225,Gabriel,Flamengo - RJ,out
53,225,Marcelo Cirino,Flamengo - RJ,in
54,225,Roger,Ponte Preta - SP,out
55,225,William,Ponte Preta - SP,in
56,225,Joao Vitor,Ponte Preta - SP,out
57,225,Felipe Azevedo,Ponte Preta - SP,in
58,225,Rhayner,Ponte Preta - SP,out
59,225,Abuda,Ponte Preta - SP,in
60,226,Moises,Palmeiras - SP,out
61,226,Thiago Santos,Palmeiras - SP,in
62,226,Gabriel,Palmeiras - SP,out
63,226,Cleiton Xavier,Palmeiras - SP,in
64,226,Allione,Palmeiras - SP,out
65,226,Gabriel Jesus,Palmeiras - SP,in
66,226,Carlinhos,São Paulo - SP,out
67,226,Mena,São Paulo - SP,in
68,226,Rodrigo Caio,São Paulo - SP,out
69,226,Lyanco,São Paulo - SP,in
70,226,Luiz,São Paulo - SP,out
71,226,Daniel,São Paulo - SP,in
72,227,Neto Berola,Coritiba - PR,out
73,227,Yan Sasse,Coritiba - PR,in
74,227,Weverson,Coritiba - PR,out
75,227,Evandro,Coritiba - PR,in
76,227,Raphael Veiga,Coritiba - PR,out
77,227,Bernardo,Coritiba - PR,in
78,227,H. Almeida,Grêmio - RS,out
79,227,Kannemann,Grêmio - RS,in
80,227,Ramiro,Grêmio - RS,out
81,227,Pedro Rocha,Grêmio - RS,in
82,228,Cristian,Corinthians - SP,out
83,228,Gustavo,Corinthians - SP,in
84,228,Camacho,Corinthians - SP,out
85,228,Willians,Corinthians - SP,in
86,228,Giovanni Augusto,Corinthians - SP,out
87,228,Jean,Corinthians - SP,in
88,228,Everton Felipe,Sport - PE,out
89,228,Rogerio,Sport - PE,in
90,228,Gabriel Xavier,Sport - PE,out
91,228,Edmilson dos Santos Silva,Sport - PE,in
92,228,Samuel,Sport - PE,out
93,228,Apodi,Sport - PE,in
94,229,Anselmo,Internacional - RS,out
95,229,Eduardo,Internacional - RS,in
96,229,Paulão,Internacional - RS,out
97,229,Eduardo,Internacional - RS,in
98,229,Valdivia,Internacional - RS,out
99,229,Alex,Internacional - RS,in
100,229,Victor Ferraz,Santos - SP,out
101,229,Rodrigao,Santos - SP,in
102,229,Leo Cittadini,Santos - SP,out
103,229,Sousa,Santos - SP,in
104,229,Vitor Bueno,Santos - SP,out
105,229,Walterson,Santos - SP,in
106,230,Claudinei,América - MG,out
107,230,Bruno Savio,América - MG,in
108,230,Michael,América - MG,out
109,230,Nixon,América - MG,in
110,230,Diego,América - MG,out
111,230,Ernandes,América - MG,in
112,230,Manoel,Cruzeiro - MG,out
113,230,Leo,Cruzeiro - MG,in
114,230,Robinho,Cruzeiro - MG,out
115,230,Alisson,Cruzeiro - MG,in
116,230,Ariel Cabral,Cruzeiro - MG,out
117,230,Lucas Romero,Cruzeiro - MG,in
