match_num,player_name_2,player_team,player_status
361,Dudu Cearense,Botafogo - RJ,out
361,Pimpao,Botafogo - RJ,in
361,Airton,Botafogo - RJ,out
361,Vinicius,Botafogo - RJ,in
361,Neilton,Botafogo - RJ,out
361,Gervasio,Botafogo - RJ,in
361,William,Ponte Preta - SP,out
361,Fabio,Ponte Preta - SP,in
361,Douglas Groli,Ponte Preta - SP,out
361,Jeferson,Ponte Preta - SP,in
361,Ravanelli,Ponte Preta - SP,out
361,Zé Roberto,Ponte Preta - SP,in
362,Danilo,América - MG,out
362,Gilson,América - MG,in
362,Osman,América - MG,out
362,Helder,América - MG,in
362,Messias,América - MG,out
362,Maktom,América - MG,in
362,Apodi,Sport - PE,out
362,Vinicius Araujo,Sport - PE,in
362,Ronaldo,Sport - PE,out
362,Gabriel Xavier,Sport - PE,in
362,L. Ruiz,Sport - PE,out
362,Everton Felipe,Sport - PE,in
363,Cristian,Corinthians - SP,out
363,Giovanni Augusto,Corinthians - SP,in
363,Marquinhos Gabriel,Corinthians - SP,out
363,Gustavo,Corinthians - SP,in
363,Angel Romero,Corinthians - SP,out
363,Lucca,Corinthians - SP,in
363,Hernani,Atlético - PR,out
363,Matheus,Atlético - PR,in
363,Lucas Fernandes,Atlético - PR,out
363,Nikao,Atlético - PR,in
363,Lucho Gonzalez,Atlético - PR,out
363,Joao Pedro,Atlético - PR,in
364,Rafael Vaz,Flamengo - RJ,out
364,Juan,Flamengo - RJ,in
364,Gabriel,Flamengo - RJ,out
364,Fernandinho,Flamengo - RJ,in
364,Guerrero,Flamengo - RJ,out
364,Leandro Damiao,Flamengo - RJ,in
364,Renato,Santos - SP,out
364,Arthur,Santos - SP,in
364,Vitor Bueno,Santos - SP,out
364,Leo Cittadini,Santos - SP,in
365,Jailson,Palmeiras - SP,out
365,Fernando Prass,Palmeiras - SP,in
365,Tche Tche,Palmeiras - SP,out
365,Thiago Santos,Palmeiras - SP,in
365,Fabiano,Palmeiras - SP,out
365,Gabriel,Palmeiras - SP,in
365,Bruno Rangel,Chapecoense - SC,out
365,Kempes,Chapecoense - SC,in
365,Cleber Santana,Chapecoense - SC,out
365,Gil,Chapecoense - SC,in
365,Tiago Rocha,Chapecoense - SC,out
365,Ailton,Chapecoense - SC,in
366,Fred,Atlético - MG,out
366,Rique,Atlético - MG,in
366,Carlos Eduardo,Atlético - MG,out
366,Marcos Rocha,Atlético - MG,in
366,Hyuri,Atlético - MG,out
366,Joao Victor,Atlético - MG,in
366,Renan,São Paulo - SP,out
366,Denis,São Paulo - SP,in
366,David Neres,São Paulo - SP,out
366,Robson,São Paulo - SP,in
366,Chavez,São Paulo - SP,out
366,Gilberto,São Paulo - SP,in
367,Rodrigo Dourado,Internacional - RS,out
367,Valdivia,Internacional - RS,in
367,Geferson,Internacional - RS,out
367,Vitinho,Internacional - RS,in
367,Seijas,Internacional - RS,out
367,Ariel,Internacional - RS,in
367,Willian,Cruzeiro - MG,out
367,Marcos Vinicius,Cruzeiro - MG,in
367,Bryan,Cruzeiro - MG,out
367,Edimar,Cruzeiro - MG,in
367,Ariel Cabral,Cruzeiro - MG,out
367,Ábila,Cruzeiro - MG,in
368,Luis,Figueirense - SC,out
368,Jefferson,Figueirense - SC,in
368,Lins,Figueirense - SC,out
368,Ferrugem,Figueirense - SC,in
368,Renato,Figueirense - SC,out
368,Joao Pedro,Figueirense - SC,in
368,Pierre,Fluminense - RJ,out
368,Maranhão,Fluminense - RJ,in
368,Danilinho,Fluminense - RJ,out
368,Pedro,Fluminense - RJ,in
368,Richarlison,Fluminense - RJ,out
368,Dudu,Fluminense - RJ,in
369,Keno,Santa Cruz - PE,out
369,Matias Pisano,Santa Cruz - PE,in
369,Negueba,Grêmio - RS,out
369,Sandows,Grêmio - RS,in
369,H. Almeida,Grêmio - RS,out
369,Batista,Grêmio - RS,in
369,Guilherme Amorim,Grêmio - RS,out
369,Moises,Grêmio - RS,in
370,W. Maia,Coritiba - PR,out
370,Juan,Coritiba - PR,in
370,Iago Dias,Coritiba - PR,out
370,Vinicius,Coritiba - PR,in
370,Kazim-richards,Coritiba - PR,out
370,Evandro,Coritiba - PR,in
370,Ze Eduardo,Vitória - BA,out
370,David,Vitória - BA,in
370,Marinho,Vitória - BA,out
370,Amaral,Vitória - BA,in
370,Cardenas,Vitória - BA,out
370,Tiago Real,Vitória - BA,in
