round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
32,88065,Jorge Marco de Oliveira Moraes,Jorge,LAT,262,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1.4,-0.02,-0.02
32,68873,Paulo Victor Mileo Vidotti,Paulo Victor,GOL,262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.5,0.5
32,73515,Gabriel Santana Pinto,Gabriel,MEI,262,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,-0.6,-0.49,-0.49
32,62086,Marcos Rogério Ricci Lopes,Pará,LAT,262,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0.5,0.11,0.11
32,85586,Jonas Gomes de Sousa,Jonas,MEI,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,-7.0,-2.04,-2.04
32,38311,Márcio Rodrigues Araújo,Márcio Araújo,MEI,262,0,0,0,0,2,2,0,0,2,0,0,0,1,0,0,0,0,2,2.5,0.3,0.3
32,68958,,Wallace,ZAG,262,0,0,0,0,0,4,0,1,2,0,0,0,3,0,0,0,0,3,4.5,-0.48,-0.48
32,73918,Héctor Canteros,Canteros,MEI,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07,0.07
32,78578,,Paulinho,ATA,262,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,-0.8,-0.68,-0.68
32,50301,Everton Cardoso da Silva,Everton,MEI,262,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,-1.9,-0.65,-0.65
32,73644,,Ivan,LAT,294,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,-3.2,-0.71,-0.71
32,73644,,Ivan,LAT,294,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,-3.2,-0.71,-0.71
32,77500,Yago Fernando da Silva,Yago,ZAG,264,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6.4,1.41,1.41
32,38523,Edílson Mendes Guimarães,Edílson,LAT,264,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,2,2.9,0.7,0.7
32,56102,,João Paulo,MEI,294,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,-1.3,-0.14,-0.14
32,56102,,João Paulo,MEI,294,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,-1.3,-0.14,-0.14
32,63194,Carlos Emiliano Pereira,Carlinhos,LAT,294,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,-1.6,-2.51,-2.51
32,63194,Carlos Emiliano Pereira,Carlinhos,LAT,294,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,-1.6,-2.51,-2.51
