round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price
25,78895,,Marcelo,ZAG,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01
25,88065,,Jorge,LAT,262,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,2,4.3,-0.31
25,68873,,Paulo Victor,GOL,262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-2.3,-2.23
25,74060,,Luiz Antonio ,MEI,262,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.6,-1.19
25,62086,,Pará,LAT,262,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,3,-2.2,-0.94
25,84318,,Samir ,ZAG,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.92
25,38311,,Márcio Araújo,MEI,262,0,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,1,1.0,-0.08
25,73918,,Canteros,MEI,262,1,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,1,12.5,2.36
25,69022,,Marcelo Cirino,ATA,262,0,1,0,1,0,1,0,0,4,0,0,0,1,0,0,0,0,1,6.5,0.85
25,78578,,Paulinho,ATA,262,1,0,0,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0,9.3,1.8
25,37673,,Alecsandro,ATA,275,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1,-0.6,0.0
25,37673,,Alecsandro,ATA,275,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,1,-0.6,0.0
25,50301,,Everton,MEI,262,0,0,0,0,1,3,0,0,2,0,0,0,6,0,0,0,0,2,10.8,2.4
25,63418,,Leandro Silva,ZAG,294,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,-0.7,-0.44
25,63418,,Leandro Silva,ZAG,294,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,-0.7,-0.44
25,73991,,Walisson,ZAG,294,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,3,1.6,-0.73
