round_num,player_id,player_name,player_nickname,position_id,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price
14,68907,,Wellington,3,293,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.4,0.75
14,72334,,Ayrton,2,262,0,0,0,0,0,1,0,0,4,1,0,0,2,0,0,0,0,2,6.7,1.27
14,72334,,Ayrton,2,262,0,0,0,0,0,1,0,0,4,1,0,0,2,0,0,0,0,2,6.7,1.27
14,37718,,Arouca,4,275,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,-1.6,-0.35
14,63000,,Victor Ramos,3,275,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,1,8.6,1.27
14,42232,,Amaral,4,275,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.4,-0.07
14,89154,,Gabriel Jesus,5,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8,-0.44
14,78968,,Leandro Pereira,5,275,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,8.9,-0.84
14,50362,,Lucas,2,275,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,4,5.5,1.22
14,38140,,Fernando Prass,1,275,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.0,-0.06
14,78605,,Gabriel,4,275,0,0,0,2,0,1,0,0,1,0,0,0,4,0,0,0,0,3,7.5,0.39
14,42145,,Egídio,2,275,0,0,0,1,0,1,0,0,2,1,0,0,3,0,0,1,0,2,8.0,-0.29
14,38957,,Rafael Marques,5,275,0,0,0,0,1,1,0,1,4,0,0,0,3,0,0,0,0,1,4.1,0.83
14,62104,,Robinho,4,275,0,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,5.3,0.74
14,68920,,Dudu,5,275,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.2,0.39
14,84554,,Lucão,3,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.53
14,49675,,Alexandre Pato,5,276,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,-2.4,-4.4
14,50324,,Hudson,4,276,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,3,3.0,0.07
14,71123,,Thiago Mendes,4,276,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,1,3.4,0.28
14,71507,,Edson Silva,3,276,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.8,-0.63
14,78850,,Reinaldo,2,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.58
14,86841,,Boschilia,4,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8,-0.28
14,73800,,Rodrigo Caio,4,276,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,3.0,0.85
14,88269,,Centurión,5,276,0,0,0,0,1,2,0,1,4,0,0,0,0,0,0,0,0,1,-0.5,-1.25
14,63008,,Rafael Toloi,3,276,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0.3,-0.09
14,37607,,Michel Bastos,4,276,0,0,0,0,1,1,0,1,3,0,0,0,1,0,0,0,0,0,1.5,0.34
14,37919,,Luis Fabiano,5,276,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,2,-5.6,-1.16
14,62977,,Ganso,4,276,0,0,0,0,2,2,0,1,4,0,0,0,2,0,1,0,0,2,-1.9,-0.7
14,38055,,Rogério Ceni,1,276,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,-1.6,0.01
14,89637,,Thiago Maia,4,277,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,3,2.1,-0.26
14,87192,,Zeca,2,277,0,0,0,0,1,2,0,0,1,0,0,0,3,0,0,0,0,1,6.0,0.06
14,88597,,Lucas Crispim,4,317,0,0,1,0,0,3,0,0,4,0,0,0,1,0,0,0,0,1,5.0,1.07
14,88597,,Lucas Crispim,4,317,0,0,1,0,0,3,0,0,4,0,0,0,1,0,0,0,0,1,5.0,1.07
14,80583,,Lucas Lima,4,277,0,0,0,0,1,3,0,0,6,0,0,0,3,0,0,0,0,0,5.5,-0.13
14,70046,,Victor Ferraz,2,277,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,1.7,-1.43
14,62974,,Werley,3,277,0,0,0,0,0,3,0,0,5,0,0,0,1,0,0,1,0,1,-0.8,-0.98
14,68954,,Marquinhos Gabriel,4,277,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.6,-0.43
14,83257,,Gabriel,5,277,0,0,0,1,1,4,0,1,1,0,0,0,1,0,0,0,0,1,4.1,-1.17
14,38908,,Renato,4,277,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,2.4,-1.18
14,62121,,Vanderlei,1,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.0,-1.66
14,50317,,David Braz,3,277,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-1.2,-2.59
14,73896,,Geuvânio,5,277,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1.4,0.08
14,38910,,Ricardo Oliveira,5,277,0,0,0,1,1,3,0,2,2,0,0,0,0,0,0,1,0,2,-1.4,-0.88
14,60784,,Rafael Carioca,4,282,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,-0.1,-0.69
14,68938,,Giovanni Augusto,4,282,0,0,1,2,2,4,0,0,5,0,0,0,0,0,0,0,0,1,6.9,-0.32
14,68690,,André,5,292,0,1,0,1,1,2,0,2,4,0,0,0,2,0,0,0,0,1,8.4,0.37
14,68690,,André,5,292,0,1,0,1,1,2,0,2,4,0,0,0,2,0,0,0,0,1,8.4,0.37
14,72871,,Cárdenas,4,282,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.4,0.08
14,79826,,Douglas Santos,2,282,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,2,1.0,-1.2
14,85027,,Carlos,5,282,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0.0,0.06
14,51318,,Leandro Donizete,4,282,0,0,0,0,1,1,0,0,4,0,0,0,4,0,0,0,0,3,5.3,0.68
14,68929,,Thiago Ribeiro,5,282,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,1,-0.9,-1.58
14,40025,,Levir Culpi,6,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,-0.27
14,68925,,Leonardo Silva,3,282,0,0,0,0,0,1,0,0,6,0,0,0,3,0,0,0,0,1,3.3,0.02
14,84263,,Jemerson,3,282,0,0,0,0,0,1,0,1,4,0,0,0,3,0,0,0,0,3,2.4,-0.46
14,63013,,Marcos Rocha,2,282,0,0,0,1,0,1,0,0,8,0,0,0,7,0,0,0,0,0,11.0,-0.57
14,50294,,Guilherme,4,282,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,-1.9,-0.61
14,63219,,Luan,5,282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,-0.52
14,73649,,Lucas Pratto,5,282,0,0,0,4,1,1,0,1,3,0,0,0,1,0,0,0,0,0,5.5,1.04
14,52950,,Victor,1,282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,-1.05
14,73721,,Marcos Vinícius,4,283,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,6.4,0.94
14,37790,,Ceará,2,283,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-1.5,-1.86
14,82787,,Joel,5,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,-1.35
14,83189,,Riascos,5,267,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,-0.1,0.08
14,83189,,Riascos,5,267,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,-0.1,0.08
14,85040,,Gabriel Xavier,4,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.05
14,50382,,Charles,4,283,0,0,0,0,1,1,0,0,7,0,0,0,2,0,0,0,0,2,1.5,0.28
14,69014,,Manoel,3,283,0,0,0,0,1,1,0,0,8,0,0,0,3,0,0,0,0,1,3.4,-0.26
14,37604,,Paulo André,3,283,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,3.4,1.01
14,37694,,Henrique,4,283,0,0,0,0,2,1,0,0,3,0,0,0,4,0,0,0,0,0,7.8,1.11
14,49674,,Fabrício,2,283,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,-0.4,-0.86
14,62136,,Marcelo Oliveira,6,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.53
14,62136,,Marcelo Oliveira,6,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.53
14,42116,,Willian,5,283,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4,-0.69
14,37656,,Fábio,1,283,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,3.7,-0.05
14,87863,,De Arrascaeta,4,283,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,-1.0,-0.69
14,68953,,Leandro Damião,5,283,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,0.5,0.1
14,90302,,Pedro Rocha,5,284,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,-2.4,-2.15
14,82639,,Marcelo Hermes,2,284,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,1,0,2,0.2,-0.69
14,42501,,Rhodolfo,3,284,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,2.3,0.2
14,68821,,Rafael Galhardo,2,284,0,0,1,1,1,0,0,0,7,0,0,0,0,0,0,0,0,1,2.6,-0.69
14,83028,,Braian Rodríguez,5,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24
14,88479,,Walace,4,284,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,2.7,-0.93
14,80853,,Pedro Geromel,3,284,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,1,0,1,1.2,-0.32
14,38196,,Maicon,4,284,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,0.1,-0.13
14,38738,,Douglas,4,284,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,-1.3,-0.43
14,51548,,Giuliano,4,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.95
14,86759,,Luan,5,284,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,-0.7,-0.54
14,37770,,Marcelo Grohe,1,284,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,5.0,0.29
14,69041,,Muriel,1,285,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.7,-0.95
14,73750,,Nicolás Freitas,4,285,0,0,0,0,0,2,0,0,5,0,0,0,2,0,0,0,0,2,1.9,-0.8
14,78530,,Matheus Bertotto,4,285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,-0.02
14,62129,,Wellington,4,285,0,0,0,1,0,0,0,0,3,0,0,0,4,0,0,0,0,2,5.9,1.79
14,37655,,Rafael Moura,5,285,0,0,0,0,0,3,0,1,2,0,0,0,3,0,0,0,0,4,3.5,0.99
14,38573,,Nilton,4,285,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,-0.7,-0.19
14,38852,,Anderson,4,285,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1.1,-0.41
14,73766,,Diego Aguirre,6,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,-0.4
14,52253,,Réver,3,285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,-1.96
14,36540,,Juan,3,285,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1.1,-0.94
14,70360,,Eduardo Sasha,5,285,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,8.8,2.06
14,78435,,Vitinho,5,285,0,0,0,0,2,3,0,0,7,0,0,0,2,0,0,0,0,2,3.2,-2.97
14,38219,,Alex,4,285,0,0,0,0,2,3,0,0,7,0,0,0,0,0,0,0,0,1,0.3,-1.25
14,72490,,Fred,3,290,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0.9,0.06
14,86943,,Liniker,4,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5
14,90917,,Carlos,5,290,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,1,1.4,0.05
14,85399,,Felipe Macedo,3,290,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,-1.7,-0.31
14,70916,,Diogo Goiano,2,290,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1.1,0.27
14,86935,,Rodrigo,4,290,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,4.6,0.01
14,82632,,Lucas Coelho,5,290,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,-0.6,-0.55
14,88917,,Murilo Henrique,4,290,0,0,0,1,0,2,0,1,7,0,0,0,1,0,0,0,0,0,1.1,0.13
14,90285,,Bruno Henrique,5,290,0,0,0,0,1,3,0,1,3,0,0,0,1,0,0,0,0,2,1.5,-0.38
14,50295,,Felipe Menezes,4,290,1,0,0,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,12.5,2.38
14,63283,,Esquerdinha,4,294,0,0,0,0,1,4,0,0,5,0,0,0,4,0,0,0,0,0,8.0,1.52
14,63283,,Esquerdinha,4,294,0,0,0,0,1,4,0,0,5,0,0,0,4,0,0,0,0,0,8.0,1.52
14,38695,,David,4,290,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,5.2,1.14
14,37899,,Renan,1,290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-4.3,-2.54
14,73384,,Samuel Xavier,2,292,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,4.9,-0.01
14,69051,,Danilo Fernandes,1,292,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.4,0.12
14,87211,,Eduardo Baptista,6,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55,0.87
14,87211,,Eduardo Baptista,6,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55,0.87
14,38579,,Rodrigo Mancha,4,292,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.2,0.46
14,82647,,Régis,4,292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,-0.22
14,38632,,Matheus Ferraz,3,292,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4.1,-0.68
14,78445,,Renê,2,292,0,0,0,0,0,2,0,0,5,1,0,0,3,0,0,1,0,1,7.1,1.51
14,38021,,Wendel,4,292,0,0,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,4,5.7,1.11
14,38100,,Durval,3,292,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,4.4,0.5
14,74140,,Élber,4,292,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7.4,-0.91
14,68834,,Rithely,4,292,0,0,0,1,2,3,0,0,1,0,0,0,3,0,0,0,0,0,8.7,1.59
14,68911,,Diego Souza,4,292,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0.6,-1.73
14,82463,,Otávio ,4,293,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,6.7,0.92
14,90406,,Crysan,5,293,0,0,0,1,0,1,0,2,3,0,0,0,0,0,0,0,0,1,-0.9,-0.73
14,50427,,Kadu,3,293,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,4,4.8,1.0
14,74078,,Hernani,4,293,1,0,0,1,3,1,0,0,4,0,0,0,2,0,0,0,0,3,12.3,2.83
14,79710,,Caíque,5,293,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,-0.3,-0.97
14,86486,,Milton Mendes,6,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79,0.99
14,86765,,Bruno Mota,4,293,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.9,-0.5
14,50292,,Paulinho Dias,4,293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1.3,-0.98
14,50645,,Eduardo,2,293,0,0,0,1,0,1,0,0,4,1,0,0,4,0,0,0,0,1,11.6,2.03
