match_num,player_name_2,player_team,player_status
51,Daniel Guedes,Santos - SP,out
51,Chiquinho,Santos - SP,in
51,Elano,Santos - SP,out
51,Thiago Maia,Santos - SP,in
51,Gabriel B.,Santos - SP,out
51,Neto Berola,Santos - SP,in
51,Renato Caja,Ponte Preta - SP,out
51,Juninho,Ponte Preta - SP,in
51,Felipe Azevedo,Ponte Preta - SP,out
51,Cesar,Ponte Preta - SP,in
51,Diego,Ponte Preta - SP,out
51,Borges,Ponte Preta - SP,in
52,Samir,Flamengo - RJ,out
52,Bressan,Flamengo - RJ,in
52,Jonas,Flamengo - RJ,out
52,Rodrigo,Flamengo - RJ,in
52,Gabriel,Flamengo - RJ,out
52,Paulinho,Flamengo - RJ,in
52,Bruno Silva,Chapecoense - SC,out
52,Abuda,Chapecoense - SC,in
52,Ananias,Chapecoense - SC,out
52,Neto,Chapecoense - SC,in
52,Wagner,Chapecoense - SC,out
52,Maranhão,Chapecoense - SC,in
53,Carlos Alberto Carvalho,Atlético - MG,out
53,Thiago Ribeiro,Atlético - MG,in
53,Datolo,Atlético - MG,out
53,Guilherme,Atlético - MG,in
53,Giovanni Augusto,Atlético - MG,out
53,Maicosuel,Atlético - MG,in
53,Leandro Damiao,Cruzeiro - MG,out
53,Joel,Cruzeiro - MG,in
53,Alisson,Cruzeiro - MG,out
53,Gabriel Xavier,Cruzeiro - MG,in
54,Michel Bastos,São Paulo - SP,out
54,Reinaldo,São Paulo - SP,in
54,Denilson,São Paulo - SP,out
54,Hudson,São Paulo - SP,in
54,Souza,São Paulo - SP,out
54,Thiago Mendes,São Paulo - SP,in
54,Araujo,Grêmio - RS,out
54,Junior,Grêmio - RS,in
54,Pedro Rocha,Grêmio - RS,out
54,Victor Rangel,Grêmio - RS,in
54,Yuri Mamute,Grêmio - RS,out
54,Braian Rodriguez,Grêmio - RS,in
55,Natanael,Atlético - PR,out
55,Guilherme Arana,Atlético - PR,in
55,Nikao,Atlético - PR,out
55,Jadson,Atlético - PR,in
55,Giovanni,Atlético - PR,out
55,Ytalo,Atlético - PR,in
55,Julio Cesar,Vasco da Gama - RJ,out
55,Jhon,Vasco da Gama - RJ,in
55,Serginho,Vasco da Gama - RJ,out
55,Jackson Caucaia,Vasco da Gama - RJ,in
55,Julio dos Santos,Vasco da Gama - RJ,out
55,Riascos,Vasco da Gama - RJ,in
56,Rafael Costa,Joinville - SC,out
56,Marcelinho Paraiba,Joinville - SC,in
56,Niltinho,Joinville - SC,out
56,Kempes,Joinville - SC,in
56,Renato,Joinville - SC,out
56,Welinton,Joinville - SC,in
56,Renato Augusto,Corinthians - SP,out
56,Ralf,Corinthians - SP,in
56,Bruno,Corinthians - SP,out
56,Petros,Corinthians - SP,in
56,Angel Romero,Corinthians - SP,out
56,Vagner Love,Corinthians - SP,in
57,Fred,Fluminense - RJ,out
57,Magno Alves,Fluminense - RJ,in
57,Vinicius,Fluminense - RJ,out
57,Marcos Jr,Fluminense - RJ,in
57,Renato,Fluminense - RJ,out
57,Wellington Silva,Fluminense - RJ,in
57,Maikon,Sport - PE,out
57,Rodrigo Mancha,Sport - PE,in
57,Mike,Sport - PE,out
57,Danilo,Sport - PE,in
57,Neto,Sport - PE,out
57,Regis,Sport - PE,in
58,Vitinho,Internacional - RS,out
58,Alex,Internacional - RS,in
58,Valdivia,Internacional - RS,out
58,Nicolas,Internacional - RS,in
58,Anderson,Internacional - RS,out
58,Rafael Moura,Internacional - RS,in
58,Rafhael Lucas,Coritiba - PR,out
58,Wallyson,Coritiba - PR,in
58,Fabricio,Coritiba - PR,out
58,Luis,Coritiba - PR,in
58,Thiago,Coritiba - PR,out
58,Icaro,Coritiba - PR,in
59,Carlos Alberto,Figueirense - SC,out
59,Yago Felipe,Figueirense - SC,in
59,Fabinho,Figueirense - SC,out
59,Thiago Santana,Figueirense - SC,in
59,Clayton,Figueirense - SC,out
59,Dener,Figueirense - SC,in
59,Marcos,Palmeiras - SP,out
59,Cleiton Xavier,Palmeiras - SP,in
59,Dudu,Palmeiras - SP,out
59,Cristaldo,Palmeiras - SP,in
59,Jackson,Palmeiras - SP,out
59,Omar Fernando Tobio,Palmeiras - SP,in
60,Felipe,Goiás - GO,out
60,Arthur,Goiás - GO,in
60,Wesley,Goiás - GO,out
60,Jarlan,Goiás - GO,in
60,Carlos,Goiás - GO,out
60,Lucas,Goiás - GO,in
60,Renan,Avaí - SC,out
60,Denner,Avaí - SC,in
60,Pablo,Avaí - SC,out
60,Romulo,Avaí - SC,in
60,Eduardo,Avaí - SC,out
60,Adriano,Avaí - SC,in
