match_num,player_name_2,team_name_3,player_status,team_id,player_id,match_name,match_nickname,match_ratio
71,Yago Felipe,Figueirense - SC,out,316,[],[],[],
71,Jefferson,Figueirense - SC,in,316,[],[],[],
71,França,Figueirense - SC,out,316,[],[],[],
71,Thiago Santana,Figueirense - SC,in,316,[],[],[],
71,Elias,Figueirense - SC,out,316,[],[],[],
71,Everaldo,Figueirense - SC,in,316,[],[],[],
71,Alex,Internacional - RS,out,285,[],[],[],
71,Taiberson,Internacional - RS,in,285,[],[],[],
71,Artur,Internacional - RS,out,285,[],[],[],
71,Alan Ruschel,Internacional - RS,in,285,[],[],[],
71,Lisandro Lopez,Internacional - RS,out,285,[],[],[],
71,Vitinho,Internacional - RS,in,285,[],[],[],
72,Gabriel B.,Santos - SP,out,277,"[83257, 68954]","['Gabriel Barbosa Almeida', 'Marcos Gabriel do Nascimento']","['Gabriel', 'Marquinhos Gabriel']","[100, 88]"
72,Neto Berola,Santos - SP,in,277,"[68807, 68807]","[nan, nan]","['Neto Berola', 'Neto Berola']","[100, 100]"
72,Gigio,Santos - SP,out,277,"[84896, 88225, 69040, 90566, 91274, 70046, 62974, 68954, 83257, 50317, 73896, 38910, 68807, 68807]","[nan, 'Daniel Guedes da Silva', 'Vladimir Orlando Cardoso de Araújo Filho', nan, nan, 'Victor Ferraz Macedo', 'Werley Ananias da Silva', 'Marcos Gabriel do Nascimento', 'Gabriel Barbosa Almeida', 'David Braz de Oliveira Filho', 'Geuvânio Santos Silva', 'Ricardo de Oliveira', nan, nan]","['Lucas Otávio ', 'Daniel Guedes ', 'Vladimir', 'Rafael Longuine', 'Marcelo Fernandes', 'Victor Ferraz', 'Werley', 'Marquinhos Gabriel', 'Gabriel', 'David Braz', 'Geuvânio', 'Ricardo Oliveira', 'Neto Berola', 'Neto Berola']",
72,Leandro,Santos - SP,in,277,78235,,Leandrinho,86
72,Marquinhos Gabriel,Santos - SP,out,277,"[68954, 83257]","['Marcos Gabriel do Nascimento', 'Gabriel Barbosa Almeida']","['Marquinhos Gabriel', 'Gabriel']","[100, 100]"
72,Thiago Maia,Santos - SP,in,277,89637,,Thiago Maia,100
72,Petros,Corinthians - SP,out,264,78891,Petros Mateus dos Santos Araújo,Petros,100
72,Luciano,Corinthians - SP,in,264,80287,Luciano da Rocha Neves,Luciano,100
72,Mendoza,Corinthians - SP,out,264,90031,,Mendoza,100
72,Edilson,Corinthians - SP,in,264,38523,Edílson Mendes Guimarães,Edílson,92
72,Edu Dracena,Corinthians - SP,out,264,37657,Eduardo Luís Abonizio de Souza,Edu Dracena,100
72,Danilo,Corinthians - SP,in,264,38067,Danilo Gabriel de Andrade,Danilo,100
73,Gabriel,Flamengo - RJ,out,262,73515,Gabriel Santana Pinto,Gabriel,100
73,Marcelo Cirino,Flamengo - RJ,in,262,69022,Marcelo Cirino da Silva,Marcelo Cirino,100
73,Pará,Flamengo - RJ,out,262,62086,Marcos Rogério Ricci Lopes,Pará,100
73,Alan Patrick,Flamengo - RJ,in,262,"[68685, 68685]","[nan, nan]","['Alan Patrick', 'Alan Patrick']","[100, 100]"
73,Eduardo da Silva,Flamengo - RJ,out,262,"[72893, 50301]","[nan, 'Everton Cardoso da Silva']","['Eduardo Da Silva', 'Everton']","[100, 81]"
73,Paulinho,Flamengo - RJ,in,262,78578,,Paulinho,100
73,Thiago Ribeiro,Atlético - MG,out,282,68929,,Thiago Ribeiro,100
73,Dodo,Atlético - MG,in,282,84927,Raphael Guimarães de Paula,Dodô,86
73,Rafael Carioca,Atlético - MG,out,282,60784,,Rafael Carioca,100
73,Josue,Atlético - MG,in,282,"[36790, 37851]","[nan, 'Maicosuel Reginaldo de Matos']","['Josué', 'Maicosuel']","[89, 80]"
73,Giovanni Augusto,Atlético - MG,out,282,68938,Giovanni Augusto Oliveira Cardoso,Giovanni Augusto,100
73,Leandro Donizete,Atlético - MG,in,282,51318,Leandro Donizete Gonçalves da Silva,Leandro Donizete,100
74,Neto,Sport - PE,out,292,87742,Antônio Francisco Moura Neto,Neto,100
74,Marlone,Sport - PE,in,292,"[80944, 80944]","['Johnath Marlone Azevedo da Silva', 'Johnath Marlone Azevedo da Silva']","['Marlone', 'Marlone']","[100, 100]"
74,Maikon,Sport - PE,out,292,"[62069, 62069]","[nan, nan]","['Maikon Leite', 'Maikon Leite']","[100, 100]"
74,Samuel,Sport - PE,in,292,"[73384, 73806]","['Samuel Xavier Brito', nan]","['Samuel Xavier', 'Samuel ']","[100, 100]"
74,Andre,Sport - PE,out,292,"[68690, 68690, 69051, 68911]","['André Felipe Ribeiro de Souza', 'André Felipe Ribeiro de Souza', 'Danilo Fernandes Batista', 'Diego Souza de Andrade']","['André', 'André', 'Danilo Fernandes', 'Diego Souza']","[89, 89, 80, 80]"
74,Regis,Sport - PE,in,292,82647,Régis Augusto Salmazzo,Régis,89
74,Biancucchi,Vasco da Gama - RJ,out,267,84679,,Emanuel Biancucchi,100
74,Julio dos Santos,Vasco da Gama - RJ,in,267,60853,,Julio Dos Santos,100
74,Riascos,Vasco da Gama - RJ,out,267,"[83189, 83189]","['Duvier Riacos Barahona', 'Duvier Riacos Barahona']","['Riascos', 'Riascos']","[100, 100]"
74,Julio Cesar,Vasco da Gama - RJ,in,267,37663,,Julio Cesar,100
74,Jhon,Vasco da Gama - RJ,out,267,78652,Jhon Cley Jesus Silva,Jhon Cley,100
74,Rafael Silva,Vasco da Gama - RJ,in,267,86725,,Rafael Silva,100
75,Douglas,Grêmio - RS,out,284,38738,Douglas dos Santos,Douglas,100
75,Edinho,Grêmio - RS,in,284,37792,Edimo Ferreira Campos,Edinho,100
75,Pedro Rocha,Grêmio - RS,out,284,90302,Pedro Rocha Neves,Pedro Rocha,100
75,Yuri Mamute,Grêmio - RS,in,284,78012,,Yuri Mamute,100
75,Giuliano,Grêmio - RS,out,284,51548,,Giuliano,100
75,Braian Rodriguez,Grêmio - RS,in,284,83028,,Braian Rodríguez,97
75,Robinho,Palmeiras - SP,out,275,62104,Róbson Michael Signorini,Robinho,100
75,Ze Roberto,Palmeiras - SP,in,275,36612,,Zé Roberto,95
75,Marcos,Palmeiras - SP,out,275,37718,Marcos Arouca da Silva,Arouca,100
75,Cleiton Xavier,Palmeiras - SP,in,275,38530,,Cleiton Xavier,100
75,Gabriel,Palmeiras - SP,out,275,78605,Gabriel Girotto Franco,Gabriel,100
75,Amaral,Palmeiras - SP,in,275,42232,William José de Souza,Amaral,100
76,Henrique,Cruzeiro - MG,out,283,37694,Henrique Pacheco de Lima,Henrique,100
76,Bruno Ramires,Cruzeiro - MG,in,283,"[41327, 41327, 89924, 50382, 51705, 69014, 60788, 42116, 37656, 68953, 87391]","['Vanderlei Luxemburgo da Silva', 'Vanderlei Luxemburgo da Silva', 'Bruno Edgar Silva Almeida', nan, nan, 'Manoel Messias Silva Carvalho', 'Marcos Antônio da Silva Gonçalves', 'Willian Gomes de Siqueira', 'Fábio Deivson Lopes Maciel', 'Leandro Damião da Silva dos Santos', nan]","['Vanderlei Luxemburgo', 'Vanderlei Luxemburgo', 'Bruno Edgar', 'Charles', 'Bruno Rodrigo', 'Manoel', 'Marquinhos', 'Willian', 'Fábio', 'Leandro Damião', 'Allano']",
76,Mayke,Cruzeiro - MG,out,283,81150,Mayke Rocha de Oliveira,Mayke,100
76,Fabiano,Cruzeiro - MG,in,283,79887,Fabiano Leissmann,Fabiano,100
76,Para,Cruzeiro - MG,out,283,87213,,Pará,86
76,Joel,Cruzeiro - MG,in,283,82787,,Joel,100
76,Gil,Chapecoense - SC,out,315,63014,,Gil,100
76,Odair,Chapecoense - SC,in,315,79892,Odair Souza ,Nenén,100
76,Wagner,Chapecoense - SC,out,315,90872,,Wagner,100
76,Hyoran,Chapecoense - SC,in,315,85931,Hyoran Kaue Dalmoro,Hyoran,100
77,Thiago Mendes,São Paulo - SP,out,276,71123,,Thiago Mendes,100
77,Edson,São Paulo - SP,in,276,"[71507, 50324]","[nan, 'Hudson Rodrigues dos Santos']","['Edson Silva', 'Hudson']","[100, 80]"
77,Alexandre Pato,São Paulo - SP,out,276,49675,Alexandre Rodrigues da Silva,Alexandre Pato,100
77,Centurion,São Paulo - SP,in,276,88269,,Centurión,94
77,Romario,Avaí - SC,out,314,80975,Romário Guilherme dos Santos,Romário ,92
77,Eltinho,Avaí - SC,in,314,42474,,Eltinho,100
77,Pablo,Avaí - SC,out,314,60794,,Pablo,100
77,Andre Lima,Avaí - SC,in,314,68893,André Luiz Barretto Silva Lima,André Lima,95
77,Hugo,Avaí - SC,out,314,71995,,Hugo,100
77,Romulo,Avaí - SC,in,314,89696,,Rômulo,91
78,Ytalo,Atlético - PR,out,293,53148,,Ytalo,100
