,match_num,player_name_2,player_team,player_status
0,211,Alex,Internacional - RS,out
1,211,Anderson,Internacional - RS,in
2,211,Vitinho,Internacional - RS,out
3,211,Lisandro Lopez,Internacional - RS,in
4,211,Valdivia,Internacional - RS,out
5,211,Rafael Moura,Internacional - RS,in
6,211,Rafael Silva,Vasco da Gama - RJ,out
7,211,Lucas Siqueira,Vasco da Gama - RJ,in
8,211,Serginho,Vasco da Gama - RJ,out
9,211,Bruno,Vasco da Gama - RJ,in
10,211,Andrezinho,Vasco da Gama - RJ,out
11,211,Riascos,Vasco da Gama - RJ,in
12,212,Fabricio,Joinville - SC,out
13,212,Danrlei,Joinville - SC,in
14,212,Edigar Junio,Joinville - SC,out
15,212,Silvinho,Joinville - SC,in
16,212,Kadu,Joinville - SC,out
17,212,Kempes,Joinville - SC,in
18,212,Michel Bastos,São Paulo - SP,out
19,212,Daniel,São Paulo - SP,in
20,212,Reinaldo,São Paulo - SP,out
21,212,Matheus Reis,São Paulo - SP,in
22,212,Wilder,São Paulo - SP,out
23,212,Centurion,São Paulo - SP,in
24,213,Marcio Araujo,Flamengo - RJ,out
25,213,Jonas,Flamengo - RJ,in
26,213,Pablo Armero,Flamengo - RJ,out
27,213,Paulinho,Flamengo - RJ,in
28,213,Emerson Sheik,Flamengo - RJ,out
29,213,Marcelo Cirino,Flamengo - RJ,in
30,213,Camacho,Avaí - SC,out
31,213,Renan,Avaí - SC,in
32,213,Adriano,Avaí - SC,out
33,213,Roberto,Avaí - SC,in
34,213,Anderson,Avaí - SC,out
35,213,Pablo,Avaí - SC,in
36,214,Thiago Ribeiro,Atlético - MG,out
37,214,Mansur,Atlético - MG,in
38,214,Giovanni Augusto,Atlético - MG,out
39,214,Cardenas,Atlético - MG,in
40,214,Kadu,Atlético - PR,out
41,214,Gustavo,Atlético - PR,in
42,214,Guilherme,Atlético - PR,out
43,214,Walter,Atlético - PR,in
44,214,Ewandro,Atlético - PR,out
45,214,Nikao,Atlético - PR,in
46,215,Jadson,Corinthians - SP,out
47,215,Rildo,Corinthians - SP,in
48,215,Vagner Love,Corinthians - SP,out
49,215,Angel Romero,Corinthians - SP,in
50,215,Malcom,Corinthians - SP,out
51,215,Rodriguinho,Corinthians - SP,in
52,215,Wellington Paulista,Fluminense - RJ,out
53,215,Michael,Fluminense - RJ,in
54,215,Cicero,Fluminense - RJ,out
55,215,Vinicius,Fluminense - RJ,in
56,215,Gerson,Fluminense - RJ,out
57,215,Osvaldo,Fluminense - RJ,in
58,216,João Paulo,Coritiba - PR,out
59,216,R. Ramos,Coritiba - PR,in
60,216,Esquerdinha,Coritiba - PR,out
61,216,Evandro,Coritiba - PR,in
62,216,Luis,Coritiba - PR,out
63,216,Bueno,Coritiba - PR,in
64,216,Wendel,Sport - PE,out
65,216,Rodrigo Mancha,Sport - PE,in
66,216,Samuel,Sport - PE,out
67,216,Maikon,Sport - PE,in
68,216,Andre,Sport - PE,out
69,216,Hernane,Sport - PE,in
70,217,David França,Goiás - GO,out
71,217,Murilo,Goiás - GO,in
72,217,Ze Eduardo,Goiás - GO,out
73,217,Wesley,Goiás - GO,in
74,217,Bruno,Goiás - GO,out
75,217,Ygor,Goiás - GO,in
76,217,Egidio,Palmeiras - SP,out
77,217,Joao Paulo,Palmeiras - SP,in
78,217,Thiago Santos,Palmeiras - SP,out
79,217,Rafael Marques,Palmeiras - SP,in
80,217,Lucas Barrios,Palmeiras - SP,out
81,217,Alecsandro,Palmeiras - SP,in
82,218,Ricardo Oliveira,Santos - SP,out
83,218,Nilson,Santos - SP,in
84,218,Marquinhos Gabriel,Santos - SP,out
85,218,Rafael Longuine,Santos - SP,in
86,218,Neto Berola,Santos - SP,out
87,218,Leo Cittadini,Santos - SP,in
88,218,Odair,Chapecoense - SC,out
89,218,Bruno Silva,Chapecoense - SC,in
90,218,Ananias,Chapecoense - SC,out
91,218,Camilo,Chapecoense - SC,in
92,218,Joao Afonso,Chapecoense - SC,out
93,218,Cleber Santana,Chapecoense - SC,in
94,219,Felipe Azevedo,Ponte Preta - SP,out
95,219,Adriano,Ponte Preta - SP,in
96,219,Bady,Ponte Preta - SP,out
97,219,Diego,Ponte Preta - SP,in
98,219,Diego,Ponte Preta - SP,out
99,219,Clayson,Ponte Preta - SP,in
100,219,Leandro Damiao,Cruzeiro - MG,out
101,219,Vinicius Araujo,Cruzeiro - MG,in
102,219,Allano,Cruzeiro - MG,out
103,219,Marquinhos,Cruzeiro - MG,in
104,219,Ariel Cabral,Cruzeiro - MG,out
105,219,Marcos Vinicius,Cruzeiro - MG,in
106,220,Paulo Roberto,Figueirense - SC,out
107,220,Joao Vitor,Figueirense - SC,in
108,220,Rafael Bastos,Figueirense - SC,out
109,220,Alemao,Figueirense - SC,in
110,220,Dudu,Figueirense - SC,out
111,220,Marcao,Figueirense - SC,in
112,220,Bobo,Grêmio - RS,out
113,220,Victor Rangel,Grêmio - RS,in
114,220,Fernandinho,Grêmio - RS,out
115,220,Pedro Rocha,Grêmio - RS,in
116,220,Maxi Rodriguez,Grêmio - RS,out
117,220,Willian Schuster,Grêmio - RS,in
