match_num,player_name_2,player_team,player_status
1,Valdivia,Palmeiras - SP,out
1,Egidio,Palmeiras - SP,in
1,Dudu,Palmeiras - SP,out
1,Kelvin,Palmeiras - SP,in
1,Gabriel,Palmeiras - SP,out
1,Alan Patrick,Palmeiras - SP,in
1,Cardenas,Atlético - MG,out
1,Carlos Alberto Carvalho,Atlético - MG,in
1,Eduardo,Atlético - MG,out
1,Danilo,Atlético - MG,in
1,Giovanni Augusto,Atlético - MG,out
1,Dodo,Atlético - MG,in
2,Camilo,Chapecoense - SC,out
2,Maylson,Chapecoense - SC,in
2,Ananias,Chapecoense - SC,out
2,Maranhão,Chapecoense - SC,in
2,Hyoran,Chapecoense - SC,out
2,Bruno Silva,Chapecoense - SC,in
2,Negueba,Coritiba - PR,out
2,Rodolfo,Coritiba - PR,in
2,Luccas Claro,Coritiba - PR,out
2,Thiago,Coritiba - PR,in
2,Pedro Ken,Coritiba - PR,out
2,Mateus,Coritiba - PR,in
3,Pierre,Fluminense - RJ,out
3,Robert,Fluminense - RJ,in
3,Giovanni,Fluminense - RJ,out
3,Vinicius,Fluminense - RJ,in
3,Gerson,Fluminense - RJ,out
3,Wagner,Fluminense - RJ,in
3,Wellington Saci,Joinville - SC,out
3,Dankler,Joinville - SC,in
3,Augusto Cesar,Joinville - SC,out
3,Willian Popp,Joinville - SC,in
3,Welinton,Joinville - SC,out
3,Anselmo,Joinville - SC,in
4,Luis Fabiano,São Paulo - SP,out
4,Thiago Mendes,São Paulo - SP,in
4,Hudson,São Paulo - SP,out
4,GANSO,São Paulo - SP,in
4,Gabriel,São Paulo - SP,out
4,Alexandre Pato,São Paulo - SP,in
4,Hector,Flamengo - RJ,out
4,Eduardo da Silva,Flamengo - RJ,in
4,Gabriel,Flamengo - RJ,out
4,Arthur,Flamengo - RJ,in
4,Almir,Flamengo - RJ,out
4,Lucas,Flamengo - RJ,in
5,Gabriel Xavier,Cruzeiro - MG,out
5,Judivan,Cruzeiro - MG,in
5,Charles,Cruzeiro - MG,out
5,Willian,Cruzeiro - MG,in
5,Fabiano,Cruzeiro - MG,out
5,Mayke,Cruzeiro - MG,in
5,Danilo,Corinthians - SP,out
5,Emerson Sheik,Corinthians - SP,in
5,Vagner Love,Corinthians - SP,out
5,Angel Romero,Corinthians - SP,in
5,Malcom,Corinthians - SP,out
5,Mendoza,Corinthians - SP,in
6,Felipe,Atlético - PR,out
6,Hernani,Atlético - PR,in
6,Marcos Guilherme,Atlético - PR,out
6,Nikao,Atlético - PR,in
6,Marco Damasceno,Atlético - PR,out
6,Douglas,Atlético - PR,in
6,Léo,Internacional - RS,out
6,Alex,Internacional - RS,in
6,Vitinho,Internacional - RS,out
6,Valdivia,Internacional - RS,in
6,Claudio Winck,Internacional - RS,out
6,Alisson Farias,Internacional - RS,in
7,Wendel,Sport - PE,out
7,Rodrigo Mancha,Sport - PE,in
7,Elber,Sport - PE,out
7,Mike,Sport - PE,in
7,Joelinton,Sport - PE,out
7,Regis,Sport - PE,in
7,Nirley,Figueirense - SC,out
7,Henrique,Figueirense - SC,in
7,Jean Deretti,Figueirense - SC,out
7,Leonardo,Figueirense - SC,in
7,Dudu,Figueirense - SC,out
7,Mazola,Figueirense - SC,in
8,Rafael Silva,Vasco da Gama - RJ,out
8,Yago,Vasco da Gama - RJ,in
8,Dagoberto,Vasco da Gama - RJ,out
8,Marcio,Vasco da Gama - RJ,in
8,Serginho,Vasco da Gama - RJ,out
8,Bernardo,Vasco da Gama - RJ,in
8,Rafael,Goiás - GO,out
8,Paulo,Goiás - GO,in
8,Felipe,Goiás - GO,out
8,Esquerdinha,Goiás - GO,in
8,Wesley,Goiás - GO,out
8,Lucas,Goiás - GO,in
9,Giuliano,Grêmio - RS,out
9,Douglas,Grêmio - RS,in
9,Galhardo,Grêmio - RS,out
9,Matias,Grêmio - RS,in
9,Lincoln,Grêmio - RS,out
9,Everton,Grêmio - RS,in
9,Josimar,Ponte Preta - SP,out
9,Juninho,Ponte Preta - SP,in
9,Paulinho,Ponte Preta - SP,out
9,Diego,Ponte Preta - SP,in
9,Rildo,Ponte Preta - SP,out
9,Felipe Azevedo,Ponte Preta - SP,in
10,Anderson,Avaí - SC,out
10,Everton Silva,Avaí - SC,in
10,Renan,Avaí - SC,out
10,Roberto,Avaí - SC,in
10,Werley,Santos - SP,out
10,Gustavo,Santos - SP,in
10,Chiquinho,Santos - SP,out
10,Cicinho,Santos - SP,in
10,Gigio,Santos - SP,out
10,Gabriel B.,Santos - SP,in
