match_num,player_name_2,team_name_3,player_status,team_id,player_id,match_name,match_nickname,match_ratio
271,Ronaldinho Gaucho,Fluminense - RJ,out,266,"[38279, 38279, 38279, 85626, 38440, 38431, 80538, 68887, 62047, 38162, 87211, 87211, 37688]","['Wellington Pereira do Nascimento', 'Wellington Pereira do Nascimento', 'Wellington Pereira do Nascimento', 'Leonardo Pinheiro da Conceição', nan, 'Diego Cavalieri', nan, 'Welington Pereira Rodrigues', 'Jean Raphael Vanderlei Moreira', 'Frederico Chaves Guedes', 'Eduardo Augusto Baptista Miguel', 'Eduardo Augusto Baptista Miguel', 'Cícero Santos']","['Wellington Paulista', 'Wellington Paulista', 'Wellington Paulista', 'Leonardo', 'Pierre', 'Diego Cavalieri', 'Marlon', 'Gum', 'Jean', 'Fred', 'Eduardo Baptista', 'Eduardo Baptista', 'Cícero']",
271,Marcos Jr,Fluminense - RJ,in,266,80188,Marcos Junio Lima dos Santos,Marcos Junior,89
271,Gerson,Fluminense - RJ,out,266,89256,,Gerson,100
271,Osvaldo,Fluminense - RJ,in,266,42222,Osvaldo Lourenço Filho,Osvaldo,100
271,Gustavo Scarpa,Fluminense - RJ,out,266,87999,Gustavo Henrique Furtado Scarpa,Gustavo Scarpa,100
271,Wellington Paulista,Fluminense - RJ,in,266,"[38279, 38279, 38279]","['Wellington Pereira do Nascimento', 'Wellington Pereira do Nascimento', 'Wellington Pereira do Nascimento']","['Wellington Paulista', 'Wellington Paulista', 'Wellington Paulista']","[100, 100, 100]"
271,Rodrigo,Goiás - GO,out,290,86935,,Rodrigo,100
271,Liniker,Goiás - GO,in,290,86943,,Liniker,100
271,Gimenez,Goiás - GO,out,290,87482,,Gimenez,100
271,Everton Pereira,Goiás - GO,in,290,90916,,Everton,100
271,Bruno,Goiás - GO,out,290,90285,Bruno Henrique Pinto,Bruno Henrique,100
271,Carlos,Goiás - GO,in,290,90917,Carlos Eduardo Ferreira de Souza,Carlos,100
272,Bobo,Grêmio - RS,out,284,38139,,Bobô,86
272,Maxi Rodriguez,Grêmio - RS,in,284,84530,,Maxi Rodríguez,96
272,Pedro Rocha,Grêmio - RS,out,284,90302,Pedro Rocha Neves,Pedro Rocha,100
272,Everton,Grêmio - RS,in,284,86757,Everton Sousa Soares,Everton,100
272,Luan,Grêmio - RS,out,284,86759,Luan Guilherme de Jesus Vieira,Luan,100
272,Moises,Grêmio - RS,in,284,82567,,Moisés,91
272,Leonardo,Avaí - SC,out,314,"[60797, 37306, 51299, 62107, 80975, 78151, 79702, 68808, 73863, 60822, 53865]","[nan, 'Gilson Kleina', nan, nan, 'Romário Guilherme dos Santos', 'Vagner Antônio Brandalise', 'Antônio Carlos Cunha Capocasali Júnior', 'Severino do Ramo Clementino da Silva', nan, 'Renan Henrique Oliveira Vieira', nan]","['Eduardo Neto', 'Gilson Kleina', 'Emerson', 'Rudnei', 'Romário ', 'Vagner', 'Antônio Carlos ', 'Nino Paraíba', 'Claudinei', 'Renan Oliveira', 'Léo Gamalho']",
272,Andre Lima,Avaí - SC,in,314,68893,André Luiz Barretto Silva Lima,André Lima,95
272,Rudnei,Avaí - SC,out,314,"[62107, 73863]","[nan, nan]","['Rudnei', 'Claudinei']","[100, 83]"
272,Anderson,Avaí - SC,in,314,83335,,Anderson Lopes,100
272,Everton Silva,Avaí - SC,out,314,62976,,Everton Silva,100
272,Roberto,Avaí - SC,in,314,38178,Roberto César Zardin Rodrigues,Roberto,100
273,Nilson,Santos - SP,out,277,70018,,Nilson,100
273,Weverson,Santos - SP,in,277,"[73085, 73085, 88224, 87192, 78248, 70046, 68954, 83257, 38908, 62121, 40990]","[nan, nan, 'Paulo Ricardo Ferreira', 'José Carlos Cracco Neto', 'Gustavo Henrique Vernes', 'Victor Ferraz Macedo', 'Marcos Gabriel do Nascimento', 'Gabriel Barbosa Almeida', 'Renato Dirnei Florêncio', 'Vanderlei Farias da Silva', 'Dorival Silvestre Júnior']","['Leandro', 'Leandro', 'Paulo Ricardo', 'Zeca', 'Gustavo Henrique', 'Victor Ferraz', 'Marquinhos Gabriel', 'Gabriel', 'Renato', 'Vanderlei', 'Dorival Júnior']",
273,Lucas Lima,Santos - SP,out,277,80583,Lucas Rafael Araujo Lima,Lucas Lima,100
273,Sergio,Santos - SP,in,277,88002,Sergio Antonio Soler de Oliveira Junior,Serginho,100
273,Thiago Maia,Santos - SP,out,277,89637,,Thiago Maia,100
273,Leo Cittadini,Santos - SP,in,277,70986,Leonardo Cittadini,Léo Cittadini,96
273,Wellington,Internacional - RS,out,285,62129,Wellington Aparecido Martins,Wellington,100
273,Alex,Internacional - RS,in,285,85465,Alex Paulo Menezes Santana,Alex Santana,100
273,Léo,Internacional - RS,out,285,69177,Leonardo Moreira Morais,Léo,100
273,Adniellyson,Internacional - RS,in,285,"[89275, 91917, 49651, 63172, 82896, 85423, 38573, 38852, 36540, 78435, 73317, 73317]","[nan, nan, 'Ernando Rodrigues Lopes', 'Paulo Marcos de Jesus Ribeiro', nan, 'Wanderson Ferreira de Oliveira', 'Nílton Ferreira Júnior', nan, 'Juan Silveira dos Santos', 'Victor Vinícius Coelho dos Santos', nan, nan]","['William', 'Silva', 'Ernando', 'Paulão', 'Alisson Becker', 'Valdivia', 'Nilton', 'Anderson', 'Juan', 'Vitinho', 'Argel Fucks', 'Argel Fucks']",
273,Anderson,Internacional - RS,out,285,"[85423, 38852]","['Wanderson Ferreira de Oliveira', nan]","['Valdivia', 'Anderson']","[100, 100]"
