match_num,player_name_2,player_team,player_status
141,Eduardo,Avaí - SC,out
141,Junior Souza,Avaí - SC,in
141,William,Avaí - SC,out
141,Andre Lima,Avaí - SC,in
141,Taua,Avaí - SC,out
141,Romulo,Avaí - SC,in
141,Eduardo,Atlético - PR,out
141,Bruno Pereirinha,Atlético - PR,in
141,Sidcley,Atlético - PR,out
141,Natanael,Atlético - PR,in
141,Crysan,Atlético - PR,out
141,Ytalo,Atlético - PR,in
142,Douglas,Grêmio - RS,out
142,Maxi Rodriguez,Grêmio - RS,in
142,Giuliano,Grêmio - RS,out
142,Fernandinho,Grêmio - RS,in
142,Pedro Rocha,Grêmio - RS,out
142,Braian Rodriguez,Grêmio - RS,in
142,Diego Souza,Sport - PE,out
142,Samuel,Sport - PE,in
142,Rodrigo Mancha,Sport - PE,out
142,Elber,Sport - PE,in
142,Andre,Sport - PE,out
142,Regis,Sport - PE,in
143,Thiago Ribeiro,Atlético - MG,out
143,Carlos Alberto Carvalho,Atlético - MG,in
143,Giovanni Augusto,Atlético - MG,out
143,Cardenas,Atlético - MG,in
143,Datolo,Atlético - MG,out
143,Guilherme,Atlético - MG,in
143,Marcao,Figueirense - SC,out
143,Thiago Santana,Figueirense - SC,in
143,Joao Vitor,Figueirense - SC,out
143,Sueliton,Figueirense - SC,in
143,Rafael Bastos,Figueirense - SC,out
143,Yago Felipe,Figueirense - SC,in
144,Cleber Santana,Chapecoense - SC,out
144,Hyoran,Chapecoense - SC,in
144,Tiago Luis,Chapecoense - SC,out
144,Maranhão,Chapecoense - SC,in
144,Ananias,Chapecoense - SC,out
144,Wagner,Chapecoense - SC,in
144,Fred,Fluminense - RJ,out
144,Magno Alves,Fluminense - RJ,in
144,Osvaldo,Fluminense - RJ,out
144,Lucas,Fluminense - RJ,in
144,Wellington Silva,Fluminense - RJ,out
144,Renato,Fluminense - RJ,in
145,Leandro,Coritiba - PR,out
145,Evandro,Coritiba - PR,in
145,Alan Santos,Coritiba - PR,out
145,Negueba,Coritiba - PR,in
145,Thiago,Coritiba - PR,out
145,Rodolfo,Coritiba - PR,in
145,Vagner Love,Corinthians - SP,out
145,Danilo,Corinthians - SP,in
145,Renato Augusto,Corinthians - SP,out
145,Ralf,Corinthians - SP,in
145,Malcom,Corinthians - SP,out
145,Rildo,Corinthians - SP,in
146,Murilo,Goiás - GO,out
146,Lucas,Goiás - GO,in
146,Patrick,Goiás - GO,out
146,Liniker,Goiás - GO,in
146,Bruno,Goiás - GO,out
146,Carlos,Goiás - GO,in
146,Ayrton,Flamengo - RJ,out
146,Pará,Flamengo - RJ,in
146,Marcelo Cirino,Flamengo - RJ,out
146,Gabriel,Flamengo - RJ,in
146,Hector,Flamengo - RJ,out
146,Alan Patrick,Flamengo - RJ,in
147,Alexandre Pato,São Paulo - SP,out
147,Joao Paulo,São Paulo - SP,in
147,João Schmidt,São Paulo - SP,out
147,Hudson,São Paulo - SP,in
147,Gabriel,São Paulo - SP,out
147,Edson,São Paulo - SP,in
147,Ceara,Cruzeiro - MG,out
147,Mayke,Cruzeiro - MG,in
147,Vinicius Araujo,Cruzeiro - MG,out
147,Leandro Damiao,Cruzeiro - MG,in
147,Marcos Vinicius,Cruzeiro - MG,out
147,Gabriel Xavier,Cruzeiro - MG,in
148,Borges,Ponte Preta - SP,out
148,Leandro,Ponte Preta - SP,in
148,Felipe Azevedo,Ponte Preta - SP,out
148,Keno,Ponte Preta - SP,in
148,Felipe,Ponte Preta - SP,out
148,Bady,Ponte Preta - SP,in
148,Alex,Internacional - RS,out
148,Nicolas,Internacional - RS,in
148,Nilmar,Internacional - RS,out
148,Vitinho,Internacional - RS,in
148,Anderson,Internacional - RS,out
148,Valdivia,Internacional - RS,in
149,Nilson,Santos - SP,out
149,Sergio,Santos - SP,in
149,Gigio,Santos - SP,out
149,Elano,Santos - SP,in
149,Gabriel B.,Santos - SP,out
149,Marco,Santos - SP,in
149,Fabricio,Joinville - SC,out
149,Luiz Meneses,Joinville - SC,in
149,Willian Popp,Joinville - SC,out
149,Kempes,Joinville - SC,in
149,Naldo,Joinville - SC,out
149,Marcelo Costa,Joinville - SC,in
150,Dagoberto,Vasco da Gama - RJ,out
150,Riascos,Vasco da Gama - RJ,in
150,Aislan,Vasco da Gama - RJ,out
150,Serginho,Vasco da Gama - RJ,in
150,Martin Andres,Vasco da Gama - RJ,out
150,Jordi,Vasco da Gama - RJ,in
150,Rafael Marques,Palmeiras - SP,out
150,Cristaldo,Palmeiras - SP,in
150,Robinho,Palmeiras - SP,out
150,Cleiton Xavier,Palmeiras - SP,in
150,Leandro,Palmeiras - SP,out
150,Lucas Barrios,Palmeiras - SP,in
