match_num,player_name_2,player_team,player_status
201,Riascos,Vasco da Gama - RJ,out
201,Andrezinho,Vasco da Gama - RJ,in
201,Julio dos Santos,Vasco da Gama - RJ,out
201,Romarinho,Vasco da Gama - RJ,in
201,Jean,Vasco da Gama - RJ,out
201,Thalles,Vasco da Gama - RJ,in
201,Paulo Roberto,Figueirense - SC,out
201,Fabinho,Figueirense - SC,in
201,Alemao,Figueirense - SC,out
201,Marcao,Figueirense - SC,in
201,Joao Vitor,Figueirense - SC,out
201,Yago Felipe,Figueirense - SC,in
202,Hudson,São Paulo - SP,out
202,Lyanco,São Paulo - SP,in
202,Wesley,São Paulo - SP,out
202,Auro,São Paulo - SP,in
202,Reinaldo,São Paulo - SP,out
202,Matheus Reis,São Paulo - SP,in
202,Tiago,Ponte Preta - SP,out
202,Diego Ivo,Ponte Preta - SP,in
202,Cesar,Ponte Preta - SP,out
202,Keno,Ponte Preta - SP,in
202,Diego,Ponte Preta - SP,out
202,Leonardo,Ponte Preta - SP,in
203,Romulo,Avaí - SC,out
203,Tinga,Avaí - SC,in
203,Nino Paraiba,Avaí - SC,out
203,Pablo,Avaí - SC,in
203,Marquinhos,Avaí - SC,out
203,Anderson,Avaí - SC,in
203,William,Internacional - RS,out
203,Anderson,Internacional - RS,in
203,Valdivia,Internacional - RS,out
203,Rafael Moura,Internacional - RS,in
203,Nilton,Internacional - RS,out
203,Wellington,Internacional - RS,in
204,Fernandinho,Grêmio - RS,out
204,Pedro Rocha,Grêmio - RS,in
204,Galhardo,Grêmio - RS,out
204,Lucas Ramon,Grêmio - RS,in
204,Walace,Grêmio - RS,out
204,Bobo,Grêmio - RS,in
204,Ruy,Coritiba - PR,out
204,R. Ramos,Coritiba - PR,in
204,Rafhael Lucas,Coritiba - PR,out
204,Evandro,Coritiba - PR,in
204,Luis,Coritiba - PR,out
204,Thiago,Coritiba - PR,in
205,Ronaldinho Gaucho,Fluminense - RJ,out
205,Magno Alves,Fluminense - RJ,in
205,Renato,Fluminense - RJ,out
205,Vinicius,Fluminense - RJ,in
205,Victor Oliveira,Fluminense - RJ,out
205,Gerson,Fluminense - RJ,in
205,Thiago Ribeiro,Atlético - MG,out
205,Datolo,Atlético - MG,in
205,Luan,Atlético - MG,out
205,Patric,Atlético - MG,in
206,Diego Souza,Sport - PE,out
206,Elber,Sport - PE,in
206,Hernane,Sport - PE,out
206,Andre,Sport - PE,in
206,Marlone,Sport - PE,out
206,Ferrugem,Sport - PE,in
206,Kayke,Flamengo - RJ,out
206,Marcelo Cirino,Flamengo - RJ,in
206,Everton,Flamengo - RJ,out
206,Luiz Antonio,Flamengo - RJ,in
206,Emerson Sheik,Flamengo - RJ,out
206,Paulinho,Flamengo - RJ,in
207,Elicarlos,Chapecoense - SC,out
207,Camilo,Chapecoense - SC,in
207,Tiago Luis,Chapecoense - SC,out
207,Wagner,Chapecoense - SC,in
207,Ananias,Chapecoense - SC,out
207,Maranhão,Chapecoense - SC,in
207,Vagner Love,Corinthians - SP,out
207,Danilo,Corinthians - SP,in
207,Uendel,Corinthians - SP,out
207,Guilherme Arana,Corinthians - SP,in
207,Malcom,Corinthians - SP,out
207,Rildo,Corinthians - SP,in
208,Egidio,Palmeiras - SP,out
208,Rafael Marques,Palmeiras - SP,in
208,Gabriel Jesus,Palmeiras - SP,out
208,Thiago Santos,Palmeiras - SP,in
208,Lucas Barrios,Palmeiras - SP,out
208,Alecsandro,Palmeiras - SP,in
208,Willian Popp,Joinville - SC,out
208,Silvinho,Joinville - SC,in
208,Anselmo,Joinville - SC,out
208,Fabricio,Joinville - SC,in
208,Kadu,Joinville - SC,out
208,Kempes,Joinville - SC,in
209,Henrique,Cruzeiro - MG,out
209,De Arrascaeta,Cruzeiro - MG,in
209,Vinicius Araujo,Cruzeiro - MG,out
209,Allano,Cruzeiro - MG,in
209,Marcos Vinicius,Cruzeiro - MG,out
209,Gabriel Xavier,Cruzeiro - MG,in
209,Neto Berola,Santos - SP,out
209,Weverson,Santos - SP,in
209,Lucas Lima,Santos - SP,out
209,Leo Cittadini,Santos - SP,in
209,Thiago Maia,Santos - SP,out
209,Lucas,Santos - SP,in
210,Eduardo,Atlético - PR,out
210,Matheus,Atlético - PR,in
210,Nikao,Atlético - PR,out
210,Ewandro,Atlético - PR,in
210,Hernandez,Atlético - PR,out
210,Guilherme,Atlético - PR,in
210,Alex Alves,Goiás - GO,out
210,David Duarte,Goiás - GO,in
210,Erik,Goiás - GO,out
210,Ruan,Goiás - GO,in
210,Patrick,Goiás - GO,out
210,Murilo,Goiás - GO,in
