match_num,player_name_2,team_name_3,player_status
231,Dalessandro,Internacional - RS,out
231,Alex,Internacional - RS,in
231,Eduardo Sasha,Internacional - RS,out
231,Lisandro Lopez,Internacional - RS,in
231,Valdivia,Internacional - RS,out
231,Taiberson,Internacional - RS,in
231,Alecsandro,Palmeiras - SP,out
231,Jackson,Palmeiras - SP,in
231,Joao Paulo,Palmeiras - SP,out
231,Pablo Nicolas Mouche,Palmeiras - SP,in
231,Andrei,Palmeiras - SP,out
231,Allione,Palmeiras - SP,in
232,Patric,Atlético - MG,out
232,Dodo,Atlético - MG,in
232,Giovanni Augusto,Atlético - MG,out
232,Thiago Ribeiro,Atlético - MG,in
232,Datolo,Atlético - MG,out
232,Pedro Botelho,Atlético - MG,in
232,Jeci,Avaí - SC,out
232,Romulo,Avaí - SC,in
232,Leonardo,Avaí - SC,out
232,Andre Lima,Avaí - SC,in
232,Junior Souza,Avaí - SC,out
232,Everton Silva,Avaí - SC,in
233,Elias,Figueirense - SC,out
233,Thiago Santana,Figueirense - SC,in
233,Celsinho,Figueirense - SC,out
233,Ricardinho,Figueirense - SC,in
233,Yago Felipe,Figueirense - SC,out
233,Juninho,Figueirense - SC,in
233,Nikao,Atlético - PR,out
233,Crysan,Atlético - PR,in
233,Ewandro,Atlético - PR,out
233,Ytalo,Atlético - PR,in
233,Hernandez,Atlético - PR,out
233,Bruno,Atlético - PR,in
234,Fernando Viana,Joinville - SC,out
234,Kempes,Joinville - SC,in
234,William Henrique,Joinville - SC,out
234,Fabricio,Joinville - SC,in
234,Juninho,Joinville - SC,out
234,Yuri,Joinville - SC,in
234,Camilo,Chapecoense - SC,out
234,Ananias,Chapecoense - SC,in
234,Bruno Rangel,Chapecoense - SC,out
234,Tulio de Melo,Chapecoense - SC,in
234,Tiago Luis,Chapecoense - SC,out
234,Wagner,Chapecoense - SC,in
235,Marciel,Corinthians - SP,out
235,Danilo,Corinthians - SP,in
235,Guilherme Arana,Corinthians - SP,out
235,Yago,Corinthians - SP,in
235,Malcom,Corinthians - SP,out
235,Rildo,Corinthians - SP,in
235,Pedro Rocha,Grêmio - RS,out
235,Yuri Mamute,Grêmio - RS,in
235,Geromel,Grêmio - RS,out
235,R. Thyere,Grêmio - RS,in
235,Bobo,Grêmio - RS,out
235,Victor Rangel,Grêmio - RS,in
236,Ricardo Oliveira,Santos - SP,out
236,Nilson,Santos - SP,in
236,Gabriel B.,Santos - SP,out
236,Marco,Santos - SP,in
236,Rafael Longuine,Santos - SP,out
236,Sergio,Santos - SP,in
236,Hudson,São Paulo - SP,out
236,Michel Bastos,São Paulo - SP,in
236,Alexandre Pato,São Paulo - SP,out
236,Centurion,São Paulo - SP,in
236,Wilder,São Paulo - SP,out
236,Wesley,São Paulo - SP,in
237,K. Giacomazzi,Coritiba - PR,out
237,Alan Santos,Coritiba - PR,in
237,Thiago,Coritiba - PR,out
237,Evandro,Coritiba - PR,in
237,Luccas Claro,Coritiba - PR,out
237,Marcos Aurelio,Coritiba - PR,in
237,Gerson,Fluminense - RJ,out
237,Osvaldo,Fluminense - RJ,in
237,Gustavo Scarpa,Fluminense - RJ,out
237,Edson,Fluminense - RJ,in
237,Marcos Jr,Fluminense - RJ,out
237,Vinicius,Fluminense - RJ,in
238,Adriano,Ponte Preta - SP,out
238,Keno,Ponte Preta - SP,in
238,Elton,Ponte Preta - SP,out
238,Juninho,Ponte Preta - SP,in
238,Diego,Ponte Preta - SP,out
238,Cesar,Ponte Preta - SP,in
238,Julio dos Santos,Vasco da Gama - RJ,out
238,Andrezinho,Vasco da Gama - RJ,in
238,Diguinho,Vasco da Gama - RJ,out
238,Rafael Vaz,Vasco da Gama - RJ,in
238,Herrera,Vasco da Gama - RJ,out
238,Riascos,Vasco da Gama - RJ,in
239,Ze Eduardo,Goiás - GO,out
239,Lucas,Goiás - GO,in
239,Murilo,Goiás - GO,out
239,Carlos,Goiás - GO,in
239,Patrick,Goiás - GO,out
239,Liniker,Goiás - GO,in
239,Diego Souza,Sport - PE,out
239,Regis,Sport - PE,in
239,Wendel,Sport - PE,out
239,Rodrigo Mancha,Sport - PE,in
239,Marlone,Sport - PE,out
239,Elber,Sport - PE,in
240,Wallace Reis,Flamengo - RJ,out
240,Cesar,Flamengo - RJ,in
240,Paulinho,Flamengo - RJ,out
240,Hugo,Flamengo - RJ,in
240,Emerson Sheik,Flamengo - RJ,out
240,Marcelo Cirino,Flamengo - RJ,in
240,Vinicius Araujo,Cruzeiro - MG,out
240,De Arrascaeta,Cruzeiro - MG,in
240,Ariel Cabral,Cruzeiro - MG,out
240,Marcos Vinicius,Cruzeiro - MG,in
240,Allano,Cruzeiro - MG,out
240,Marquinhos,Cruzeiro - MG,in
