match_num,player_name_2,team_name_3,player_status
81,Denner,Avaí - SC,out
81,Junior Souza,Avaí - SC,in
81,Jeci,Avaí - SC,out
81,Pablo,Avaí - SC,in
81,Adriano,Avaí - SC,out
81,Romulo,Avaí - SC,in
81,Pedro Rocha,Grêmio - RS,out
81,Yuri Mamute,Grêmio - RS,in
81,Douglas,Grêmio - RS,out
81,Braian Rodriguez,Grêmio - RS,in
81,Maicon,Grêmio - RS,out
81,Fellipe,Grêmio - RS,in
82,Edmilson dos Santos Silva,Chapecoense - SC,out
82,Bruno Rangel,Chapecoense - SC,in
82,Bruno Silva,Chapecoense - SC,out
82,Wagner,Chapecoense - SC,in
82,Ananias,Chapecoense - SC,out
82,Maranhão,Chapecoense - SC,in
82,Maikon,Sport - PE,out
82,Mike,Sport - PE,in
82,Andre,Sport - PE,out
82,Samuel,Sport - PE,in
82,Marlone,Sport - PE,out
82,Neto,Sport - PE,in
83,Vagner Love,Corinthians - SP,out
83,Yago,Corinthians - SP,in
83,Bruno,Corinthians - SP,out
83,Marciel,Corinthians - SP,in
83,Luciano,Corinthians - SP,out
83,Danilo,Corinthians - SP,in
83,Marcao,Figueirense - SC,out
83,Elias,Figueirense - SC,in
83,Ricardinho,Figueirense - SC,out
83,Everaldo,Figueirense - SC,in
83,Rafael Bastos,Figueirense - SC,out
83,Thiago Santana,Figueirense - SC,in
84,Dudu,Palmeiras - SP,out
84,Gabriel Jesus,Palmeiras - SP,in
84,Robinho,Palmeiras - SP,out
84,Cleiton Xavier,Palmeiras - SP,in
84,Leandro,Palmeiras - SP,out
84,Cristaldo,Palmeiras - SP,in
84,Hudson,São Paulo - SP,out
84,Centurion,São Paulo - SP,in
84,Alexandre Pato,São Paulo - SP,out
84,Thiago Mendes,São Paulo - SP,in
85,Felipe Azevedo,Ponte Preta - SP,out
85,Ronei,Ponte Preta - SP,in
85,Tiago,Ponte Preta - SP,out
85,Renato Chaves,Ponte Preta - SP,in
85,Diego,Ponte Preta - SP,out
85,Paulinho,Ponte Preta - SP,in
85,Ytalo,Atlético - PR,out
85,Edigar Junio,Atlético - PR,in
85,Eduardo,Atlético - PR,out
85,Felipe,Atlético - PR,in
85,Hernani,Atlético - PR,out
85,Cleo,Atlético - PR,in
86,K. Giacomazzi,Coritiba - PR,out
86,Rafhael Lucas,Coritiba - PR,in
86,Marcos Aurelio,Coritiba - PR,out
86,Paulo,Coritiba - PR,in
86,Thiago,Coritiba - PR,out
86,Rodolfo,Coritiba - PR,in
86,Willian,Cruzeiro - MG,out
86,Joel,Cruzeiro - MG,in
86,Leandro Damiao,Cruzeiro - MG,out
86,Henrique Dourado,Cruzeiro - MG,in
86,Allano,Cruzeiro - MG,out
86,Marcos Vinicius,Cruzeiro - MG,in
87,Patrick,Goiás - GO,out
87,Arthur,Goiás - GO,in
87,Liniker,Goiás - GO,out
87,Wesley,Goiás - GO,in
87,Felipe,Goiás - GO,out
87,Wiliam,Goiás - GO,in
87,Gerson,Fluminense - RJ,out
87,Lucas,Fluminense - RJ,in
87,Wagner,Fluminense - RJ,out
87,Pierre,Fluminense - RJ,in
87,Magno Alves,Fluminense - RJ,out
87,Carlos Henrique,Fluminense - RJ,in
88,Riascos,Vasco da Gama - RJ,out
88,Thalles,Vasco da Gama - RJ,in
88,Gilberto,Vasco da Gama - RJ,out
88,Lucas Siqueira,Vasco da Gama - RJ,in
88,Jhon,Vasco da Gama - RJ,out
88,Rafael Silva,Vasco da Gama - RJ,in
88,Anderson Pico,Flamengo - RJ,out
88,Alan Patrick,Flamengo - RJ,in
88,Everton,Flamengo - RJ,out
88,Paulinho,Flamengo - RJ,in
88,Eduardo da Silva,Flamengo - RJ,out
88,Marcelo Cirino,Flamengo - RJ,in
89,Alan Ruschel,Internacional - RS,out
89,Valdivia,Internacional - RS,in
89,Alisson,Internacional - RS,out
89,Muriel,Internacional - RS,in
89,Nilmar,Internacional - RS,out
89,Rafael Moura,Internacional - RS,in
89,Gigio,Santos - SP,out
89,Marquinhos Gabriel,Santos - SP,in
89,Daniel Guedes,Santos - SP,out
89,Caju,Santos - SP,in
89,Gabriel B.,Santos - SP,out
89,Neto Berola,Santos - SP,in
90,Maicosuel,Atlético - MG,out
90,Carlos Alberto Carvalho,Atlético - MG,in
90,Thiago Ribeiro,Atlético - MG,out
90,Guilherme,Atlético - MG,in
90,Giovanni Augusto,Atlético - MG,out
90,Leandro Donizete,Atlético - MG,in
90,Lucas Crispim,Joinville - SC,out
90,Sueliton,Joinville - SC,in
90,Marcelinho Paraiba,Joinville - SC,out
90,Mateus Silva,Joinville - SC,in
90,Kempes,Joinville - SC,out
90,Tiago Luis,Joinville - SC,in
