match_num,player_name_2,player_team,player_status
161,Roger,Botafogo - RJ,out
161,Brenner,Botafogo - RJ,in
161,Victor,Botafogo - RJ,out
161,Victor Lindenberg,Botafogo - RJ,in
161,Marcos Vinicius,Botafogo - RJ,out
161,Guilherme Augusto,Botafogo - RJ,in
161,Petros,São Paulo - SP,out
161,Marcos Guilherme,São Paulo - SP,in
161,Marcinho,São Paulo - SP,out
161,Wellington Silva,São Paulo - SP,in
161,Lucas Pratto,São Paulo - SP,out
161,Gilberto,São Paulo - SP,in
162,Roger Guedes,Palmeiras - SP,out
162,Keno,Palmeiras - SP,in
162,Yerri Mina,Palmeiras - SP,out
162,Edu Dracena,Palmeiras - SP,in
162,Guerra,Palmeiras - SP,out
162,Raphael Veiga,Palmeiras - SP,in
162,Junior Dutra,Avaí - SC,out
162,Mauro,Avaí - SC,in
162,Simião,Avaí - SC,out
162,Diego,Avaí - SC,in
162,Joel,Avaí - SC,out
162,Romulo,Avaí - SC,in
163,Manoel,Cruzeiro - MG,out
163,Murilo,Cruzeiro - MG,in
163,Elber,Cruzeiro - MG,out
163,Rafinha,Cruzeiro - MG,in
163,Sassá,Cruzeiro - MG,out
163,Raniel Santana de Vasconcelos,Cruzeiro - MG,in
163,Carlos Eduardo,Vitória - BA,out
163,Rene,Vitória - BA,in
163,Yago Felipe,Vitória - BA,out
163,Patric,Vitória - BA,in
163,Ramon,Vitória - BA,out
163,Cleiton Xavier,Vitória - BA,in
164,Moises,Chapecoense - SC,out
164,Luiz Antonio,Chapecoense - SC,in
164,Lucas Marques,Chapecoense - SC,out
164,Penilla,Chapecoense - SC,in
164,Seijas,Chapecoense - SC,out
164,Lourency,Chapecoense - SC,in
164,Paulinho,Atlético - GO,out
164,Adniellyson,Atlético - GO,in
164,Niltinho,Atlético - GO,out
164,Luiz Fernando,Atlético - GO,in
164,Andre,Atlético - GO,out
164,Jonathan,Atlético - GO,in
165,Marquinhos Gabriel,Corinthians - SP,out
165,Giovanni Augusto,Corinthians - SP,in
165,Gabriel,Corinthians - SP,out
165,Camacho,Corinthians - SP,in
165,Clayson,Corinthians - SP,out
165,Pedro,Corinthians - SP,in
165,Diego,Flamengo - RJ,out
165,Vinicius Jr.,Flamengo - RJ,in
165,Cuellar,Flamengo - RJ,out
165,Willian Arão,Flamengo - RJ,in
165,Trauco,Flamengo - RJ,out
165,Berrio,Flamengo - RJ,in
166,Tiago Real,Coritiba - PR,out
166,Yan Sasse,Coritiba - PR,in
166,M. Galdezani,Coritiba - PR,out
166,Filigrana,Coritiba - PR,in
166,Tomas Bastos,Coritiba - PR,out
166,Alecsandro,Coritiba - PR,in
166,Adilson,Atlético - MG,out
166,Elias,Atlético - MG,in
166,Pablo,Atlético - MG,out
166,Luan,Atlético - MG,in
166,Gustavo,Atlético - MG,out
166,Yago Henrique Severino dos Santos,Atlético - MG,in
167,Régis Souza,Bahia - BA,out
167,Juninho,Bahia - BA,in
167,Regis,Bahia - BA,out
167,Vinicius,Bahia - BA,in
167,Mendoza,Bahia - BA,out
167,Gustavo Ferrareis,Bahia - BA,in
167,Rodrigo,Sport - PE,out
167,Fabricio,Sport - PE,in
167,Thomas,Sport - PE,out
167,Sander,Sport - PE,in
167,Juninho,Sport - PE,out
167,Indio,Sport - PE,in
168,Jadson,Ponte Preta - SP,out
168,Claudio,Ponte Preta - SP,in
168,Léo Artur,Ponte Preta - SP,out
168,Saraiva,Ponte Preta - SP,in
168,Jeferson,Ponte Preta - SP,out
168,Nino Paraiba,Ponte Preta - SP,in
168,Henrique Dourado,Fluminense - RJ,out
168,PEU,Fluminense - RJ,in
168,Wellington Silva,Fluminense - RJ,out
168,Matheus Alessandro,Fluminense - RJ,in
168,Gustavo Scarpa,Fluminense - RJ,out
168,Marcos Jr,Fluminense - RJ,in
169,Everton,Grêmio - RS,out
169,Miky,Grêmio - RS,in
169,Victor Ferraz,Santos - SP,out
169,Daniel Guedes,Santos - SP,in
169,Ricardo Oliveira,Santos - SP,out
169,Thiago Ribeiro,Santos - SP,in
169,Alison,Santos - SP,out
169,Leandro Donizete,Santos - SP,in
170,Ramon,Vasco da Gama - RJ,out
170,Henrique,Vasco da Gama - RJ,in
170,Guilherme,Vasco da Gama - RJ,out
170,Thalles,Vasco da Gama - RJ,in
170,Paulinho,Vasco da Gama - RJ,out
170,Manga,Vasco da Gama - RJ,in
170,Nikao,Atlético - PR,out
170,Ederson,Atlético - PR,in
170,Lucho Gonzalez,Atlético - PR,out
170,Lucas Fernandes,Atlético - PR,in
170,Lucas Ribamar,Atlético - PR,out
170,Gedoz,Atlético - PR,in
