,match_num,player_name_2,player_team,player_status
0,81,Matheus Fernandes,Botafogo - RJ,out
1,81,Dudu Cearense,Botafogo - RJ,in
2,81,Bruno Silva,Botafogo - RJ,out
3,81,Guilherme Augusto,Botafogo - RJ,in
4,81,Rodrigo,Botafogo - RJ,out
5,81,Montillo,Botafogo - RJ,in
6,81,Mateus,Vasco da Gama - RJ,out
7,81,Caio Monteiro,Vasco da Gama - RJ,in
8,81,Yago,Vasco da Gama - RJ,out
9,81,Paulo Vitor,Vasco da Gama - RJ,in
10,81,Henrique,Vasco da Gama - RJ,out
11,81,Madson,Vasco da Gama - RJ,in
12,82,Rever,Flamengo - RJ,out
13,82,Rhodolfo,Flamengo - RJ,in
14,82,Marcio Araujo,Flamengo - RJ,out
15,82,Romulo,Flamengo - RJ,in
16,82,Everton,Flamengo - RJ,out
17,82,Vinicius Jr.,Flamengo - RJ,in
18,82,Rossi,Chapecoense - SC,out
19,82,Lourency,Chapecoense - SC,in
20,82,Wellington Paulista,Chapecoense - SC,out
21,82,Tulio de Melo,Chapecoense - SC,in
22,82,Seijas,Chapecoense - SC,out
23,82,Pedro,Chapecoense - SC,in
24,83,Borja,Palmeiras - SP,out
25,83,Raphael Veiga,Palmeiras - SP,in
26,83,Tche Tche,Palmeiras - SP,out
27,83,Luan Garcia,Palmeiras - SP,in
28,83,Keno,Palmeiras - SP,out
29,83,Dudu,Palmeiras - SP,in
30,83,Andrigo,Atlético - GO,out
31,83,Diego Rosa,Atlético - GO,in
32,83,Breno,Atlético - GO,out
33,83,Walterson,Atlético - GO,in
34,83,Everaldo,Atlético - GO,out
35,83,Junior Vicosa,Atlético - GO,in
36,84,Jadson,Corinthians - SP,out
37,84,Marquinhos Gabriel,Corinthians - SP,in
38,84,Jo,Corinthians - SP,out
39,84,Kazim-richards,Corinthians - SP,in
40,84,Rodriguinho,Corinthians - SP,out
41,84,Camacho,Corinthians - SP,in
42,84,Allione,Bahia - BA,out
43,84,Gustavo,Bahia - BA,in
44,84,Vinicius,Bahia - BA,out
45,84,Regis,Bahia - BA,in
46,84,Edigar Junio,Bahia - BA,out
47,84,Joao Paulo,Bahia - BA,in
48,85,Elias,Atlético - MG,out
49,85,Otero,Atlético - MG,in
50,85,Ralph Machado Dias,Atlético - MG,out
51,85,Roger,Atlético - MG,in
52,85,Robinho,Atlético - MG,out
53,85,Luan,Atlético - MG,in
54,85,Osvaldo,Sport - PE,out
55,85,Juninho,Sport - PE,in
56,85,Andre,Sport - PE,out
57,85,Thallyson,Sport - PE,in
58,85,Everton Felipe,Sport - PE,out
59,85,R. Lenis,Sport - PE,in
60,86,Grafite,Atlético - PR,out
61,86,Pablo,Atlético - PR,in
62,86,Matheus,Atlético - PR,out
63,86,Deivid,Atlético - PR,in
64,86,Lucho Gonzalez,Atlético - PR,out
65,86,Carlos Alberto,Atlético - PR,in
66,86,Cicero,São Paulo - SP,out
67,86,Denilson,São Paulo - SP,in
68,86,Eder Militão,São Paulo - SP,out
69,86,Wellington Silva,São Paulo - SP,in
70,86,Cueva,São Paulo - SP,out
71,86,Brenner,São Paulo - SP,in
72,87,Arthur,Grêmio - RS,out
73,87,Maicon,Grêmio - RS,in
74,87,Lucas Barrios,Grêmio - RS,out
75,87,Everton,Grêmio - RS,in
76,87,Pedro Rocha,Grêmio - RS,out
77,87,Lincoln,Grêmio - RS,in
78,87,Alan Santos,Coritiba - PR,out
79,87,Tiago Real,Coritiba - PR,in
80,87,Jonas,Coritiba - PR,out
81,87,Iago Dias,Coritiba - PR,in
82,87,Dodô,Coritiba - PR,out
83,87,Léo,Coritiba - PR,in
84,88,Gabriel Xavier,Vitória - BA,out
85,88,Todinho,Vitória - BA,in
86,88,Leandro Salino,Vitória - BA,out
87,88,Neilton,Vitória - BA,in
88,88,David,Vitória - BA,out
89,88,Andre Lima,Vitória - BA,in
90,88,Alison,Santos - SP,out
91,88,Leo Cittadini,Santos - SP,in
92,88,Vitor Bueno,Santos - SP,out
93,88,Rafael Longuine,Santos - SP,in
94,88,Copete,Santos - SP,out
95,88,Arthur,Santos - SP,in
96,89,Renato Caja,Ponte Preta - SP,out
97,89,Léo Artur,Ponte Preta - SP,in
98,89,Lucca,Ponte Preta - SP,out
99,89,Lins,Ponte Preta - SP,in
100,89,Claudio,Ponte Preta - SP,out
101,89,Jadson,Ponte Preta - SP,in
102,89,Jonh Lennon,Cruzeiro - MG,out
103,89,Lucas Romero,Cruzeiro - MG,in
104,89,Rafael Marques,Cruzeiro - MG,out
105,89,Sassá,Cruzeiro - MG,in
106,89,Ábila,Cruzeiro - MG,out
107,89,Rafael Sobis,Cruzeiro - MG,in
108,90,Judson,Avaí - SC,out
109,90,Pedro Castro,Avaí - SC,in
110,90,Maicon,Avaí - SC,out
111,90,Leandro Silva,Avaí - SC,in
112,90,Marquinhos,Avaí - SC,out
113,90,Willians,Avaí - SC,in
114,90,Henrique Dourado,Fluminense - RJ,out
115,90,Marquinho,Fluminense - RJ,in
116,90,Mascarenhas,Fluminense - RJ,out
117,90,Léo,Fluminense - RJ,in
118,90,Marcos Calazans,Fluminense - RJ,out
119,90,Lucas Fernandes,Fluminense - RJ,in
