match_num,player_name_2,player_team,player_status
321,Marquinhos,Avaí - SC,out
321,Simião,Avaí - SC,in
321,Maicon,Avaí - SC,out
321,Diego,Avaí - SC,in
321,Luan Pereira,Avaí - SC,out
321,Mauro,Avaí - SC,in
321,Allione,Bahia - BA,out
321,Matheus Sales,Bahia - BA,in
321,Mendoza,Bahia - BA,out
321,Regis,Bahia - BA,in
321,Rene Junior,Bahia - BA,out
321,Feijao,Bahia - BA,in
322,Elton,Ponte Preta - SP,out
322,Leonardo,Ponte Preta - SP,in
322,Naldo,Ponte Preta - SP,out
322,Léo Artur,Ponte Preta - SP,in
322,Jeferson,Ponte Preta - SP,out
322,Saraiva,Ponte Preta - SP,in
322,Ramiro,Grêmio - RS,out
322,Leonardo,Grêmio - RS,in
322,Jael,Grêmio - RS,out
322,Beto da Silva,Grêmio - RS,in
322,Jailson,Grêmio - RS,out
322,Fernandinho,Grêmio - RS,in
323,Wesley,Sport - PE,out
323,Marquinhos,Sport - PE,in
323,Rogerio,Sport - PE,out
323,R. Lenis,Sport - PE,in
323,Samuel,Sport - PE,out
323,Thomas,Sport - PE,in
323,Brenner,Botafogo - RJ,out
323,Guilherme Augusto,Botafogo - RJ,in
323,Rodrigo,Botafogo - RJ,out
323,Matheus Fernandes,Botafogo - RJ,in
323,Joao Paulo,Botafogo - RJ,out
323,Gilson,Botafogo - RJ,in
324,Nikao,Atlético - PR,out
324,Pablo,Atlético - PR,in
324,Gedoz,Atlético - PR,out
324,Douglas,Atlético - PR,in
324,Lucas Fernandes,Atlético - PR,out
324,Matheus,Atlético - PR,in
324,Walter,Corinthians - SP,out
324,Caique,Corinthians - SP,in
324,Maycon,Corinthians - SP,out
324,Paulo Roberto,Corinthians - SP,in
324,Clayson,Corinthians - SP,out
324,Giovanni Augusto,Corinthians - SP,in
325,Everton Ribeiro,Flamengo - RJ,out
325,Rodinei,Flamengo - RJ,in
325,Lucas Paquetá,Flamengo - RJ,out
325,Vinicius Jr.,Flamengo - RJ,in
325,Rafael Marques,Cruzeiro - MG,out
325,Rafael Sobis,Cruzeiro - MG,in
325,Robinho,Cruzeiro - MG,out
325,Jonata,Cruzeiro - MG,in
325,Alisson,Cruzeiro - MG,out
325,Elber,Cruzeiro - MG,in
326,David Braz,Santos - SP,out
326,Luiz,Santos - SP,in
326,Ricardo Oliveira,Santos - SP,out
326,Copete,Santos - SP,in
326,Alison,Santos - SP,out
326,Kayke,Santos - SP,in
326,Gabriel,Vasco da Gama - RJ,out
326,Jordi,Vasco da Gama - RJ,in
326,Yago,Vasco da Gama - RJ,out
326,Eder,Vasco da Gama - RJ,in
326,Jean,Vasco da Gama - RJ,out
326,Evander,Vasco da Gama - RJ,in
327,Fillipe Soutto,Vitória - BA,out
327,Ramon,Vitória - BA,in
327,Yago Felipe,Vitória - BA,out
327,Rene,Vitória - BA,in
327,Welison,Vitória - BA,out
327,Carlos Eduardo,Vitória - BA,in
327,Bruno,Palmeiras - SP,out
327,Fernando,Palmeiras - SP,in
327,Erik,Palmeiras - SP,out
327,Roger Guedes,Palmeiras - SP,in
327,Keno,Palmeiras - SP,out
327,Guerra,Palmeiras - SP,in
328,Petros,São Paulo - SP,out
328,Maicosuel,São Paulo - SP,in
328,Felipe,São Paulo - SP,out
328,Lucas,São Paulo - SP,in
328,Shaylon,São Paulo - SP,out
328,Gilberto,São Paulo - SP,in
328,Luiz Antonio,Chapecoense - SC,out
328,Joao Pedro,Chapecoense - SC,in
328,Moises,Chapecoense - SC,out
328,Elicarlos,Chapecoense - SC,in
328,Arthur,Chapecoense - SC,out
328,Lucas,Chapecoense - SC,in
329,Adilson,Atlético - MG,out
329,Yago Henrique Severino dos Santos,Atlético - MG,in
329,Valdivia,Atlético - MG,out
329,Gustavo,Atlético - MG,in
329,Cazares,Atlético - MG,out
329,Luan,Atlético - MG,in
329,Diego Rosa,Atlético - GO,out
329,Niltinho,Atlético - GO,in
329,Andrigo,Atlético - GO,out
329,Paulinho,Atlético - GO,in
329,Igor,Atlético - GO,out
329,Pedro,Atlético - GO,in
330,Lucas,Fluminense - RJ,out
330,Matheus Alessandro,Fluminense - RJ,in
330,Marcos Jr,Fluminense - RJ,out
330,Wellington Silva,Fluminense - RJ,in
330,Mateus Norton,Fluminense - RJ,out
330,Wendel,Fluminense - RJ,in
330,Rildo,Coritiba - PR,out
330,K. Giacomazzi,Coritiba - PR,in
330,Yan Sasse,Coritiba - PR,out
330,Getterson,Coritiba - PR,in
330,Tiago Real,Coritiba - PR,out
330,Dodô,Coritiba - PR,in
