match_num,player_name_2,player_team,player_status
81,Matheus Fernandes,Botafogo - RJ,out
81,Dudu Cearense,Botafogo - RJ,in
81,Bruno Silva,Botafogo - RJ,out
81,Guilherme Augusto,Botafogo - RJ,in
81,Rodrigo,Botafogo - RJ,out
81,Montillo,Botafogo - RJ,in
81,Mateus,Vasco da Gama - RJ,out
81,Caio Monteiro,Vasco da Gama - RJ,in
81,Yago,Vasco da Gama - RJ,out
81,Paulo Vitor,Vasco da Gama - RJ,in
81,Henrique,Vasco da Gama - RJ,out
81,Madson,Vasco da Gama - RJ,in
82,Rever,Flamengo - RJ,out
82,Rhodolfo,Flamengo - RJ,in
82,Marcio Araujo,Flamengo - RJ,out
82,Romulo,Flamengo - RJ,in
82,Everton,Flamengo - RJ,out
82,Vinicius Jr.,Flamengo - RJ,in
82,Rossi,Chapecoense - SC,out
82,Lourency,Chapecoense - SC,in
82,Wellington Paulista,Chapecoense - SC,out
82,Tulio de Melo,Chapecoense - SC,in
82,Seijas,Chapecoense - SC,out
82,Pedro,Chapecoense - SC,in
83,Borja,Palmeiras - SP,out
83,Raphael Veiga,Palmeiras - SP,in
83,Tche Tche,Palmeiras - SP,out
83,Luan Garcia,Palmeiras - SP,in
83,Keno,Palmeiras - SP,out
83,Dudu,Palmeiras - SP,in
83,Andrigo,Atlético - GO,out
83,Diego Rosa,Atlético - GO,in
83,Breno,Atlético - GO,out
83,Walterson,Atlético - GO,in
83,Everaldo,Atlético - GO,out
83,Junior Vicosa,Atlético - GO,in
84,Jadson,Corinthians - SP,out
84,Marquinhos Gabriel,Corinthians - SP,in
84,Jo,Corinthians - SP,out
84,Kazim-richards,Corinthians - SP,in
84,Rodriguinho,Corinthians - SP,out
84,Camacho,Corinthians - SP,in
84,Allione,Bahia - BA,out
84,Gustavo,Bahia - BA,in
84,Vinicius,Bahia - BA,out
84,Regis,Bahia - BA,in
84,Edigar Junio,Bahia - BA,out
84,Joao Paulo,Bahia - BA,in
85,Elias,Atlético - MG,out
85,Otero,Atlético - MG,in
85,Ralph Machado Dias,Atlético - MG,out
85,Roger,Atlético - MG,in
85,Robinho,Atlético - MG,out
85,Luan,Atlético - MG,in
85,Osvaldo,Sport - PE,out
85,Juninho,Sport - PE,in
85,Andre,Sport - PE,out
85,Thallyson,Sport - PE,in
85,Everton Felipe,Sport - PE,out
85,R. Lenis,Sport - PE,in
86,Grafite,Atlético - PR,out
86,Pablo,Atlético - PR,in
86,Matheus,Atlético - PR,out
86,Deivid,Atlético - PR,in
86,Lucho Gonzalez,Atlético - PR,out
86,Carlos Alberto,Atlético - PR,in
86,Cicero,São Paulo - SP,out
86,Denilson,São Paulo - SP,in
86,Eder Militão,São Paulo - SP,out
86,Wellington Silva,São Paulo - SP,in
86,Cueva,São Paulo - SP,out
86,Brenner,São Paulo - SP,in
87,Arthur,Grêmio - RS,out
87,Maicon,Grêmio - RS,in
87,Lucas Barrios,Grêmio - RS,out
87,Everton,Grêmio - RS,in
87,Pedro Rocha,Grêmio - RS,out
87,Lincoln,Grêmio - RS,in
87,Alan Santos,Coritiba - PR,out
87,Tiago Real,Coritiba - PR,in
87,Jonas,Coritiba - PR,out
87,Iago Dias,Coritiba - PR,in
87,Dodô,Coritiba - PR,out
87,Léo,Coritiba - PR,in
88,Gabriel Xavier,Vitória - BA,out
88,Todinho,Vitória - BA,in
88,Leandro Salino,Vitória - BA,out
88,Neilton,Vitória - BA,in
88,David,Vitória - BA,out
88,Andre Lima,Vitória - BA,in
88,Alison,Santos - SP,out
88,Leo Cittadini,Santos - SP,in
88,Vitor Bueno,Santos - SP,out
88,Rafael Longuine,Santos - SP,in
88,Copete,Santos - SP,out
88,Arthur,Santos - SP,in
89,Renato Caja,Ponte Preta - SP,out
89,Léo Artur,Ponte Preta - SP,in
89,Lucca,Ponte Preta - SP,out
89,Lins,Ponte Preta - SP,in
89,Claudio,Ponte Preta - SP,out
89,Jadson,Ponte Preta - SP,in
89,Jonh Lennon,Cruzeiro - MG,out
89,Lucas Romero,Cruzeiro - MG,in
89,Rafael Marques,Cruzeiro - MG,out
89,Sassá,Cruzeiro - MG,in
89,Ábila,Cruzeiro - MG,out
89,Rafael Sobis,Cruzeiro - MG,in
90,Judson,Avaí - SC,out
90,Pedro Castro,Avaí - SC,in
90,Maicon,Avaí - SC,out
90,Leandro Silva,Avaí - SC,in
90,Marquinhos,Avaí - SC,out
90,Willians,Avaí - SC,in
90,Henrique Dourado,Fluminense - RJ,out
90,Marquinho,Fluminense - RJ,in
90,Mascarenhas,Fluminense - RJ,out
90,Léo,Fluminense - RJ,in
90,Marcos Calazans,Fluminense - RJ,out
90,Lucas Fernandes,Fluminense - RJ,in
