,match_num,player_name_2,player_team,player_status
0,1,Wellington Silva,Fluminense - RJ,out
1,1,Marcos Jr,Fluminense - RJ,in
2,1,Richarlison,Fluminense - RJ,out
3,1,Pierre,Fluminense - RJ,in
4,1,Sornoza,Fluminense - RJ,out
5,1,Gustavo Scarpa,Fluminense - RJ,in
6,1,Ricardo Oliveira,Santos - SP,out
7,1,Kayke,Santos - SP,in
8,1,Vitor Bueno,Santos - SP,out
9,1,Vladimir Hernandez,Santos - SP,in
10,1,Sousa,Santos - SP,out
11,1,Leo Cittadini,Santos - SP,in
12,2,Matheus Savio,Flamengo - RJ,out
13,2,Rene,Flamengo - RJ,in
14,2,Trauco,Flamengo - RJ,out
15,2,Eder,Flamengo - RJ,in
16,2,Berrio,Flamengo - RJ,out
17,2,Vinicius Jr.,Flamengo - RJ,in
18,2,Fred,Atlético - MG,out
19,2,Rafael Moura,Atlético - MG,in
20,2,Robinho,Atlético - MG,out
21,2,Maicosuel,Atlético - MG,in
22,2,Otero,Atlético - MG,out
23,2,Cazares,Atlético - MG,in
24,3,Willian,Palmeiras - SP,out
25,3,Fabiano,Palmeiras - SP,in
26,3,Dudu,Palmeiras - SP,out
27,3,Keno,Palmeiras - SP,in
28,3,Guerra,Palmeiras - SP,out
29,3,Roger Guedes,Palmeiras - SP,in
30,3,Luis Fabiano,Vasco da Gama - RJ,out
31,3,Kelvin,Vasco da Gama - RJ,in
32,3,Gilberto,Vasco da Gama - RJ,out
33,3,Gallo,Vasco da Gama - RJ,in
34,3,Jean,Vasco da Gama - RJ,out
35,3,Paulo Vitor,Vasco da Gama - RJ,in
36,4,Gabriel,Corinthians - SP,out
37,4,Kazim-richards,Corinthians - SP,in
38,4,Angel Romero,Corinthians - SP,out
39,4,Leo Jabá,Corinthians - SP,in
40,4,Pablo,Corinthians - SP,out
41,4,Pedro,Corinthians - SP,in
42,4,Rossi,Chapecoense - SC,out
43,4,Odair,Chapecoense - SC,in
44,4,Luiz Antonio,Chapecoense - SC,out
45,4,Nadson,Chapecoense - SC,in
46,4,Wellington Paulista,Chapecoense - SC,out
47,4,Osman,Chapecoense - SC,in
48,5,Rafinha,Cruzeiro - MG,out
49,5,Lucas Silva,Cruzeiro - MG,in
50,5,Lucas Romero,Cruzeiro - MG,out
51,5,Jonh Lennon,Cruzeiro - MG,in
52,5,Ábila,Cruzeiro - MG,out
53,5,Raniel Santana de Vasconcelos,Cruzeiro - MG,in
54,5,Marcinho,São Paulo - SP,out
55,5,Gilberto,São Paulo - SP,in
56,5,Eder Militão,São Paulo - SP,out
57,5,Antonio,São Paulo - SP,in
58,5,Cueva,São Paulo - SP,out
59,5,Luiz,São Paulo - SP,in
60,6,Anderson,Coritiba - PR,out
61,6,Tomas Bastos,Coritiba - PR,in
62,6,Alan Santos,Coritiba - PR,out
63,6,Jonas,Coritiba - PR,in
64,6,Neto Berola,Coritiba - PR,out
65,6,Getterson,Coritiba - PR,in
66,6,Igor,Atlético - GO,out
67,6,Andrigo,Atlético - GO,in
68,6,Jorginho,Atlético - GO,out
69,6,Andre,Atlético - GO,in
70,6,Walterson,Atlético - GO,out
71,6,Junior Vicosa,Atlético - GO,in
72,7,M. Oliveira,Grêmio - RS,out
73,7,Cortez,Grêmio - RS,in
74,7,Arthur,Grêmio - RS,out
75,7,G. Fernandez,Grêmio - RS,in
76,7,Lucas Barrios,Grêmio - RS,out
77,7,Jailson,Grêmio - RS,in
78,7,Roger,Botafogo - RJ,out
79,7,Joel,Botafogo - RJ,in
80,7,Camilo,Botafogo - RJ,out
81,7,Guilherme Augusto,Botafogo - RJ,in
82,7,Airton,Botafogo - RJ,out
83,7,Gilson,Botafogo - RJ,in
84,8,Ze Rafael,Bahia - BA,out
85,8,Gustavo,Bahia - BA,in
86,8,Edigar Junio,Bahia - BA,out
87,8,Maikon,Bahia - BA,in
88,8,Regis,Bahia - BA,out
89,8,Diego Rosa,Bahia - BA,in
90,8,Jonathan,Atlético - PR,out
91,8,Joao Pedro,Atlético - PR,in
92,8,Bruno,Atlético - PR,out
93,8,Matheus,Atlético - PR,in
94,8,Douglas,Atlético - PR,out
95,8,Nikao,Atlético - PR,in
96,9,Jadson,Ponte Preta - SP,out
97,9,Wendel,Ponte Preta - SP,in
98,9,Joao Lucas,Ponte Preta - SP,out
99,9,Fernandinho,Ponte Preta - SP,in
100,9,Ravanelli,Ponte Preta - SP,out
101,9,Xuxa,Ponte Preta - SP,in
102,9,Osvaldo,Sport - PE,out
103,9,Fabricio,Sport - PE,in
104,9,Rogerio,Sport - PE,out
105,9,Juninho,Sport - PE,in
106,9,Rodrigo,Sport - PE,out
107,9,R. Lenis,Sport - PE,in
108,10,Judson,Avaí - SC,out
109,10,Vinicius,Avaí - SC,in
110,10,Marquinhos,Avaí - SC,out
111,10,Simião,Avaí - SC,in
112,10,Romulo,Avaí - SC,out
113,10,Diego,Avaí - SC,in
114,10,Paulinho,Vitória - BA,out
115,10,Pineda,Vitória - BA,in
116,10,David,Vitória - BA,out
117,10,Euller,Vitória - BA,in
118,10,Fael,Vitória - BA,out
119,10,Flavio,Vitória - BA,in
