round_num,query_time,player_id,status_id
8,2018-05-27 14:00:00,38509,Provável
8,2018-05-27 14:00:00,38100,Provável
8,2018-05-27 14:00:00,42232,Nulo
8,2018-05-27 14:00:00,36540,Contundido
8,2018-05-27 14:00:00,37607,Nulo
8,2018-05-27 14:00:00,37657,Provável
8,2018-05-27 14:00:00,37604,Contundido
8,2018-05-27 14:00:00,37245,Provável
8,2018-05-27 14:00:00,37306,Provável
8,2018-05-27 14:00:00,37645,Nulo
8,2018-05-27 14:00:00,42145,Provável
8,2018-05-27 14:00:00,37281,Provável
8,2018-05-27 14:00:00,37656,Provável
8,2018-05-27 14:00:00,37662,Contundido
8,2018-05-27 14:00:00,37674,Provável
8,2018-05-27 14:00:00,37798,Provável
8,2018-05-27 14:00:00,37694,Nulo
8,2018-05-27 14:00:00,37701,Nulo
8,2018-05-27 14:00:00,37717,Nulo
8,2018-05-27 14:00:00,37688,Provável
8,2018-05-27 14:00:00,37718,Nulo
8,2018-05-27 14:00:00,38001,Provável
8,2018-05-27 14:00:00,37851,Nulo
8,2018-05-27 14:00:00,50307,Suspenso
8,2018-05-27 14:00:00,37770,Provável
8,2018-05-27 14:00:00,37899,Nulo
8,2018-05-27 14:00:00,38067,Contundido
8,2018-05-27 14:00:00,42499,Nulo
8,2018-05-27 14:00:00,42234,Nulo
8,2018-05-27 14:00:00,42500,Nulo
8,2018-05-27 14:00:00,49673,Provável
8,2018-05-27 14:00:00,49651,Suspenso
8,2018-05-27 14:00:00,38287,Nulo
8,2018-05-27 14:00:00,42501,Provável
8,2018-05-27 14:00:00,38140,Nulo
8,2018-05-27 14:00:00,50294,Provável
8,2018-05-27 14:00:00,50301,Provável
8,2018-05-27 14:00:00,38109,Provável
8,2018-05-27 14:00:00,38162,Contundido
8,2018-05-27 14:00:00,38277,Provável
8,2018-05-27 14:00:00,38229,Provável
8,2018-05-27 14:00:00,38196,Provável
8,2018-05-27 14:00:00,50361,Nulo
8,2018-05-27 14:00:00,38279,Nulo
8,2018-05-27 14:00:00,50313,Provável
8,2018-05-27 14:00:00,50369,Nulo
8,2018-05-27 14:00:00,50317,Provável
8,2018-05-27 14:00:00,38545,Nulo
8,2018-05-27 14:00:00,38573,Nulo
8,2018-05-27 14:00:00,50324,Provável
8,2018-05-27 14:00:00,38588,Nulo
8,2018-05-27 14:00:00,50328,Contundido
8,2018-05-27 14:00:00,38632,Provável
8,2018-05-27 14:00:00,38738,Nulo
8,2018-05-27 14:00:00,38695,Nulo
8,2018-05-27 14:00:00,38957,Provável
8,2018-05-27 14:00:00,38928,Nulo
8,2018-05-27 14:00:00,50362,Provável
8,2018-05-27 14:00:00,38523,Provável
8,2018-05-27 14:00:00,38913,Provável
8,2018-05-27 14:00:00,38908,Provável
8,2018-05-27 14:00:00,38910,Provável
8,2018-05-27 14:00:00,38311,Provável
8,2018-05-27 14:00:00,37655,Nulo
8,2018-05-27 14:00:00,49674,Dúvida
8,2018-05-27 14:00:00,38506,Contundido
8,2018-05-27 14:00:00,38508,Nulo
8,2018-05-27 14:00:00,38350,Nulo
8,2018-05-27 14:00:00,38909,Provável
8,2018-05-27 14:00:00,38421,Contundido
8,2018-05-27 14:00:00,38394,Provável
8,2018-05-27 14:00:00,38315,Provável
8,2018-05-27 14:00:00,39850,Provável
8,2018-05-27 14:00:00,40006,Provável
8,2018-05-27 14:00:00,41929,Provável
8,2018-05-27 14:00:00,42116,Provável
8,2018-05-27 14:00:00,50898,Nulo
8,2018-05-27 14:00:00,60834,Suspenso
8,2018-05-27 14:00:00,60969,Nulo
8,2018-05-27 14:00:00,41218,Provável
8,2018-05-27 14:00:00,60852,Nulo
8,2018-05-27 14:00:00,60859,Contundido
8,2018-05-27 14:00:00,61149,Provável
8,2018-05-27 14:00:00,61985,Nulo
8,2018-05-27 14:00:00,62023,Suspenso
8,2018-05-27 14:00:00,61033,Provável
8,2018-05-27 14:00:00,62009,Nulo
8,2018-05-27 14:00:00,62047,Dúvida
8,2018-05-27 14:00:00,62024,Provável
8,2018-05-27 14:00:00,62121,Provável
8,2018-05-27 14:00:00,62086,Contundido
8,2018-05-27 14:00:00,62129,Nulo
8,2018-05-27 14:00:00,62127,Provável
8,2018-05-27 14:00:00,62104,Suspenso
8,2018-05-27 14:00:00,63013,Suspenso
8,2018-05-27 14:00:00,63058,Contundido
8,2018-05-27 14:00:00,63082,Nulo
8,2018-05-27 14:00:00,62137,Provável
8,2018-05-27 14:00:00,63110,Nulo
8,2018-05-27 14:00:00,62974,Contundido
8,2018-05-27 14:00:00,63158,Nulo
8,2018-05-27 14:00:00,50401,Nulo
8,2018-05-27 14:00:00,50439,Nulo
8,2018-05-27 14:00:00,50408,Nulo
8,2018-05-27 14:00:00,50402,Nulo
8,2018-05-27 14:00:00,50421,Suspenso
8,2018-05-27 14:00:00,63172,Nulo
8,2018-05-27 14:00:00,63128,Provável
8,2018-05-27 14:00:00,63194,Nulo
8,2018-05-27 14:00:00,63119,Nulo
