round_num,query_time,player_id,status_id
13,2018-06-13 14:00:00,99574,Nulo
13,2018-06-13 14:00:00,99440,Nulo
13,2018-06-13 14:00:00,99425,Nulo
13,2018-06-13 14:00:00,99545,Nulo
13,2018-06-13 14:00:00,99595,Nulo
13,2018-06-13 14:00:00,99583,Nulo
13,2018-06-13 14:00:00,99584,Nulo
13,2018-06-13 14:00:00,99461,Nulo
13,2018-06-13 14:00:00,99588,Nulo
13,2018-06-13 14:00:00,99021,Nulo
13,2018-06-13 14:00:00,99411,Nulo
13,2018-06-13 14:00:00,99424,Provável
13,2018-06-13 14:00:00,99615,Nulo
13,2018-06-13 14:00:00,99629,Nulo
13,2018-06-13 14:00:00,99832,Nulo
13,2018-06-13 14:00:00,99628,Nulo
13,2018-06-13 14:00:00,99915,Dúvida
13,2018-06-13 14:00:00,99789,Nulo
13,2018-06-13 14:00:00,99881,Provável
13,2018-06-13 14:00:00,99903,Nulo
13,2018-06-13 14:00:00,99894,Nulo
13,2018-06-13 14:00:00,99994,Nulo
13,2018-06-13 14:00:00,99921,Contundido
13,2018-06-13 14:00:00,99918,Nulo
13,2018-06-13 14:00:00,100126,Nulo
13,2018-06-13 14:00:00,100065,Nulo
13,2018-06-13 14:00:00,100159,Nulo
13,2018-06-13 14:00:00,100333,Nulo
13,2018-06-13 14:00:00,100084,Nulo
13,2018-06-13 14:00:00,100125,Nulo
13,2018-06-13 14:00:00,100459,Nulo
13,2018-06-13 14:00:00,100430,Nulo
13,2018-06-13 14:00:00,100127,Nulo
13,2018-06-13 14:00:00,100322,Nulo
13,2018-06-13 14:00:00,100158,Nulo
13,2018-06-13 14:00:00,36540,Nulo
13,2018-06-13 14:00:00,100651,Nulo
13,2018-06-13 14:00:00,99891,Provável
13,2018-06-13 14:00:00,100712,Nulo
13,2018-06-13 14:00:00,100830,Nulo
13,2018-06-13 14:00:00,100741,Nulo
13,2018-06-13 14:00:00,100800,Nulo
13,2018-06-13 14:00:00,100763,Nulo
13,2018-06-13 14:00:00,100746,Nulo
13,2018-06-13 14:00:00,100842,Nulo
13,2018-06-13 14:00:00,100742,Nulo
13,2018-06-13 14:00:00,100762,Nulo
13,2018-06-13 14:00:00,100840,Nulo
13,2018-06-13 14:00:00,100761,Provável
13,2018-06-13 14:00:00,100839,Nulo
13,2018-06-13 14:00:00,100845,Nulo
13,2018-06-13 14:00:00,100843,Nulo
13,2018-06-13 14:00:00,100847,Nulo
13,2018-06-13 14:00:00,100844,Nulo
13,2018-06-13 14:00:00,100849,Nulo
13,2018-06-13 14:00:00,100848,Nulo
