round_num,query_time,player_id,status_id
9,2018-05-31 14:00:00,98832,Nulo
9,2018-05-31 14:00:00,98706,Provável
9,2018-05-31 14:00:00,99021,Nulo
9,2018-05-31 14:00:00,98517,Dúvida
9,2018-05-31 14:00:00,98593,Nulo
9,2018-05-31 14:00:00,98765,Nulo
9,2018-05-31 14:00:00,98569,Dúvida
9,2018-05-31 14:00:00,98515,Nulo
9,2018-05-31 14:00:00,98874,Nulo
9,2018-05-31 14:00:00,99411,Nulo
9,2018-05-31 14:00:00,99425,Nulo
9,2018-05-31 14:00:00,99440,Nulo
9,2018-05-31 14:00:00,99545,Nulo
9,2018-05-31 14:00:00,99460,Nulo
9,2018-05-31 14:00:00,99535,Provável
9,2018-05-31 14:00:00,99424,Nulo
9,2018-05-31 14:00:00,99583,Dúvida
9,2018-05-31 14:00:00,99461,Nulo
9,2018-05-31 14:00:00,99016,Provável
9,2018-05-31 14:00:00,99574,Dúvida
9,2018-05-31 14:00:00,98595,Contundido
9,2018-05-31 14:00:00,99588,Nulo
9,2018-05-31 14:00:00,99628,Nulo
9,2018-05-31 14:00:00,36540,Contundido
9,2018-05-31 14:00:00,99670,Nulo
9,2018-05-31 14:00:00,99595,Nulo
9,2018-05-31 14:00:00,99629,Nulo
9,2018-05-31 14:00:00,99832,Nulo
9,2018-05-31 14:00:00,99878,Nulo
9,2018-05-31 14:00:00,99818,Contundido
9,2018-05-31 14:00:00,99881,Provável
9,2018-05-31 14:00:00,99894,Provável
9,2018-05-31 14:00:00,100084,Nulo
9,2018-05-31 14:00:00,99994,Provável
9,2018-05-31 14:00:00,100125,Nulo
9,2018-05-31 14:00:00,99915,Nulo
9,2018-05-31 14:00:00,99903,Nulo
9,2018-05-31 14:00:00,100065,Nulo
9,2018-05-31 14:00:00,100127,Nulo
9,2018-05-31 14:00:00,99789,Nulo
9,2018-05-31 14:00:00,99921,Contundido
9,2018-05-31 14:00:00,100132,Nulo
9,2018-05-31 14:00:00,100159,Nulo
9,2018-05-31 14:00:00,100333,Nulo
9,2018-05-31 14:00:00,100158,Nulo
9,2018-05-31 14:00:00,100322,Nulo
9,2018-05-31 14:00:00,100126,Nulo
9,2018-05-31 14:00:00,100430,Nulo
9,2018-05-31 14:00:00,100459,Nulo
9,2018-05-31 14:00:00,100712,Nulo
9,2018-05-31 14:00:00,100742,Nulo
9,2018-05-31 14:00:00,100651,Provável
9,2018-05-31 14:00:00,100652,Nulo
9,2018-05-31 14:00:00,100763,Nulo
9,2018-05-31 14:00:00,100746,Nulo
9,2018-05-31 14:00:00,100761,Nulo
9,2018-05-31 14:00:00,99817,Nulo
9,2018-05-31 14:00:00,100741,Nulo
9,2018-05-31 14:00:00,100762,Nulo
9,2018-05-31 14:00:00,100800,Nulo
9,2018-05-31 14:00:00,100842,Nulo
