round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price
17,38632,Matheus Ferraz Pereira,Matheus Ferraz,ZAG,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.2,6.16
17,37655,Rafael Martiniano de Miranda Moura,Rafael Moura,ATA,327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2,9.58
17,50401,Gerson Alencar de Lima Junior,Gerson Magrão,MEI,327,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.4,3.33
17,38695,David França Oliveira e Silva,David,MEI,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,2.28
17,50421,Wesley Lopes Beltrame,Wesley,MEI,327,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.5,0.84
17,72097,Giovanni Palmieri dos Santos,Giovanni,LAT,327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,8.34
17,63194,Carlos Emiliano Pereira,Carlinhos,LAT,327,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,11.6
17,62137,Enderson Alves Moreira,Enderson Moreira,TEC,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,10.29
17,60788,Marcos Antônio da Silva Gonçalves,Marquinhos,ATA,327,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,5.8
17,87402,Messias Rodrigues da Silva Júnior,Messias,ZAG,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,7.7,9.45
17,82939,Ruy Franco de Almeida Junior,Ruy,MEI,327,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.81
17,81881,João Ricardo Riedi,João Ricardo,GOL,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.26
17,88423,Aderlan de Lima Silva,Aderlan,LAT,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,5.9,4.36
17,93886,Matheus Leonardo Sales Cardoso,Matheusinho,MEI,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,2.92
17,37718,Marcos Arouca da Silva,Arouca,MEI,287,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,3.2,3.44
17,38910,Ricardo de Oliveira,Ricardo Oliveira,ATA,282,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,11.14
17,54395,Elias Mendes Trindade,Elias,MEI,282,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.1,5.39
17,63219,Luan Madson Gedeão De Paiva,Luan,ATA,282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,5.2,15.1
17,68925,Leonardo Fabiano da Silva e Silva,Leonardo Silva,ZAG,282,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.1,9.15
17,89226,Iago Justen Maidana Martins,Iago Maidana,ZAG,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.2,3.59
17,37662,Jonathan Cícero Moreira,Jonathan,LAT,293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.4,9.36
17,37604,Paulo André Cren Benini,Paulo André,ZAG,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.57
17,101957,Thiago Larghi,Thiago Larghi,TEC,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,10.82
17,52950,Victor Leandro Bagy,Victor,GOL,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,9.99
17,69018,Deivid Willian da Silva,Deivid,MEI,292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.5,2.81
17,69705,Maycon Vinícius Ferreira da Cruz,Nikão,MEI,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.1,10.75
17,83528,Leonardo Pereira,Léo Pereira,ZAG,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.27
17,69138,Pablo Felipe Teixeira,Pablo,ATA,293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,-0.9,9.5
17,69012,Aderbar Melo dos Santos Neto,Santos,GOL,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,9.57
17,71479,Luis Oscar González,Lucho González,MEI,293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.4,4.56
17,86143,Wanderson Santos Pereira,Wanderson,ZAG,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,4.07
17,95332,Marcio Antonio de Sousa Júnior,Marcinho,ATA,293,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,3.81
17,96591,Renan Augusto Lodi dos Santos,Renan Lodi,LAT,293,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,11.3,3.87
17,94509,Raphael Cavalcante Veiga,Raphael Veiga,MEI,293,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.4,6.05
17,38573,Nílton Ferreira Júnior,Nilton,MEI,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,5.32
17,38001,Anderson Pedro Nunes da Silva Campos,Anderson,GOL,265,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5,3.27
17,74271,Edigar Junio Teixeira Lima ,Edigar Junio,ATA,265,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.8,9.38
17,71162,Vinícius Goes Barbosa de Souza,Vinícius,MEI,265,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,4.81
17,74140,José Élber Pimentel da Silva,Élber,MEI,265,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.7,5.67
17,71719,Elton Junior Melo Ataíde,Elton,MEI,265,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.3,9.23
17,79042,Tiago Pagnussat,Tiago ,ZAG,265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.8,7.92
17,80189,Lucas Fonseca da Silva,Lucas Fonseca,ZAG,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,6.78
17,82455,José Rafael Vivian,Zé Rafael ,MEI,265,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.3,18.9
