round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price
9,36443,,Dida,GOL,285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,6.71
9,36522,,Alex,MEI,294,1,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,13.1,19.49
9,36540,,Juan,ZAG,285,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,4.1,11.2
9,36612,,Zé Roberto,MEI,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.48
9,36790,,Josué,MEI,282,1,0,0,0,0,2,0,0,5,0,0,0,2,0,0,0,0,2,9.9,11.05
9,36856,,Celso Roth,TEC,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52,9.61
9,36934,,Muricy Ramalho,TEC,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,16.96
9,36940,,Oswaldo De Oliveira,TEC,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,13.24
9,37245,,Guto Ferreira,TEC,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,3.33
9,37246,,Ney Franco,TEC,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,8.1
9,37281,,Mano Menezes,TEC,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,14.87
9,37610,,Ivan,LAT,316,0,0,0,0,1,1,0,0,3,0,0,0,2,0,0,0,0,1,3.2,3.11
9,37621,,Junior Cesar,LAT,263,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,3.1,3.08
9,37627,,Diguinho,MEI,266,0,0,0,0,0,2,0,0,5,0,0,0,3,0,0,1,0,3,1.1,10.47
9,37656,,Fábio,GOL,283,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.7,12.11
9,37673,,Alecsandro,ATA,262,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,-0.6,8.7
9,37684,,Chicão,ZAG,262,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,1,1.1,9.86
9,37694,,Henrique,MEI,283,0,1,0,1,0,3,0,0,3,0,0,0,8,0,0,0,0,1,19.7,7.46
9,37701,,Léo Moura,LAT,262,0,0,0,0,1,3,0,0,2,0,0,0,1,0,0,0,0,0,3.3,8.97
9,37718,,Arouca,MEI,277,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,7.7,16.4
9,37770,,Marcelo Grohe,GOL,284,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.7,20.12
9,37783,,Ramon,MEI,290,0,0,0,0,0,1,0,1,3,0,0,0,1,0,0,0,0,3,-0.7,6.05
9,37789,,Bolívar,ZAG,263,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,-0.3,8.46
9,37792,,Edinho,MEI,284,0,0,0,0,0,2,0,0,5,0,0,0,1,0,0,0,0,1,0.7,1.28
9,37795,,Jorge Wagner,MEI,263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,7.53
9,37798,,Rafael Sobis,ATA,266,0,1,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,8.1,19.17
9,37816,,Marco Antônio,MEI,316,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1.1,2.7
