round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price
37,36522,,Alex,MEI,294,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4.7,17.78
37,36612,,Zé Roberto,MEI,284,0,0,0,0,1,1,0,0,4,0,0,0,2,0,0,1,0,0,1.4,14.27
37,36934,,Muricy Ramalho,TEC,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,17.04
37,37246,,Ney Franco,TEC,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,7.96
37,37281,,Mano Menezes,TEC,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,15.09
37,37621,,Junior Cesar,LAT,263,0,0,0,0,0,1,0,0,7,0,0,0,1,0,0,1,0,2,-2.9,3.75
37,37627,,Diguinho,MEI,266,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,2.0,9.49
37,37655,,Rafael Moura,ATA,285,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0.0,10.23
37,37657,,Edu Dracena,ZAG,277,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4.2,10.73
37,37674,,Wagner,MEI,266,0,0,0,1,0,3,0,0,2,0,0,0,1,0,0,0,0,1,3.1,13.68
37,37701,,Léo Moura,LAT,262,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1.7,10.09
37,37770,,Marcelo Grohe,GOL,284,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,9.7,21.38
37,37783,,Ramon,MEI,290,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,6.18
37,37798,,Rafael Sobis,ATA,266,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,1.0,15.62
37,37816,,Marco Antônio,MEI,316,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1.5,4.58
37,37840,,Gustavo,ZAG,293,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2.0,5.29
37,37851,,Maicosuel,MEI,282,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1.0,7.88
37,37899,,Renan,GOL,290,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,7.0,21.81
37,37919,,Luis Fabiano,ATA,276,0,0,0,1,1,2,0,1,3,0,0,0,0,0,0,0,0,2,0.3,20.33
37,37984,,Aranha,GOL,277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,14.78
37,38021,,Wendel,MEI,292,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1.4,3.82
37,38032,,Cleber Santana,MEI,288,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,2,-2.9,3.52
37,38055,,Rogério Ceni,GOL,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-2.3,18.65
37,38064,,Denilson,MEI,276,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,3.5,6.65
37,38067,,Danilo,MEI,264,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8.4,5.28
37,38069,,Richarlyson,LAT,287,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0.7,3.69
37,38100,,Durval,ZAG,292,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,-1.1,6.31
37,38109,,Jefferson,GOL,263,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,5.0,14.27
37,38140,,Fernando Prass,GOL,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,-5.5,14.85
37,38162,,Fred,ATA,266,2,0,0,0,1,2,0,1,3,0,0,0,1,0,0,0,0,1,17.5,24.43
37,38219,,Alex,MEI,285,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,0,2.0,12.44
37,38229,,Fábio Santos,LAT,264,0,0,0,1,0,1,1,0,4,0,0,0,1,0,0,1,0,1,-4.0,15.58
37,38231,,Diego Tardelli,ATA,282,0,0,0,0,2,1,0,5,4,0,0,0,0,0,0,1,0,1,-4.3,11.44
37,38246,,Robinho,ATA,277,0,0,0,1,0,2,0,0,6,0,0,0,0,0,0,0,0,1,-0.3,12.79
37,38311,,Márcio Araújo,MEI,262,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3,10.59
37,38315,,Jadson,MEI,264,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6.4,12.64
37,38370,,André Bahia,ZAG,263,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,3.3,4.51
37,38394,,Thiago Heleno,ZAG,316,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,-0.7,3.26
37,38398,,Renato Augusto,MEI,264,0,0,0,1,0,3,0,0,7,0,0,0,0,0,0,1,0,0,-1.6,8.57
37,38425,,Fábio Ferreira,ZAG,288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,12.11
37,38431,,Diego Cavalieri,GOL,266,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,2,0,17.4,18.02
37,38507,,Rafael Miranda,MEI,265,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-1.1,2.9
37,38525,,Cléo,ATA,293,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0.6,5.88
37,38579,,Rodrigo Mancha,MEI,292,0,0,0,0,0,3,0,0,5,0,0,0,4,0,0,0,0,1,6.3,3.01
37,38588,,Elton,ATA,262,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.4,7.19
37,38630,,Rivaldo,MEI,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.33
37,38638,,Germano,MEI,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-3.0,2.31
37,38695,,David,MEI,290,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,2.8,7.56
37,38763,,Marcinho,MEI,287,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2.9,6.84
37,38908,,Renato,MEI,277,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,3.8,4.56
37,38919,,Kaká,MEI,276,0,0,0,0,1,5,0,0,3,0,0,0,0,0,0,0,0,1,1.8,7.0
37,39230,,Neto Coruja,MEI,287,0,0,0,0,0,1,0,0,6,0,0,0,3,0,0,0,0,2,2.8,3.59
37,39850,,Vagner Mancini,TEC,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,8.49
37,40006,,Abel Braga,TEC,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,16.13
37,40025,,Levir Culpi,TEC,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,10.68
37,40904,,Julio Cesar,ATA,294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.5,4.03
37,40990,,Dorival Júnior,TEC,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,8.25
37,41218,,Magrão,GOL,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.0,12.18
37,41327,,Vanderlei Luxemburgo,TEC,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82,12.12
37,41519,,Lúcio,ZAG,275,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,-0.4,13.32
37,42222,,Osvaldo,ATA,276,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.7,10.38
37,42232,,Amaral,MEI,290,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,3,-2.0,7.98
37,42234,,Cássio,GOL,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-10.0,14.87
37,42500,,Fagner,LAT,264,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,1,0.2,12.94
37,43618,,Luiz Felipe Scolari,TEC,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,11.51
37,49651,,Ernando,ZAG,285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8,6.04
37,49674,,Fabrício,LAT,285,1,0,0,0,1,0,0,0,5,0,0,0,1,0,1,0,0,0,3.9,13.47
37,49675,,Alexandre Pato,ATA,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.47
37,50292,,Paulinho Dias,MEI,293,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1.1,2.54
37,50295,,Felipe Menezes,MEI,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.9
37,50301,,Everton,MEI,262,1,0,0,0,1,1,0,1,5,0,0,0,0,0,0,1,0,2,4.2,12.83
37,50317,,David Braz,ZAG,277,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,6.1,9.6
37,50324,,Hudson,MEI,276,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,2,2.2,3.3
37,50328,,Marcelo Oliveira,MEI,275,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.1,4.14
