round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
25,36443,,Dida,GOL,285,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2.0,8.76,-0.96
25,36522,,Alex,MEI,294,0,1,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,6.8,17.87,1.71
25,36540,Juan Silveira dos Santos,Juan,ZAG,285,0,0,0,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,10.0,13.82,0.61
25,36612,,Zé Roberto,MEI,284,0,1,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,1,7.0,15.17,1.05
25,36790,,Josué,MEI,282,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,5,3.3,10.34,0.27
25,36934,,Muricy Ramalho,TEC,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,16.68,-0.57
25,37246,Ney Franco da Silveira Júnior,Ney Franco,TEC,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,8.01,0.23
25,37281,Luis Antônio Venker de Menezes,Mano Menezes,TEC,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,14.64,-0.39
25,37306,Gilson Kleina,Gilson Kleina,TEC,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,8.29,-0.27
25,37613,,Dagoberto,ATA,283,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,-0.5,13.64,-0.41
25,37652,,Carlos Alberto,MEI,263,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,2,1.9,7.57,0.29
25,37656,Fábio Deivson Lopes Maciel,Fábio,GOL,283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,13.43,0.72
25,37663,,Julio Cesar,LAT,263,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-1.2,3.17,-0.86
25,37674,Wagner Ferreira dos Santos,Wagner,MEI,266,1,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,1,8.5,14.34,1.87
