round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
10,36443,,Dida,GOL,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.0,6.01,-0.7
10,36522,,Alex,MEI,294,0,0,0,1,4,2,0,0,5,0,0,0,0,0,0,0,0,1,2.8,18.24,-1.25
10,36540,,Juan,ZAG,285,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,10.7,-0.5
10,36612,,Zé Roberto,MEI,284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7,15.85,0.37
10,36856,,Celso Roth,TEC,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,8.79,-0.82
10,36934,,Muricy Ramalho,TEC,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,18.1,1.14
10,36940,,Oswaldo De Oliveira,TEC,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,14.1,0.86
10,37245,,Guto Ferreira,TEC,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61,4.31,0.98
10,37246,,Ney Franco,TEC,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,8.24,0.14
10,37281,,Mano Menezes,TEC,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,15.07,0.2
10,37613,,Dagoberto,ATA,283,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,-1.1,14.88,-0.59
10,37621,,Junior Cesar,LAT,263,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3.9,3.52,0.44
10,37652,,Carlos Alberto,MEI,263,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2.6,8.82,-0.62
10,37655,,Rafael Moura,ATA,285,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0.3,11.07,-0.86
10,37656,,Fábio,GOL,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,11.65,-0.46
10,37673,,Alecsandro,ATA,262,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,4.6,9.84,1.14
10,37674,,Wagner,MEI,266,0,1,0,0,1,4,0,0,3,0,0,0,1,0,0,0,0,3,7.0,15.37,0.03
10,37684,,Chicão,ZAG,262,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1.6,10.06,0.2
10,37688,,Cícero,MEI,266,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,2,-2.0,13.9,-2.58
10,37694,,Henrique,MEI,283,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,4,-0.3,4.57,-2.89
10,37701,,Léo Moura,LAT,262,0,0,0,0,0,3,0,0,7,0,0,0,1,0,0,0,0,0,1.1,8.73,-0.24
10,37718,,Arouca,MEI,277,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,5,4.0,16.2,-0.2
10,37770,,Marcelo Grohe,GOL,284,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7.7,21.21,1.09
10,37783,,Ramon,MEI,290,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,-3.2,5.43,-0.62
10,37789,,Bolívar,ZAG,263,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0.4,8.59,0.13
10,37790,,Ceará,LAT,283,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,-4.0,4.32,-1.3
10,37794,,Tinga,MEI,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.81,-0.04
10,37795,,Jorge Wagner,MEI,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.43,-0.1
10,37798,,Rafael Sobis,ATA,266,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,-2.6,17.42,-1.75
10,37826,,Paulo Baier,MEI,288,2,1,0,2,1,1,0,0,6,0,0,0,1,0,0,0,0,0,24.1,16.86,5.58
10,37848,,Leonardo,ATA,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,4.35,-0.29
10,37899,,Renan,GOL,290,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,13.7,23.14,0.99
10,37917,,Elano,MEI,262,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,1,-2.3,12.74,-0.72
10,37958,,Felipe,GOL,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.0,12.09,-2.44
10,37984,,Aranha,GOL,277,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,11.5,16.61,1.79
10,38021,,Wendel,MEI,292,0,0,0,0,1,1,0,0,2,0,0,0,5,0,0,0,0,1,8.6,5.52,1.93
10,38026,,Kleber,LAT,316,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,6.9,8.23,0.23
10,38038,,Luiz,GOL,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-4.0,9.25,-0.64
10,38055,,Rogério Ceni,GOL,276,1,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,18.1,22.29,4.1
10,38064,,Denilson,MEI,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1.3,3.77,-0.01
10,38069,,Richarlyson,LAT,287,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,1,0,2,-1.7,2.85,-1.15
10,38100,,Durval,ZAG,292,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,6.0,6.08,1.05
10,38108,,Jorge Henrique,ATA,285,0,0,0,0,0,1,0,2,3,0,0,0,2,0,0,0,0,1,1.5,8.3,-0.94
10,38184,,André Santos,LAT,262,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,3,1.4,11.33,-1.57
10,38194,,Antônio Carlos,ZAG,276,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,4.9,18.62,0.81
10,38196,,Maicon,MEI,276,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,3.1,7.91,-0.04
10,38229,,Fábio Santos,LAT,264,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0.1,15.68,-0.18
10,38279,,Wellington Paulista,ATA,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.95,-0.21
10,38315,,Jadson,MEI,264,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,1,11.7,15.76,1.39
10,38357,,Martinez,MEI,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.95,-0.19
10,38365,,Henrique,ZAG,266,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,-0.1,6.43,-1.57
10,38394,,Thiago Heleno,ZAG,316,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12.0,3.64,2.68
10,38425,,Fábio Ferreira,ZAG,288,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,3.7,13.68,0.42
10,38431,,Diego Cavalieri,GOL,266,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,2.7,15.57,0.03
10,38432,,Wendel,LAT,275,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0.8,9.59,-0.29
10,38451,,Carlinhos,LAT,266,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,1,0,1,-1.4,16.41,-0.95
10,38630,,Rivaldo,MEI,316,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-0.9,1.05,-0.47
10,38695,,David,MEI,290,0,0,0,2,1,0,0,0,3,0,0,0,1,0,0,0,0,1,3.0,8.69,-0.37
10,38921,,Júlio Baptista,MEI,283,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1,13.46,-0.03
10,39850,,Vagner Mancini,TEC,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,7.61,0.0
10,40006,,Abel Braga,TEC,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,15.07,-0.05
10,40904,,Julio Cesar,ATA,294,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9,5.41,0.58
10,41218,,Magrão,GOL,292,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.7,14.67,-0.09
10,42118,,Neto Baiano,ATA,292,1,0,0,0,2,0,0,1,5,0,0,0,1,0,0,0,0,1,8.6,11.32,1.18
10,42145,,Egídio,LAT,283,0,1,0,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,6.2,13.88,0.72
10,42222,,Osvaldo,ATA,276,0,0,1,1,1,3,0,0,4,0,0,0,0,0,0,1,0,1,3.0,11.29,0.13
10,42232,,Amaral,MEI,290,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,3.8,9.08,1.19
10,42234,,Cássio,GOL,264,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,3.7,17.99,-0.1
10,42499,,Bruno,LAT,266,0,1,0,0,0,5,0,0,5,0,0,0,1,0,0,0,0,3,6.2,12.03,0.79
10,42500,,Fagner,LAT,264,1,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,4,7.8,14.49,1.0
10,42501,,Rhodolfo,ZAG,284,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,1,4.0,17.5,-0.43
10,49641,,Adriano,MEI,287,0,0,0,0,0,2,0,0,3,0,0,0,5,0,0,1,0,0,6.6,5.54,0.54
10,49674,,Fabrício,LAT,285,0,0,0,0,1,5,0,1,3,0,0,0,2,0,0,0,0,1,4.7,12.2,0.88
10,49675,,Alexandre Pato,ATA,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.59,0.15
10,50284,,Wilson,GOL,287,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,-3.3,14.07,-0.38
10,50292,,Paulinho Dias,MEI,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.66,-0.28
10,50301,,Everton,MEI,262,0,0,0,0,2,2,0,2,5,0,0,0,0,0,0,0,0,4,-2.1,11.83,-1.28
10,50317,,David Braz,ZAG,277,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,8.6,9.22,1.56
10,50328,,Marcelo Oliveira,MEI,275,0,0,0,0,0,1,0,1,3,0,0,0,2,0,0,1,0,4,-1.5,4.32,-0.71
10,50346,,Guilherme Santos,LAT,265,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,3,-3.6,2.63,-0.74
10,50347,,Alan Kardec,ATA,276,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,11.5,20.16,-0.97
10,50348,,Conca,MEI,266,1,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,1,7.4,17.82,1.65
10,50353,,Titi,ZAG,265,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0.4,10.4,0.5
10,50358,,Marcelo Moreno,ATA,283,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.9,14.69,-1.15
10,50362,,Lucas,LAT,263,0,0,0,0,0,1,0,0,6,0,0,0,2,0,0,1,0,1,-0.4,2.83,0.0
10,50418,,Dinei,ATA,287,0,0,0,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,3.5,14.08,0.5
10,50421,,Wesley,MEI,275,0,0,0,1,0,4,0,0,1,0,0,0,3,0,0,1,0,2,4.8,14.72,1.34
10,50427,,Kadu,ZAG,287,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,-0.4,3.04,-0.96
10,50454,,Serginho,MEI,288,1,0,0,0,1,3,0,1,1,0,0,0,3,0,0,0,0,3,13.0,14.44,2.52
10,50459,,Léo,ZAG,283,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1.2,5.45,-0.53
10,50462,,Leandro Almeida,ZAG,294,0,0,0,1,1,0,0,0,6,0,0,0,1,0,0,1,0,2,-1.4,7.55,-0.74
10,50532,,Maxi Biancucchi,ATA,265,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,-0.1,13.21,-0.25
10,50645,,Eduardo,LAT,288,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,1,0,1,0.5,11.07,-0.38
10,50666,,Diogo,ATA,275,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,1.4,4.38,0.73
10,50880,,Keirrison,ATA,294,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3,4.25,-1.94
10,50961,,Léo Gago,MEI,265,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,1,0,2,-2.0,2.27,-1.06
10,51548,,Giuliano,MEI,284,0,0,0,0,2,2,0,0,9,0,0,0,1,0,0,0,0,1,0.9,10.96,-2.04
10,51772,,Éverton Ribeiro,MEI,283,1,0,0,0,2,6,0,0,7,0,0,0,1,0,0,0,0,1,11.5,20.68,0.58
10,52190,,Ralf,MEI,264,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,4.6,10.22,-0.04
10,52558,,Bruno César,MEI,275,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,2.1,12.33,-2.29
10,53472,,Fahel,MEI,265,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,-2.1,4.84,-0.27
10,54395,,Elias,MEI,264,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,1,0,3,-2.9,13.16,-4.84
10,54424,,Willians,MEI,285,0,0,0,0,0,6,0,0,10,0,0,0,5,0,0,1,0,1,6.0,13.54,-0.52
10,56102,,João Paulo,MEI,293,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,-3.1,6.65,-0.89
10,60752,,Cristóvão Borges,TEC,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,12.85,0.24
10,60788,,Marquinhos,ATA,283,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2,11.8,-1.23
10,60791,,Derley,MEI,293,0,0,0,0,0,3,0,0,5,0,0,0,1,0,0,0,0,3,0.2,2.53,-0.47
10,60803,,Souza,MEI,276,0,1,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,2,9.0,9.73,2.25
10,60825,,Felipe Azevedo,ATA,292,0,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1.6,11.14,-0.25
10,60969,,Patric,LAT,292,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,1,6.3,11.13,0.11
10,61135,,Ananias,ATA,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.5,10.18,-0.49
10,62023,,D'Alessandro,MEI,285,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,0,0,0,1.1,25.16,0.13
10,62047,,Jean,MEI,266,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0.3,9.75,-1.17
10,62086,,Pará,LAT,284,0,0,0,0,1,1,0,0,2,1,0,0,3,0,0,0,0,0,10.7,15.37,1.57
10,62104,,Robinho,MEI,294,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,6,-4.6,3.69,-1.22
10,62121,,Vanderlei,GOL,294,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,-1.3,9.0,-1.07
10,62127,,Wallyson,ATA,263,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,-2.4,3.24,-0.33
10,62128,,Walter,ATA,266,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,2.8,11.85,0.81
10,62136,,Marcelo Oliveira,TEC,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,13.74,-0.68
10,62137,,Enderson Moreira,TEC,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,10.81,0.69
10,62139,,Ricardo Drubscky,TEC,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,8.57,0.79
10,62971,,Nirley,ZAG,316,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,6.6,1.22,0.44
10,62977,,Paulo Henrique Ganso,MEI,276,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1.6,19.2,-0.09
10,63005,,Welinton,ZAG,294,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,2,1.3,4.13,-0.82
10,63014,,Gil,MEI,294,0,0,0,0,3,2,0,0,4,0,0,0,1,0,0,0,0,3,2.1,8.32,0.01
10,63031,,Valmir Lucas,ZAG,290,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,1.5,5.2,-0.8
10,63172,,Paulão,ZAG,285,0,0,0,0,0,3,0,0,4,0,0,0,2,0,0,1,0,4,-0.3,10.17,-1.39
10,63194,,Carlinhos,LAT,294,0,0,0,0,0,3,0,0,5,0,0,0,1,0,0,0,0,0,1.7,12.4,-0.01
10,67953,,Riveros,MEI,284,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,5.5,10.44,0.46
