round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price
36,36522,,Alex,MEI,294,0,1,0,3,2,3,0,0,3,0,0,0,1,0,0,0,0,1,11.2,18.74
36,36612,,Zé Roberto,MEI,284,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,2.8,14.49
36,36790,,Josué,MEI,282,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,5,-2.9,8.91
36,36934,,Muricy Ramalho,TEC,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,17.59
36,37246,,Ney Franco,TEC,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,7.9
36,37281,,Mano Menezes,TEC,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,15.75
36,37607,,Michel Bastos,LAT,276,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5.1,8.3
36,37621,,Junior Cesar,LAT,263,0,0,0,0,1,1,0,0,5,0,0,0,1,0,0,0,0,2,0.4,4.34
36,37627,,Diguinho,MEI,266,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0.2,9.18
36,37645,,Marcelo Mattos,MEI,263,0,0,0,1,0,1,0,0,5,0,0,0,1,0,0,1,0,1,-0.8,1.68
36,37655,,Rafael Moura,ATA,285,1,0,0,2,1,1,0,0,1,-1,0,0,0,0,0,0,0,1,10.4,11.89
36,37656,,Fábio,GOL,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,12.28
36,37657,,Edu Dracena,ZAG,277,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,2,0.2,10.02
36,37674,,Wagner,MEI,266,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1,-0.4,13.08
36,37684,,Chicão,ZAG,262,0,0,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,3,0.2,8.49
36,37694,,Henrique,MEI,283,0,0,0,0,0,1,0,0,5,0,0,0,2,0,0,1,0,2,-0.6,5.5
36,37701,,Léo Moura,LAT,262,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2,9.83
36,37705,,Juan,LAT,287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,5.64
36,37718,,Arouca,MEI,277,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2.4,15.53
36,37770,,Marcelo Grohe,GOL,284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,19.83
36,37783,,Ramon,MEI,290,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.1,6.26
36,37798,,Rafael Sobis,ATA,266,0,1,0,1,0,4,0,0,5,0,0,0,3,0,0,0,0,0,11.6,17.3
36,37816,,Marco Antônio,MEI,316,0,1,0,0,0,2,0,0,6,0,0,0,0,0,0,1,0,3,0.7,4.42
36,37840,,Gustavo,ZAG,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.93
36,37899,,Renan,GOL,290,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2.0,20.9
36,37919,,Luis Fabiano,ATA,276,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,1.1,20.49
36,37984,,Aranha,GOL,277,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4.0,14.54
36,38021,,Wendel,MEI,292,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.8,3.45
