round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
20,36443,,Dida,GOL,285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,-1.0,7.36,0.25
20,36612,,Zé Roberto,MEI,284,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4.1,15.03,0.34
20,36934,,Muricy Ramalho,TEC,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,17.74,0.05
20,37246,Ney Franco da Silveira Júnior,Ney Franco,TEC,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42,8.5,0.5
20,37281,Luis Antônio Venker de Menezes,Mano Menezes,TEC,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64,15.87,0.44
20,37306,Gilson Kleina,Gilson Kleina,TEC,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,7.59,-0.33
20,37607,Michel Fernandes Bastos,Michel Bastos,LAT,276,0,1,0,0,1,1,0,1,2,0,0,0,2,0,0,0,0,2,7.5,6.62,2.35
20,37613,,Dagoberto,ATA,283,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,14.87,0.39
20,37621,,Junior Cesar,LAT,263,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,1,1.3,4.14,-0.13
20,37627,,Diguinho,MEI,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-2.0,9.47,-1.3
20,37654,,Rosinei,MEI,294,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,1,3.9,4.18,-0.17
20,37656,Fábio Deivson Lopes Maciel,Fábio,GOL,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.0,12.43,-0.42
20,37657,Eduardo Luís Abonizio de Souza,Edu Dracena,ZAG,277,0,0,0,1,0,1,0,0,3,0,0,0,3,0,0,0,0,0,5.7,11.34,-0.19
20,37663,,Julio Cesar,LAT,263,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,-1.3,3.39,-0.78
20,37673,,Alecsandro,ATA,262,0,0,0,1,2,3,0,2,3,0,0,0,1,0,0,0,0,0,3.7,9.13,0.16
20,37674,Wagner Ferreira dos Santos,Wagner,MEI,266,0,0,0,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,1.4,13.58,-1.09
20,37678,,Rodrigo Souto,MEI,263,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9,1.35,0.26
20,37688,Cícero Santos,Cícero,MEI,266,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11.2,17.08,1.01
20,37694,Henrique Pacheco de Lima,Henrique,MEI,283,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,2,-2.4,5.19,-2.47
20,37701,Leonardo da Silva Moura,Léo Moura,LAT,262,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,3.1,10.21,-0.12
