round_num,player_id,player_name,player_nickname,position,team_id,G,A,FT,FD,FF,FS,PP,I,PE,SG,DP,DD,RB,GC,CV,CA,GS,FC,total_score,current_price,price_delta
31,36522,,Alex,MEI,294,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,16.85,-2.25
31,36612,,Zé Roberto,MEI,284,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,-1.0,13.58,-1.08
31,36790,,Josué,MEI,282,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,4,6.2,10.56,1.16
31,36934,,Muricy Ramalho,TEC,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,17.72,0.61
31,37246,,Ney Franco,TEC,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,8.75,0.74
31,37281,,Mano Menezes,TEC,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,15.15,-0.24
31,37306,,Gilson Kleina,TEC,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,8.07,0.08
31,37607,,Michel Bastos,LAT,276,0,3,0,1,2,1,0,1,5,1,0,0,2,0,0,0,0,0,24.3,10.43,3.96
31,37621,,Junior Cesar,LAT,263,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,-0.4,4.15,-0.36
31,37652,,Carlos Alberto,MEI,263,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,1,3.2,7.54,0.21
31,37653,,Nilmar,ATA,285,1,0,0,2,1,0,0,0,4,0,0,0,1,0,0,0,0,1,10.7,11.83,1.86
31,37654,,Rosinei,MEI,294,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,1.6,3.81,-0.08
31,37656,,Fábio,GOL,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,12.21,-0.63
31,37674,,Wagner,MEI,266,1,0,0,0,2,3,0,0,1,0,0,0,2,0,0,1,0,2,11.0,15.04,1.65
31,37678,,Rodrigo Souto,MEI,263,0,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,0,1,1.0,1.34,0.16
31,37694,,Henrique,MEI,283,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,-1.2,5.58,-0.28
31,37762,,Souza,ATA,288,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,4,1.1,6.13,-0.16
31,37770,,Marcelo Grohe,GOL,284,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4.0,20.44,-1.3
31,37783,,Ramon,MEI,290,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.9,6.41,0.15
31,37790,,Ceará,LAT,283,0,1,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,1,6.1,6.01,1.02
31,37816,,Marco Antônio,MEI,316,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,1.6,4.56,0.71
31,37851,,Maicosuel,MEI,282,0,1,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,1,10.0,9.48,1.53
31,37899,,Renan,GOL,290,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,-0.3,20.54,-1.62
31,37919,,Luis Fabiano,ATA,276,1,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,1,10.1,21.78,1.24
31,38021,,Wendel,MEI,292,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,1,0,2,-1.7,3.44,-0.36
31,38032,,Cleber Santana,MEI,288,0,1,0,2,1,0,0,1,3,0,0,0,1,0,0,0,0,1,7.5,5.09,1.19
31,38055,,Rogério Ceni,GOL,276,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7.7,20.27,0.33
31,38064,,Denilson,MEI,276,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,5,0.2,5.85,-0.75
31,38067,,Danilo,MEI,264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5,4.86,1.06
31,38069,,Richarlyson,LAT,287,0,0,0,1,0,3,0,0,4,0,0,0,2,0,0,0,0,2,3.7,4.08,0.49
31,38100,,Durval,ZAG,292,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,2.1,6.51,-0.42
31,38108,,Jorge Henrique,ATA,285,0,1,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,8.6,8.67,1.17
31,38109,,Jefferson,GOL,263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,-1.0,13.29,-0.78
31,38140,,Fernando Prass,GOL,275,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.7,16.2,-2.25
31,38162,,Fred,ATA,266,1,0,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,1,8.0,22.64,-0.48
31,38194,,Antônio Carlos,ZAG,276,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,2.9,15.23,0.32
31,38196,,Maicon,MEI,276,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,6.53,-0.03
31,38229,,Fábio Santos,LAT,264,0,0,0,0,1,2,0,0,3,0,0,0,1,0,0,1,0,3,-1.0,16.48,-2.27
31,38279,,Wellington Paulista,ATA,285,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,-1.3,6.65,-0.45
31,38315,,Jadson,MEI,264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3,11.75,0.05
31,38369,,Ibson,MEI,292,0,0,0,0,0,2,0,0,4,0,0,0,3,0,0,0,0,1,4.4,4.64,0.3
31,38370,,André Bahia,ZAG,263,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,-1.4,3.57,-1.12
31,38394,,Thiago Heleno,ZAG,316,0,0,0,0,1,3,0,0,2,0,0,0,3,0,0,1,0,1,4.2,3.74,0.9
31,38398,,Renato Augusto,MEI,264,0,0,0,1,1,3,0,0,4,0,0,0,0,0,0,0,0,0,2.0,8.71,-0.54
31,38431,,Diego Cavalieri,GOL,266,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,4.5,15.7,-1.1
